Type	Total_N	Overlap_N
sampling732	181049	161529
sampling733	181049	161247
sampling734	181049	161058
sampling735	181049	161971
sampling736	181049	161301
sampling737	181049	162132
sampling738	181049	161017
sampling739	181049	161837
sampling740	181049	161691
sampling741	181049	162366
sampling742	181049	162120
sampling743	181049	161879
sampling744	181049	161631
sampling745	181049	162019
sampling746	181049	161026
sampling747	181049	161685
sampling748	181049	162412
sampling749	181049	161374
sampling750	181049	162145
sampling751	181049	161101
sampling752	181049	161475
sampling753	181049	161579
sampling754	181049	162212
sampling755	181049	161608
sampling756	181049	161191
sampling757	181049	161059
sampling758	181049	161903
sampling759	181049	160843
sampling760	181049	160890
sampling761	181049	161550
sampling762	181049	161653
sampling763	181049	161094
sampling764	181049	160941
sampling765	181049	161389
sampling766	181049	162460
sampling767	181049	161418
sampling768	181049	161079
sampling769	181049	161378
sampling770	181049	161450
sampling771	181049	162021
sampling772	181049	162147
sampling773	181049	161585
sampling774	181049	161707
sampling775	181049	161008
sampling776	181049	162048
sampling777	181049	161432
sampling778	181049	161445
sampling779	181049	161442
sampling780	181049	161202
sampling781	181049	161493
sampling782	181049	161780
sampling783	181049	161936
sampling784	181049	161256
sampling785	181049	161220
sampling786	181049	162056
sampling787	181049	161997
sampling788	181049	161809
sampling789	181049	160990
sampling790	181049	161997
sampling791	181049	161896
sampling792	181049	161978
sampling793	181049	161941
sampling794	181049	161433
sampling795	181049	161938
sampling796	181049	161763
sampling797	181049	162133
sampling798	181049	161393
sampling799	181049	161484
sampling800	181049	161102
sampling801	181049	161220
sampling802	181049	162440
sampling803	181049	161448
sampling804	181049	161804
sampling805	181049	161594
sampling806	181049	161667
sampling807	181049	161799
sampling808	181049	161484
sampling809	181049	160904
sampling810	181049	161867
sampling811	181049	161418
sampling812	181049	161905
sampling813	181049	161435
sampling814	181049	160957
sampling815	181049	161194
sampling816	181049	162342
sampling817	181049	161234
sampling818	181049	161712
sampling819	181049	161448
sampling820	181049	161675
sampling821	181049	161593
sampling822	181049	162315
sampling823	181049	161658
sampling824	181049	161678
sampling825	181049	161684
sampling826	181049	161261
sampling827	181049	161592
sampling828	181049	162228
sampling829	181049	161491
sampling830	181049	161866
sampling831	181049	161995
sampling832	181049	161352
sampling833	181049	162196
sampling834	181049	161438
sampling835	181049	162022
sampling836	181049	161818
sampling837	181049	161333
sampling838	181049	161830
sampling839	181049	161181
sampling840	181049	162038
sampling841	181049	161554
sampling842	181049	161544
sampling843	181049	161274
sampling844	181049	161773
sampling845	181049	161278
sampling846	181049	161745
sampling847	181049	161318
sampling848	181049	161558
sampling849	181049	161604
sampling850	181049	160993
sampling851	181049	161638
sampling852	181049	161366
sampling853	181049	162028
sampling854	181049	161695
sampling855	181049	161945
sampling856	181049	161451
sampling857	181049	161427
sampling858	181049	161172
sampling859	181049	161934
sampling860	181049	161767
sampling861	181049	162174
sampling862	181049	162581
sampling863	181049	161604
sampling864	181049	161963
sampling865	181049	161235
sampling866	181049	161913
sampling867	181049	162259
sampling868	181049	161879
sampling869	181049	161491
sampling870	181049	161161
sampling871	181049	162118
sampling872	181049	161900
sampling873	181049	162203
sampling874	181049	161350
sampling875	181049	161820
sampling876	181049	161617
sampling877	181049	161095
sampling878	181049	161768
sampling879	181049	162202
sampling880	181049	160916
sampling881	181049	161953
sampling882	181049	161840
sampling883	181049	161528
sampling884	181049	161431
sampling885	181049	161394
sampling886	181049	161434
sampling887	181049	161902
sampling888	181049	161184
sampling889	181049	160738
sampling890	181049	161415
sampling891	181049	161671
sampling892	181049	161783
sampling893	181049	161202
sampling894	181049	162066
sampling895	181049	161584
sampling896	181049	162274
sampling897	181049	161088
sampling898	181049	161492
sampling899	181049	162251
sampling900	181049	161797
sampling901	181049	161805
sampling902	181049	161360
sampling903	181049	161231
sampling904	181049	161220
sampling905	181049	161811
sampling906	181049	162117
sampling907	181049	161740
sampling908	181049	161380
sampling909	181049	162699
sampling910	181049	162194
sampling911	181049	161147
sampling912	181049	161806
sampling913	181049	161840
sampling914	181049	161807
sampling915	181049	161192
sampling916	181049	161714
sampling917	181049	161675
sampling918	181049	161668
sampling919	181049	161411
sampling920	181049	162068
sampling921	181049	161326
sampling922	181049	161503
sampling923	181049	161592
sampling924	181049	162148
sampling925	181049	161472
sampling926	181049	161501
sampling927	181049	161990
sampling928	181049	161626
sampling929	181049	161644
sampling930	181049	161141
sampling931	181049	161596
sampling932	181049	161143
sampling933	181049	161759
sampling934	181049	161501
sampling935	181049	161774
sampling936	181049	161428
sampling937	181049	161787
sampling938	181049	161853
sampling939	181049	161961
sampling940	181049	161627
sampling941	181049	161534
sampling942	181049	161599
sampling943	181049	162080
sampling944	181049	161813
sampling945	181049	161404
sampling946	181049	161867
sampling947	181049	161119
sampling948	181049	161936
sampling949	181049	161626
sampling950	181049	161263
sampling951	181049	162225
sampling952	181049	160799
sampling953	181049	161453
sampling954	181049	161633
sampling955	181049	160978
sampling956	181049	161607
sampling957	181049	162046
sampling958	181049	160714
sampling959	181049	161692
sampling960	181049	161734
sampling961	181049	161401
sampling962	181049	161665
sampling963	181049	161822
sampling964	181049	161743
sampling965	181049	161982
sampling966	181049	161190
sampling967	181049	161973
sampling968	181049	161563
sampling969	181049	161660
sampling970	181049	161936
sampling971	181049	161453
sampling972	181049	161595
sampling973	181049	161516
sampling974	181049	161519
sampling975	181049	162041
sampling976	181049	161300
sampling977	181049	161229
sampling978	181049	162004
sampling979	181049	161215
sampling980	181049	161090
sampling981	181049	161271
sampling982	181049	160760
sampling983	181049	163025
sampling984	181049	161353
sampling985	181049	162043
sampling986	181049	161637
sampling987	181049	161554
sampling988	181049	161328
sampling989	181049	161790
sampling990	181049	161636
sampling991	181049	161661
sampling992	181049	161886
sampling993	181049	161613
sampling994	181049	161406
sampling995	181049	161332
sampling996	181049	162073
sampling997	181049	161947
sampling998	181049	161650
sampling999	181049	161683
sampling1000	181049	161347
