Type	Total_N	Overlap_N
sampling174	632	552
sampling175	632	542
sampling176	632	562
sampling177	632	552
sampling178	632	535
sampling179	632	549
sampling180	632	548
sampling181	632	537
sampling182	632	551
sampling183	632	542
sampling184	632	530
sampling185	632	553
sampling186	632	534
sampling187	632	527
sampling188	632	566
sampling189	632	536
sampling190	632	547
sampling191	632	541
sampling192	632	561
sampling193	632	547
sampling194	632	542
sampling195	632	559
sampling196	632	550
sampling197	632	539
sampling198	632	545
sampling199	632	530
sampling200	632	541
sampling201	632	555
sampling202	632	553
sampling203	632	556
sampling204	632	544
sampling205	632	546
sampling206	632	542
sampling207	632	543
sampling208	632	536
sampling209	632	550
sampling210	632	548
sampling211	632	548
sampling212	632	557
sampling213	632	572
sampling214	632	565
sampling215	632	559
sampling216	632	537
sampling217	632	548
sampling218	632	558
sampling219	632	561
sampling220	632	555
sampling221	632	556
sampling222	632	559
sampling223	632	547
sampling224	632	551
sampling225	632	542
sampling226	632	557
sampling227	632	556
sampling228	632	554
sampling229	632	545
sampling230	632	548
sampling231	632	546
sampling232	632	556
sampling233	632	562
sampling234	632	562
sampling235	632	534
sampling236	632	547
sampling237	632	537
sampling238	632	548
sampling239	632	563
sampling240	632	547
sampling241	632	562
sampling242	632	543
sampling243	632	540
sampling244	632	558
sampling245	632	567
sampling246	632	541
sampling247	632	547
sampling248	632	555
sampling249	632	558
sampling250	632	537
sampling251	632	539
sampling252	632	540
sampling253	632	547
sampling254	632	540
sampling255	632	535
sampling256	632	530
sampling257	632	539
sampling258	632	567
sampling259	632	553
sampling260	632	531
sampling261	632	539
sampling262	632	553
sampling263	632	546
sampling264	632	552
sampling265	632	544
sampling266	632	543
sampling267	632	546
sampling268	632	536
sampling269	632	550
sampling270	632	540
sampling271	632	537
sampling272	632	559
sampling273	632	544
sampling274	632	537
sampling275	632	548
sampling276	632	539
sampling277	632	559
sampling278	632	556
sampling279	632	553
sampling280	632	543
sampling281	632	558
sampling282	632	540
sampling283	632	544
sampling284	632	541
sampling285	632	564
sampling286	632	544
sampling287	632	540
sampling288	632	550
sampling289	632	532
sampling290	632	553
sampling291	632	564
sampling292	632	537
sampling293	632	538
sampling294	632	544
sampling295	632	550
sampling296	632	555
sampling297	632	523
sampling298	632	539
sampling299	632	564
sampling300	632	538
sampling301	632	547
sampling302	632	542
sampling303	632	529
sampling304	632	551
sampling305	632	542
sampling306	632	544
sampling307	632	557
sampling308	632	549
sampling309	632	545
sampling310	632	548
sampling311	632	558
sampling312	632	546
sampling313	632	532
sampling314	632	543
sampling315	632	555
sampling316	632	558
sampling317	632	549
sampling318	632	533
sampling319	632	548
sampling320	632	561
sampling321	632	545
sampling322	632	549
sampling323	632	544
sampling324	632	550
sampling325	632	557
sampling326	632	552
sampling327	632	552
sampling328	632	547
sampling329	632	548
sampling330	632	531
sampling331	632	544
sampling332	632	558
sampling333	632	537
sampling334	632	556
sampling335	632	547
sampling336	632	552
sampling337	632	532
sampling338	632	561
sampling339	632	531
sampling340	632	523
sampling341	632	529
sampling342	632	548
sampling343	632	533
sampling344	632	545
sampling345	632	551
sampling346	632	545
sampling347	632	542
sampling348	632	536
sampling349	632	549
sampling350	632	557
sampling351	632	537
sampling352	632	549
sampling353	632	545
sampling354	632	546
sampling355	632	544
sampling356	632	545
sampling357	632	530
sampling358	632	537
sampling359	632	560
sampling360	632	548
sampling361	632	548
sampling362	632	526
sampling363	632	546
sampling364	632	560
sampling365	632	572
sampling366	632	551
sampling367	632	564
sampling368	632	542
sampling369	632	563
sampling370	632	530
sampling371	632	543
sampling372	632	537
sampling373	632	564
sampling374	632	548
sampling375	632	535
sampling376	632	558
sampling377	632	547
sampling378	632	572
sampling379	632	547
sampling380	632	544
sampling381	632	556
sampling382	632	544
sampling383	632	536
sampling384	632	566
sampling385	632	549
sampling386	632	550
sampling387	632	551
sampling388	632	549
sampling389	632	535
sampling390	632	514
sampling391	632	558
sampling392	632	560
sampling393	632	542
sampling394	632	531
sampling395	632	547
sampling396	632	560
sampling397	632	550
sampling398	632	529
sampling399	632	557
sampling400	632	545
sampling401	632	549
sampling402	632	550
sampling403	632	560
sampling404	632	538
sampling405	632	562
sampling406	632	553
sampling407	632	539
sampling408	632	552
sampling409	632	543
sampling410	632	549
sampling411	632	551
sampling412	632	536
sampling413	632	561
sampling414	632	565
sampling415	632	551
sampling416	632	561
sampling417	632	554
sampling418	632	548
sampling419	632	534
sampling420	632	547
sampling421	632	552
sampling422	632	552
sampling423	632	551
sampling424	632	543
sampling425	632	538
sampling426	632	514
sampling427	632	546
sampling428	632	537
sampling429	632	542
sampling430	632	538
sampling431	632	545
sampling432	632	531
sampling433	632	548
sampling434	632	548
sampling435	632	537
sampling436	632	556
sampling437	632	551
sampling438	632	547
sampling439	632	558
sampling440	632	551
sampling441	632	547
sampling442	632	536
sampling443	632	563
sampling444	632	548
sampling445	632	556
sampling446	632	547
sampling447	632	552
sampling448	632	551
sampling449	632	540
sampling450	632	556
sampling451	632	538
sampling452	632	540
sampling453	632	556
sampling454	632	569
sampling455	632	548
sampling456	632	549
sampling457	632	554
sampling458	632	542
sampling459	632	549
sampling460	632	538
sampling461	632	552
sampling462	632	556
sampling463	632	539
sampling464	632	549
sampling465	632	549
sampling466	632	543
sampling467	632	540
sampling468	632	554
sampling469	632	540
sampling470	632	561
sampling471	632	564
sampling472	632	545
sampling473	632	540
sampling474	632	544
sampling475	632	562
sampling476	632	553
sampling477	632	541
sampling478	632	550
sampling479	632	540
sampling480	632	544
sampling481	632	550
sampling482	632	554
sampling483	632	548
sampling484	632	557
sampling485	632	551
sampling486	632	543
sampling487	632	543
sampling488	632	542
sampling489	632	551
sampling490	632	541
sampling491	632	544
sampling492	632	556
sampling493	632	512
sampling494	632	531
sampling495	632	537
sampling496	632	549
sampling497	632	550
sampling498	632	528
sampling499	632	543
sampling500	632	554
sampling501	632	565
sampling502	632	552
sampling503	632	543
sampling504	632	539
sampling505	632	546
sampling506	632	534
sampling507	632	527
sampling508	632	556
sampling509	632	547
sampling510	632	533
sampling511	632	546
sampling512	632	553
sampling513	632	537
sampling514	632	548
sampling515	632	547
sampling516	632	543
sampling517	632	555
sampling518	632	548
sampling519	632	547
sampling520	632	560
sampling521	632	546
sampling522	632	545
sampling523	632	542
sampling524	632	538
sampling525	632	552
sampling526	632	540
sampling527	632	554
sampling528	632	537
sampling529	632	557
sampling530	632	551
sampling531	632	544
sampling532	632	551
sampling533	632	532
sampling534	632	538
sampling535	632	543
sampling536	632	554
sampling537	632	543
sampling538	632	533
sampling539	632	553
sampling540	632	541
sampling541	632	558
sampling542	632	554
sampling543	632	559
sampling544	632	552
sampling545	632	546
sampling546	632	558
sampling547	632	542
sampling548	632	554
sampling549	632	557
sampling550	632	540
sampling551	632	536
sampling552	632	538
sampling553	632	557
sampling554	632	549
sampling555	632	562
sampling556	632	534
sampling557	632	538
sampling558	632	545
sampling559	632	551
sampling560	632	558
sampling561	632	541
sampling562	632	558
sampling563	632	532
sampling564	632	554
sampling565	632	542
sampling566	632	545
sampling567	632	550
sampling568	632	565
sampling569	632	550
sampling570	632	556
sampling571	632	529
sampling572	632	540
sampling573	632	567
sampling574	632	558
sampling575	632	535
sampling576	632	552
sampling577	632	543
sampling578	632	546
sampling579	632	550
sampling580	632	528
sampling581	632	548
sampling582	632	552
sampling583	632	536
sampling584	632	543
sampling585	632	560
sampling586	632	548
sampling587	632	540
sampling588	632	544
sampling589	632	545
sampling590	632	561
sampling591	632	545
sampling592	632	544
sampling593	632	561
sampling594	632	538
sampling595	632	536
sampling596	632	547
sampling597	632	552
sampling598	632	558
sampling599	632	528
sampling600	632	553
sampling601	632	560
sampling602	632	541
sampling603	632	557
sampling604	632	558
sampling605	632	550
sampling606	632	549
sampling607	632	540
sampling608	632	558
sampling609	632	548
sampling610	632	540
sampling611	632	553
sampling612	632	547
sampling613	632	538
sampling614	632	571
sampling615	632	550
sampling616	632	549
sampling617	632	543
sampling618	632	552
sampling619	632	545
sampling620	632	556
sampling621	632	534
sampling622	632	558
sampling623	632	544
sampling624	632	564
sampling625	632	544
sampling626	632	534
sampling627	632	549
sampling628	632	539
sampling629	632	556
sampling630	632	554
sampling631	632	562
sampling632	632	536
sampling633	632	544
sampling634	632	538
sampling635	632	545
sampling636	632	544
sampling637	632	550
sampling638	632	542
sampling639	632	559
sampling640	632	557
sampling641	632	553
sampling642	632	552
sampling643	632	556
sampling644	632	548
sampling645	632	547
sampling646	632	536
sampling647	632	541
sampling648	632	542
sampling649	632	537
sampling650	632	563
sampling651	632	555
sampling652	632	562
sampling653	632	548
sampling654	632	540
sampling655	632	531
sampling656	632	545
sampling657	632	553
sampling658	632	535
sampling659	632	546
sampling660	632	538
sampling661	632	552
sampling662	632	540
sampling663	632	548
sampling664	632	554
sampling665	632	536
sampling666	632	539
sampling667	632	550
sampling668	632	545
sampling669	632	547
sampling670	632	554
sampling671	632	549
sampling672	632	556
sampling673	632	533
sampling674	632	549
sampling675	632	548
sampling676	632	534
sampling677	632	559
sampling678	632	531
sampling679	632	539
sampling680	632	553
sampling681	632	547
sampling682	632	557
sampling683	632	551
sampling684	632	552
sampling685	632	548
sampling686	632	559
sampling687	632	566
sampling688	632	537
sampling689	632	555
sampling690	632	549
sampling691	632	549
sampling692	632	540
sampling693	632	535
sampling694	632	543
sampling695	632	519
sampling696	632	561
sampling697	632	540
sampling698	632	548
sampling699	632	557
sampling700	632	551
sampling701	632	541
sampling702	632	545
sampling703	632	571
sampling704	632	556
sampling705	632	552
sampling706	632	557
sampling707	632	567
sampling708	632	551
sampling709	632	561
sampling710	632	553
sampling711	632	553
sampling712	632	544
sampling713	632	536
sampling714	632	538
sampling715	632	548
sampling716	632	530
sampling717	632	547
sampling718	632	545
sampling719	632	534
sampling720	632	544
sampling721	632	547
sampling722	632	543
sampling723	632	545
sampling724	632	532
sampling725	632	557
sampling726	632	562
sampling727	632	553
sampling728	632	549
sampling729	632	547
sampling730	632	535
sampling731	632	553
sampling732	632	537
sampling733	632	544
sampling734	632	542
sampling735	632	550
sampling736	632	542
sampling737	632	554
sampling738	632	552
sampling739	632	540
sampling740	632	554
sampling741	632	550
sampling742	632	533
sampling743	632	553
sampling744	632	546
sampling745	632	554
sampling746	632	546
sampling747	632	550
sampling748	632	558
sampling749	632	550
sampling750	632	560
sampling751	632	533
sampling752	632	552
sampling753	632	557
sampling754	632	542
sampling755	632	553
sampling756	632	544
sampling757	632	552
sampling758	632	565
sampling759	632	543
sampling760	632	533
sampling761	632	559
sampling762	632	542
sampling763	632	533
sampling764	632	548
sampling765	632	545
sampling766	632	538
sampling767	632	542
sampling768	632	549
sampling769	632	560
sampling770	632	548
sampling771	632	548
sampling772	632	557
sampling773	632	555
sampling774	632	547
sampling775	632	556
sampling776	632	552
sampling777	632	544
sampling778	632	546
sampling779	632	547
sampling780	632	545
sampling781	632	562
sampling782	632	552
sampling783	632	552
sampling784	632	545
sampling785	632	560
sampling786	632	542
sampling787	632	556
sampling788	632	539
sampling789	632	548
sampling790	632	546
sampling791	632	559
sampling792	632	559
sampling793	632	550
sampling794	632	537
sampling795	632	530
sampling796	632	540
sampling797	632	559
sampling798	632	539
sampling799	632	542
sampling800	632	552
sampling801	632	538
sampling802	632	553
sampling803	632	546
sampling804	632	555
sampling805	632	546
sampling806	632	560
sampling807	632	552
sampling808	632	533
sampling809	632	546
sampling810	632	561
sampling811	632	546
sampling812	632	563
sampling813	632	543
sampling814	632	545
sampling815	632	558
sampling816	632	537
sampling817	632	538
sampling818	632	527
sampling819	632	539
sampling820	632	553
sampling821	632	560
sampling822	632	546
sampling823	632	564
sampling824	632	526
sampling825	632	548
sampling826	632	538
sampling827	632	557
sampling828	632	547
sampling829	632	549
sampling830	632	540
sampling831	632	535
sampling832	632	538
sampling833	632	556
sampling834	632	546
sampling835	632	561
sampling836	632	545
sampling837	632	548
sampling838	632	569
sampling839	632	553
sampling840	632	536
sampling841	632	545
sampling842	632	553
sampling843	632	546
sampling844	632	551
sampling845	632	539
sampling846	632	558
sampling847	632	538
sampling848	632	549
sampling849	632	556
sampling850	632	541
sampling851	632	542
sampling852	632	536
sampling853	632	546
sampling854	632	536
sampling855	632	544
sampling856	632	554
sampling857	632	542
sampling858	632	544
sampling859	632	543
sampling860	632	540
sampling861	632	558
sampling862	632	552
sampling863	632	549
sampling864	632	555
sampling865	632	520
sampling866	632	553
sampling867	632	545
sampling868	632	553
sampling869	632	562
sampling870	632	540
sampling871	632	546
sampling872	632	561
sampling873	632	551
sampling874	632	541
sampling875	632	532
sampling876	632	548
sampling877	632	551
sampling878	632	549
sampling879	632	557
sampling880	632	550
sampling881	632	539
sampling882	632	553
sampling883	632	546
sampling884	632	547
sampling885	632	532
sampling886	632	541
sampling887	632	552
sampling888	632	532
sampling889	632	535
sampling890	632	546
sampling891	632	555
sampling892	632	525
sampling893	632	560
sampling894	632	556
sampling895	632	555
sampling896	632	553
sampling897	632	549
sampling898	632	542
sampling899	632	550
sampling900	632	541
sampling901	632	547
sampling902	632	537
sampling903	632	549
sampling904	632	552
sampling905	632	545
sampling906	632	547
sampling907	632	537
sampling908	632	546
sampling909	632	543
sampling910	632	560
sampling911	632	559
sampling912	632	552
sampling913	632	539
sampling914	632	543
sampling915	632	551
sampling916	632	541
sampling917	632	547
sampling918	632	543
sampling919	632	556
sampling920	632	553
sampling921	632	556
sampling922	632	535
sampling923	632	522
sampling924	632	554
sampling925	632	528
sampling926	632	540
sampling927	632	556
sampling928	632	559
sampling929	632	557
sampling930	632	539
sampling931	632	553
sampling932	632	545
sampling933	632	537
sampling934	632	553
sampling935	632	554
sampling936	632	536
sampling937	632	545
sampling938	632	535
sampling939	632	543
sampling940	632	540
sampling941	632	529
sampling942	632	544
sampling943	632	547
sampling944	632	557
sampling945	632	528
sampling946	632	552
sampling947	632	559
sampling948	632	549
sampling949	632	554
sampling950	632	542
sampling951	632	559
sampling952	632	548
sampling953	632	555
sampling954	632	550
sampling955	632	549
sampling956	632	554
sampling957	632	547
sampling958	632	539
sampling959	632	551
sampling960	632	540
sampling961	632	566
sampling962	632	530
sampling963	632	559
sampling964	632	546
sampling965	632	537
sampling966	632	536
sampling967	632	537
sampling968	632	550
sampling969	632	560
sampling970	632	556
sampling971	632	551
sampling972	632	539
sampling973	632	558
sampling974	632	546
sampling975	632	560
sampling976	632	532
sampling977	632	553
sampling978	632	561
sampling979	632	553
sampling980	632	540
sampling981	632	537
sampling982	632	533
sampling983	632	560
sampling984	632	552
sampling985	632	552
sampling986	632	553
sampling987	632	561
sampling988	632	563
sampling989	632	538
sampling990	632	554
sampling991	632	560
sampling992	632	556
sampling993	632	550
sampling994	632	539
sampling995	632	545
sampling996	632	551
sampling997	632	538
sampling998	632	527
sampling999	632	544
sampling1000	632	543
