Type	Total_N	Overlap_N
sampling485	114013	98544
sampling486	114013	98433
sampling487	114013	98724
sampling488	114013	98720
sampling489	114013	98650
sampling490	114013	98688
sampling491	114013	99225
sampling492	114013	98881
sampling493	114013	99236
sampling494	114013	99173
sampling495	114013	98343
sampling496	114013	98150
sampling497	114013	98802
sampling498	114013	98495
sampling499	114013	99134
sampling500	114013	98346
sampling501	114013	98554
sampling502	114013	98724
sampling503	114013	98473
sampling504	114013	98590
sampling505	114013	99031
sampling506	114013	98229
sampling507	114013	98854
sampling508	114013	98555
sampling509	114013	98792
sampling510	114013	98802
sampling511	114013	99006
sampling512	114013	98885
sampling513	114013	98530
sampling514	114013	98522
sampling515	114013	98190
sampling516	114013	98767
sampling517	114013	98734
sampling518	114013	98336
sampling519	114013	99120
sampling520	114013	98222
sampling521	114013	98636
sampling522	114013	98776
sampling523	114013	99485
sampling524	114013	98903
sampling525	114013	98856
sampling526	114013	98156
sampling527	114013	98566
sampling528	114013	98678
sampling529	114013	98102
sampling530	114013	98980
sampling531	114013	99103
sampling532	114013	98526
sampling533	114013	99036
sampling534	114013	98690
sampling535	114013	98632
sampling536	114013	98817
sampling537	114013	98472
sampling538	114013	98568
sampling539	114013	98365
sampling540	114013	98367
sampling541	114013	98971
sampling542	114013	99089
sampling543	114013	98321
sampling544	114013	99123
sampling545	114013	98742
sampling546	114013	98972
sampling547	114013	98183
sampling548	114013	98334
sampling549	114013	98893
sampling550	114013	98971
sampling551	114013	98523
sampling552	114013	98634
sampling553	114013	98754
sampling554	114013	98414
sampling555	114013	98912
sampling556	114013	98373
sampling557	114013	98816
sampling558	114013	99132
sampling559	114013	98683
sampling560	114013	98510
sampling561	114013	98813
sampling562	114013	98579
sampling563	114013	98588
sampling564	114013	98805
sampling565	114013	99009
sampling566	114013	99138
sampling567	114013	98967
sampling568	114013	98686
sampling569	114013	98837
sampling570	114013	98577
sampling571	114013	98923
sampling572	114013	99032
sampling573	114013	98842
sampling574	114013	98279
sampling575	114013	98389
sampling576	114013	98705
sampling577	114013	98904
sampling578	114013	98624
sampling579	114013	98755
sampling580	114013	98910
sampling581	114013	98948
sampling582	114013	98650
sampling583	114013	98547
sampling584	114013	98383
sampling585	114013	98161
sampling586	114013	98342
sampling587	114013	98574
sampling588	114013	98770
sampling589	114013	98406
sampling590	114013	98931
sampling591	114013	98443
sampling592	114013	99273
sampling593	114013	98755
sampling594	114013	98622
sampling595	114013	99142
sampling596	114013	98769
sampling597	114013	98803
sampling598	114013	98688
sampling599	114013	98613
sampling600	114013	98496
sampling601	114013	98737
sampling602	114013	99584
sampling603	114013	98703
sampling604	114013	98460
sampling605	114013	99095
sampling606	114013	98259
sampling607	114013	98656
sampling608	114013	98893
sampling609	114013	98525
sampling610	114013	99262
sampling611	114013	98612
sampling612	114013	98263
sampling613	114013	98855
sampling614	114013	98858
sampling615	114013	98525
sampling616	114013	98587
sampling617	114013	98805
sampling618	114013	98547
sampling619	114013	98897
sampling620	114013	98591
sampling621	114013	98504
sampling622	114013	98804
sampling623	114013	98335
sampling624	114013	98424
sampling625	114013	98196
sampling626	114013	98885
sampling627	114013	98564
sampling628	114013	98206
sampling629	114013	98685
sampling630	114013	98710
sampling631	114013	99026
sampling632	114013	98893
sampling633	114013	98684
sampling634	114013	98218
sampling635	114013	98646
sampling636	114013	98437
sampling637	114013	98902
sampling638	114013	99002
sampling639	114013	98349
sampling640	114013	98895
sampling641	114013	98747
sampling642	114013	98539
sampling643	114013	98660
sampling644	114013	98855
sampling645	114013	98997
sampling646	114013	98691
sampling647	114013	98566
sampling648	114013	98604
sampling649	114013	98490
sampling650	114013	98796
sampling651	114013	98679
sampling652	114013	98608
sampling653	114013	98703
sampling654	114013	98817
sampling655	114013	98513
sampling656	114013	98773
sampling657	114013	98425
sampling658	114013	98976
sampling659	114013	98310
sampling660	114013	98703
sampling661	114013	98785
sampling662	114013	99170
sampling663	114013	98327
sampling664	114013	98931
sampling665	114013	99099
sampling666	114013	98565
sampling667	114013	98650
sampling668	114013	98521
sampling669	114013	98450
sampling670	114013	98258
sampling671	114013	98871
sampling672	114013	98966
sampling673	114013	98593
sampling674	114013	98889
sampling675	114013	98509
sampling676	114013	98523
sampling677	114013	99105
sampling678	114013	98187
sampling679	114013	99011
sampling680	114013	98592
sampling681	114013	98726
sampling682	114013	98420
sampling683	114013	99125
sampling684	114013	98939
sampling685	114013	98254
sampling686	114013	99013
sampling687	114013	98890
sampling688	114013	98677
sampling689	114013	98963
sampling690	114013	98861
sampling691	114013	98914
sampling692	114013	98363
sampling693	114013	98751
sampling694	114013	98634
sampling695	114013	98833
sampling696	114013	98069
sampling697	114013	98659
sampling698	114013	98306
sampling699	114013	99037
sampling700	114013	98842
sampling701	114013	99005
sampling702	114013	99046
sampling703	114013	98842
sampling704	114013	99007
sampling705	114013	98793
sampling706	114013	98784
sampling707	114013	98515
sampling708	114013	98565
sampling709	114013	99005
sampling710	114013	99021
sampling711	114013	98585
sampling712	114013	98398
sampling713	114013	99209
sampling714	114013	98528
sampling715	114013	98896
sampling716	114013	98316
sampling717	114013	98769
sampling718	114013	98415
sampling719	114013	98654
sampling720	114013	99121
sampling721	114013	98007
sampling722	114013	98683
sampling723	114013	98721
sampling724	114013	98712
sampling725	114013	98437
sampling726	114013	98707
sampling727	114013	98828
sampling728	114013	99154
sampling729	114013	98219
sampling730	114013	98706
sampling731	114013	98605
sampling732	114013	98481
sampling733	114013	98593
sampling734	114013	98226
sampling735	114013	98771
sampling736	114013	98696
sampling737	114013	99405
sampling738	114013	98673
sampling739	114013	98526
sampling740	114013	98991
sampling741	114013	99119
sampling742	114013	98686
sampling743	114013	98667
sampling744	114013	98714
sampling745	114013	98872
sampling746	114013	98840
sampling747	114013	98375
sampling748	114013	98967
sampling749	114013	98206
sampling750	114013	98611
sampling751	114013	98818
sampling752	114013	98902
sampling753	114013	98703
sampling754	114013	98721
sampling755	114013	99409
sampling756	114013	98475
sampling757	114013	98864
sampling758	114013	98712
sampling759	114013	98708
sampling760	114013	98262
sampling761	114013	98640
sampling762	114013	98854
sampling763	114013	98679
sampling764	114013	98805
sampling765	114013	98458
sampling766	114013	98805
sampling767	114013	98923
sampling768	114013	98870
sampling769	114013	98760
sampling770	114013	99419
sampling771	114013	98478
sampling772	114013	98952
sampling773	114013	98842
sampling774	114013	98605
sampling775	114013	98686
sampling776	114013	99140
sampling777	114013	98856
sampling778	114013	98917
sampling779	114013	98316
sampling780	114013	98688
sampling781	114013	98386
sampling782	114013	99103
sampling783	114013	98474
sampling784	114013	98575
sampling785	114013	99363
sampling786	114013	98866
sampling787	114013	98230
sampling788	114013	98528
sampling789	114013	98366
sampling790	114013	98516
sampling791	114013	98476
sampling792	114013	99056
sampling793	114013	98876
sampling794	114013	98569
sampling795	114013	98953
sampling796	114013	98688
sampling797	114013	98584
sampling798	114013	98680
sampling799	114013	98645
sampling800	114013	98981
sampling801	114013	97828
sampling802	114013	98848
sampling803	114013	98654
sampling804	114013	99043
sampling805	114013	98784
sampling806	114013	99081
sampling807	114013	98413
sampling808	114013	98943
sampling809	114013	99057
sampling810	114013	98749
sampling811	114013	98767
sampling812	114013	98314
sampling813	114013	98222
sampling814	114013	98869
sampling815	114013	98752
sampling816	114013	98610
sampling817	114013	98877
sampling818	114013	99026
sampling819	114013	99033
sampling820	114013	98654
sampling821	114013	98828
sampling822	114013	99166
sampling823	114013	99093
sampling824	114013	98836
sampling825	114013	98901
sampling826	114013	98699
sampling827	114013	99371
sampling828	114013	98144
sampling829	114013	98591
sampling830	114013	98616
sampling831	114013	99049
sampling832	114013	98811
sampling833	114013	98260
sampling834	114013	98494
sampling835	114013	98971
sampling836	114013	99022
sampling837	114013	98983
sampling838	114013	98504
sampling839	114013	98833
sampling840	114013	98318
sampling841	114013	98488
sampling842	114013	99058
sampling843	114013	99346
sampling844	114013	98187
sampling845	114013	98467
sampling846	114013	99255
sampling847	114013	98375
sampling848	114013	98642
sampling849	114013	97979
sampling850	114013	98611
sampling851	114013	98654
sampling852	114013	99134
sampling853	114013	98729
sampling854	114013	98992
sampling855	114013	98610
sampling856	114013	98636
sampling857	114013	98410
sampling858	114013	98604
sampling859	114013	98653
sampling860	114013	98689
sampling861	114013	98354
sampling862	114013	98467
sampling863	114013	98524
sampling864	114013	98581
sampling865	114013	98913
sampling866	114013	98304
sampling867	114013	98276
sampling868	114013	98433
sampling869	114013	98433
sampling870	114013	98781
sampling871	114013	98707
sampling872	114013	98700
sampling873	114013	98895
sampling874	114013	99087
sampling875	114013	98766
sampling876	114013	98830
sampling877	114013	98565
sampling878	114013	98515
sampling879	114013	98140
sampling880	114013	98802
sampling881	114013	98740
sampling882	114013	98642
sampling883	114013	98443
sampling884	114013	98467
sampling885	114013	98694
sampling886	114013	98846
sampling887	114013	98341
sampling888	114013	99076
sampling889	114013	98525
sampling890	114013	98848
sampling891	114013	98552
sampling892	114013	99009
sampling893	114013	97976
sampling894	114013	99105
sampling895	114013	98465
sampling896	114013	98319
sampling897	114013	99334
sampling898	114013	98533
sampling899	114013	98337
sampling900	114013	98961
sampling901	114013	98674
sampling902	114013	99019
sampling903	114013	99128
sampling904	114013	99057
sampling905	114013	99028
sampling906	114013	98791
sampling907	114013	98970
sampling908	114013	98848
sampling909	114013	98542
sampling910	114013	98179
sampling911	114013	98862
sampling912	114013	98797
sampling913	114013	98498
sampling914	114013	98316
sampling915	114013	98776
sampling916	114013	99138
sampling917	114013	98711
sampling918	114013	98429
sampling919	114013	99014
sampling920	114013	98382
sampling921	114013	98671
sampling922	114013	98780
sampling923	114013	98547
sampling924	114013	98636
sampling925	114013	98641
sampling926	114013	98386
sampling927	114013	98296
sampling928	114013	99132
sampling929	114013	98889
sampling930	114013	99028
sampling931	114013	98983
sampling932	114013	98925
sampling933	114013	98599
sampling934	114013	99106
sampling935	114013	98507
sampling936	114013	98744
sampling937	114013	98682
sampling938	114013	99104
sampling939	114013	98981
sampling940	114013	98576
sampling941	114013	98749
sampling942	114013	99059
sampling943	114013	98925
sampling944	114013	98817
sampling945	114013	98855
sampling946	114013	98720
sampling947	114013	98560
sampling948	114013	99005
sampling949	114013	99249
sampling950	114013	98587
sampling951	114013	98856
sampling952	114013	98858
sampling953	114013	98992
sampling954	114013	98476
sampling955	114013	98511
sampling956	114013	99135
sampling957	114013	98306
sampling958	114013	98515
sampling959	114013	99099
sampling960	114013	98840
sampling961	114013	98240
sampling962	114013	98980
sampling963	114013	98569
sampling964	114013	98885
sampling965	114013	98731
sampling966	114013	98858
sampling967	114013	99052
sampling968	114013	98357
sampling969	114013	98576
sampling970	114013	99016
sampling971	114013	97967
sampling972	114013	98598
sampling973	114013	98428
sampling974	114013	98014
sampling975	114013	98459
sampling976	114013	98419
sampling977	114013	98593
sampling978	114013	98277
sampling979	114013	97758
sampling980	114013	98416
sampling981	114013	99489
sampling982	114013	98813
sampling983	114013	98900
sampling984	114013	98650
sampling985	114013	98397
sampling986	114013	98677
sampling987	114013	98273
sampling988	114013	98712
sampling989	114013	98815
sampling990	114013	98697
sampling991	114013	98703
sampling992	114013	98820
sampling993	114013	99083
sampling994	114013	98905
sampling995	114013	98916
sampling996	114013	98288
sampling997	114013	98266
sampling998	114013	98024
sampling999	114013	98541
sampling1000	114013	98764
