Type	Total_N	Overlap_N
sampling168	36136	32473
sampling169	36136	32607
sampling170	36136	32694
sampling171	36136	32678
sampling172	36136	32391
sampling173	36136	32448
sampling174	36136	32690
sampling175	36136	32692
sampling176	36136	32713
sampling177	36136	32615
sampling178	36136	32653
sampling179	36136	32735
sampling180	36136	32550
sampling181	36136	32695
sampling182	36136	32745
sampling183	36136	32585
sampling184	36136	32524
sampling185	36136	32595
sampling186	36136	32367
sampling187	36136	32620
sampling188	36136	32632
sampling189	36136	32635
sampling190	36136	32738
sampling191	36136	32552
sampling192	36136	32579
sampling193	36136	32485
sampling194	36136	32551
sampling195	36136	32616
sampling196	36136	32736
sampling197	36136	32555
sampling198	36136	32519
sampling199	36136	32646
sampling200	36136	32646
sampling201	36136	32583
sampling202	36136	32604
sampling203	36136	32655
sampling204	36136	32478
sampling205	36136	32518
sampling206	36136	32536
sampling207	36136	32621
sampling208	36136	32546
sampling209	36136	32705
sampling210	36136	32514
sampling211	36136	32606
sampling212	36136	32470
sampling213	36136	32480
sampling214	36136	32630
sampling215	36136	32895
sampling216	36136	32562
sampling217	36136	32437
sampling218	36136	32650
sampling219	36136	32403
sampling220	36136	32908
sampling221	36136	32599
sampling222	36136	32522
sampling223	36136	32608
sampling224	36136	32675
sampling225	36136	32550
sampling226	36136	32571
sampling227	36136	32768
sampling228	36136	32383
sampling229	36136	32525
sampling230	36136	32508
sampling231	36136	32680
sampling232	36136	32627
sampling233	36136	32626
sampling234	36136	32603
sampling235	36136	32664
sampling236	36136	32496
sampling237	36136	32813
sampling238	36136	32488
sampling239	36136	32433
sampling240	36136	32547
sampling241	36136	32543
sampling242	36136	32634
sampling243	36136	32693
sampling244	36136	32643
sampling245	36136	32604
sampling246	36136	32611
sampling247	36136	32495
sampling248	36136	32536
sampling249	36136	32645
sampling250	36136	32609
sampling251	36136	32436
sampling252	36136	32553
sampling253	36136	32687
sampling254	36136	32463
sampling255	36136	32710
sampling256	36136	32661
sampling257	36136	32668
sampling258	36136	32668
sampling259	36136	32548
sampling260	36136	32662
sampling261	36136	32730
sampling262	36136	32640
sampling263	36136	32398
sampling264	36136	32640
sampling265	36136	32718
sampling266	36136	32544
sampling267	36136	32425
sampling268	36136	32557
sampling269	36136	32622
sampling270	36136	32582
sampling271	36136	32607
sampling272	36136	32574
sampling273	36136	32631
sampling274	36136	32496
sampling275	36136	32456
sampling276	36136	32762
sampling277	36136	32577
sampling278	36136	32532
sampling279	36136	32598
sampling280	36136	32543
sampling281	36136	32594
sampling282	36136	32568
sampling283	36136	32582
sampling284	36136	32593
sampling285	36136	32455
sampling286	36136	32810
sampling287	36136	32592
sampling288	36136	32855
sampling289	36136	32627
sampling290	36136	32603
sampling291	36136	32693
sampling292	36136	32567
sampling293	36136	32500
sampling294	36136	32331
sampling295	36136	32508
sampling296	36136	32561
sampling297	36136	32746
sampling298	36136	32617
sampling299	36136	32710
sampling300	36136	32498
sampling301	36136	32634
sampling302	36136	32573
sampling303	36136	32668
sampling304	36136	32636
sampling305	36136	32522
sampling306	36136	32467
sampling307	36136	32621
sampling308	36136	32778
sampling309	36136	32569
sampling310	36136	32547
sampling311	36136	32570
sampling312	36136	32682
sampling313	36136	32532
sampling314	36136	32588
sampling315	36136	32554
sampling316	36136	32568
sampling317	36136	32622
sampling318	36136	32661
sampling319	36136	32763
sampling320	36136	32426
sampling321	36136	32566
sampling322	36136	32748
sampling323	36136	32587
sampling324	36136	32534
sampling325	36136	32736
sampling326	36136	32543
sampling327	36136	32669
sampling328	36136	32459
sampling329	36136	32579
sampling330	36136	32578
sampling331	36136	32696
sampling332	36136	32561
sampling333	36136	32647
sampling334	36136	32463
sampling335	36136	32580
sampling336	36136	32722
sampling337	36136	32750
sampling338	36136	32629
sampling339	36136	32588
sampling340	36136	32505
sampling341	36136	32704
sampling342	36136	32486
sampling343	36136	32553
sampling344	36136	32498
sampling345	36136	32733
sampling346	36136	32687
sampling347	36136	32556
sampling348	36136	32690
sampling349	36136	32632
sampling350	36136	32739
sampling351	36136	32505
sampling352	36136	32433
sampling353	36136	32591
sampling354	36136	32573
sampling355	36136	32488
sampling356	36136	32781
sampling357	36136	32335
sampling358	36136	32668
sampling359	36136	32665
sampling360	36136	32603
sampling361	36136	32644
sampling362	36136	32559
sampling363	36136	32737
sampling364	36136	32387
sampling365	36136	32646
sampling366	36136	32549
sampling367	36136	32609
sampling368	36136	32431
sampling369	36136	32817
sampling370	36136	32599
sampling371	36136	32574
sampling372	36136	32680
sampling373	36136	32638
sampling374	36136	32654
sampling375	36136	32610
sampling376	36136	32620
sampling377	36136	32496
sampling378	36136	32707
sampling379	36136	32590
sampling380	36136	32395
sampling381	36136	32445
sampling382	36136	32343
sampling383	36136	32737
sampling384	36136	32533
sampling385	36136	32435
sampling386	36136	32561
sampling387	36136	32692
sampling388	36136	32447
sampling389	36136	32703
sampling390	36136	32720
sampling391	36136	32618
sampling392	36136	32599
sampling393	36136	32604
sampling394	36136	32663
sampling395	36136	32472
sampling396	36136	32671
sampling397	36136	32630
sampling398	36136	32515
sampling399	36136	32651
sampling400	36136	32738
sampling401	36136	32640
sampling402	36136	32557
sampling403	36136	32546
sampling404	36136	32562
sampling405	36136	32468
sampling406	36136	32668
sampling407	36136	32655
sampling408	36136	32569
sampling409	36136	32582
sampling410	36136	32493
sampling411	36136	32581
sampling412	36136	32776
sampling413	36136	32581
sampling414	36136	32661
sampling415	36136	32746
sampling416	36136	32509
sampling417	36136	32512
sampling418	36136	32597
sampling419	36136	32703
sampling420	36136	32370
sampling421	36136	32627
sampling422	36136	32726
sampling423	36136	32550
sampling424	36136	32691
sampling425	36136	32580
sampling426	36136	32553
sampling427	36136	32594
sampling428	36136	32694
sampling429	36136	32540
sampling430	36136	32726
sampling431	36136	32527
sampling432	36136	32699
sampling433	36136	32595
sampling434	36136	32696
sampling435	36136	32624
sampling436	36136	32519
sampling437	36136	32626
sampling438	36136	32640
sampling439	36136	32540
sampling440	36136	32647
sampling441	36136	32564
sampling442	36136	32502
sampling443	36136	32544
sampling444	36136	32516
sampling445	36136	32500
sampling446	36136	32488
sampling447	36136	32584
sampling448	36136	32506
sampling449	36136	32691
sampling450	36136	32717
sampling451	36136	32674
sampling452	36136	32696
sampling453	36136	32546
sampling454	36136	32600
sampling455	36136	32791
sampling456	36136	32558
sampling457	36136	32604
sampling458	36136	32467
sampling459	36136	32408
sampling460	36136	32564
sampling461	36136	32600
sampling462	36136	32627
sampling463	36136	32606
sampling464	36136	32512
sampling465	36136	32621
sampling466	36136	32650
sampling467	36136	32650
sampling468	36136	32557
sampling469	36136	32649
sampling470	36136	32702
sampling471	36136	32488
sampling472	36136	32694
sampling473	36136	32579
sampling474	36136	32592
sampling475	36136	32397
sampling476	36136	32737
sampling477	36136	32670
sampling478	36136	32609
sampling479	36136	32620
sampling480	36136	32663
sampling481	36136	32470
sampling482	36136	32349
sampling483	36136	32628
sampling484	36136	32805
sampling485	36136	32578
sampling486	36136	32554
sampling487	36136	32700
sampling488	36136	32697
sampling489	36136	32693
sampling490	36136	32598
sampling491	36136	32734
sampling492	36136	32694
sampling493	36136	32724
sampling494	36136	32584
sampling495	36136	32521
sampling496	36136	32554
sampling497	36136	32630
sampling498	36136	32751
sampling499	36136	32759
sampling500	36136	32394
sampling501	36136	32570
sampling502	36136	32451
sampling503	36136	32531
sampling504	36136	32620
sampling505	36136	32677
sampling506	36136	32453
sampling507	36136	32502
sampling508	36136	32553
sampling509	36136	32654
sampling510	36136	32721
sampling511	36136	32559
sampling512	36136	32628
sampling513	36136	32557
sampling514	36136	32525
sampling515	36136	32380
sampling516	36136	32542
sampling517	36136	32604
sampling518	36136	32436
sampling519	36136	32645
sampling520	36136	32326
sampling521	36136	32626
sampling522	36136	32492
sampling523	36136	32875
sampling524	36136	32745
sampling525	36136	32479
sampling526	36136	32489
sampling527	36136	32551
sampling528	36136	32644
sampling529	36136	32414
sampling530	36136	32609
sampling531	36136	32780
sampling532	36136	32469
sampling533	36136	32694
sampling534	36136	32656
sampling535	36136	32512
sampling536	36136	32668
sampling537	36136	32451
sampling538	36136	32461
sampling539	36136	32572
sampling540	36136	32427
sampling541	36136	32596
sampling542	36136	32601
sampling543	36136	32585
sampling544	36136	32715
sampling545	36136	32576
sampling546	36136	32644
sampling547	36136	32543
sampling548	36136	32413
sampling549	36136	32544
sampling550	36136	32794
sampling551	36136	32620
sampling552	36136	32523
sampling553	36136	32501
sampling554	36136	32498
sampling555	36136	32693
sampling556	36136	32434
sampling557	36136	32683
sampling558	36136	32720
sampling559	36136	32471
sampling560	36136	32598
sampling561	36136	32669
sampling562	36136	32681
sampling563	36136	32380
sampling564	36136	32575
sampling565	36136	32728
sampling566	36136	32632
sampling567	36136	32737
sampling568	36136	32639
sampling569	36136	32702
sampling570	36136	32477
sampling571	36136	32499
sampling572	36136	32646
sampling573	36136	32597
sampling574	36136	32450
sampling575	36136	32633
sampling576	36136	32606
sampling577	36136	32680
sampling578	36136	32678
sampling579	36136	32573
sampling580	36136	32696
sampling581	36136	32473
sampling582	36136	32741
sampling583	36136	32554
sampling584	36136	32481
sampling585	36136	32475
sampling586	36136	32659
sampling587	36136	32564
sampling588	36136	32571
sampling589	36136	32481
sampling590	36136	32549
sampling591	36136	32557
sampling592	36136	32783
sampling593	36136	32557
sampling594	36136	32517
sampling595	36136	32688
sampling596	36136	32662
sampling597	36136	32649
sampling598	36136	32528
sampling599	36136	32700
sampling600	36136	32468
sampling601	36136	32559
sampling602	36136	32727
sampling603	36136	32702
sampling604	36136	32493
sampling605	36136	32545
sampling606	36136	32358
sampling607	36136	32579
sampling608	36136	32536
sampling609	36136	32514
sampling610	36136	32851
sampling611	36136	32472
sampling612	36136	32484
sampling613	36136	32620
sampling614	36136	32489
sampling615	36136	32507
sampling616	36136	32572
sampling617	36136	32661
sampling618	36136	32480
sampling619	36136	32698
sampling620	36136	32563
sampling621	36136	32599
sampling622	36136	32570
sampling623	36136	32538
sampling624	36136	32452
sampling625	36136	32559
sampling626	36136	32680
sampling627	36136	32670
sampling628	36136	32440
sampling629	36136	32533
sampling630	36136	32638
sampling631	36136	32707
sampling632	36136	32602
sampling633	36136	32561
sampling634	36136	32443
sampling635	36136	32597
sampling636	36136	32652
sampling637	36136	32555
sampling638	36136	32555
sampling639	36136	32563
sampling640	36136	32661
sampling641	36136	32485
sampling642	36136	32519
sampling643	36136	32476
sampling644	36136	32757
sampling645	36136	32651
sampling646	36136	32659
sampling647	36136	32650
sampling648	36136	32551
sampling649	36136	32578
sampling650	36136	32620
sampling651	36136	32699
sampling652	36136	32678
sampling653	36136	32496
sampling654	36136	32674
sampling655	36136	32393
sampling656	36136	32523
sampling657	36136	32481
sampling658	36136	32637
sampling659	36136	32504
sampling660	36136	32589
sampling661	36136	32594
sampling662	36136	32810
sampling663	36136	32551
sampling664	36136	32605
sampling665	36136	32550
sampling666	36136	32599
sampling667	36136	32642
sampling668	36136	32608
sampling669	36136	32465
sampling670	36136	32596
sampling671	36136	32493
sampling672	36136	32676
sampling673	36136	32565
sampling674	36136	32619
sampling675	36136	32572
sampling676	36136	32659
sampling677	36136	32732
sampling678	36136	32414
sampling679	36136	32665
sampling680	36136	32555
sampling681	36136	32632
sampling682	36136	32529
sampling683	36136	32769
sampling684	36136	32741
sampling685	36136	32504
sampling686	36136	32738
sampling687	36136	32441
sampling688	36136	32522
sampling689	36136	32606
sampling690	36136	32573
sampling691	36136	32686
sampling692	36136	32442
sampling693	36136	32666
sampling694	36136	32622
sampling695	36136	32710
sampling696	36136	32536
sampling697	36136	32690
sampling698	36136	32387
sampling699	36136	32587
sampling700	36136	32712
sampling701	36136	32685
sampling702	36136	32622
sampling703	36136	32648
sampling704	36136	32499
sampling705	36136	32681
sampling706	36136	32627
sampling707	36136	32470
sampling708	36136	32458
sampling709	36136	32601
sampling710	36136	32673
sampling711	36136	32613
sampling712	36136	32456
sampling713	36136	32714
sampling714	36136	32635
sampling715	36136	32577
sampling716	36136	32432
sampling717	36136	32514
sampling718	36136	32497
sampling719	36136	32595
sampling720	36136	32846
sampling721	36136	32391
sampling722	36136	32557
sampling723	36136	32781
sampling724	36136	32517
sampling725	36136	32482
sampling726	36136	32442
sampling727	36136	32653
sampling728	36136	32644
sampling729	36136	32682
sampling730	36136	32538
sampling731	36136	32586
sampling732	36136	32692
sampling733	36136	32567
sampling734	36136	32475
sampling735	36136	32598
sampling736	36136	32614
sampling737	36136	32722
sampling738	36136	32646
sampling739	36136	32577
sampling740	36136	32643
sampling741	36136	32767
sampling742	36136	32590
sampling743	36136	32540
sampling744	36136	32661
sampling745	36136	32545
sampling746	36136	32622
sampling747	36136	32532
sampling748	36136	32657
sampling749	36136	32514
sampling750	36136	32571
sampling751	36136	32625
sampling752	36136	32725
sampling753	36136	32547
sampling754	36136	32492
sampling755	36136	32763
sampling756	36136	32445
sampling757	36136	32554
sampling758	36136	32631
sampling759	36136	32542
sampling760	36136	32607
sampling761	36136	32724
sampling762	36136	32501
sampling763	36136	32551
sampling764	36136	32636
sampling765	36136	32541
sampling766	36136	32571
sampling767	36136	32627
sampling768	36136	32702
sampling769	36136	32645
sampling770	36136	32755
sampling771	36136	32557
sampling772	36136	32540
sampling773	36136	32459
sampling774	36136	32591
sampling775	36136	32609
sampling776	36136	32709
sampling777	36136	32655
sampling778	36136	32640
sampling779	36136	32545
sampling780	36136	32638
sampling781	36136	32704
sampling782	36136	32668
sampling783	36136	32517
sampling784	36136	32557
sampling785	36136	32719
sampling786	36136	32689
sampling787	36136	32474
sampling788	36136	32712
sampling789	36136	32532
sampling790	36136	32492
sampling791	36136	32488
sampling792	36136	32669
sampling793	36136	32546
sampling794	36136	32481
sampling795	36136	32564
sampling796	36136	32566
sampling797	36136	32605
sampling798	36136	32577
sampling799	36136	32651
sampling800	36136	32700
sampling801	36136	32475
sampling802	36136	32672
sampling803	36136	32607
sampling804	36136	32523
sampling805	36136	32542
sampling806	36136	32703
sampling807	36136	32713
sampling808	36136	32580
sampling809	36136	32667
sampling810	36136	32664
sampling811	36136	32473
sampling812	36136	32656
sampling813	36136	32425
sampling814	36136	32584
sampling815	36136	32511
sampling816	36136	32480
sampling817	36136	32565
sampling818	36136	32675
sampling819	36136	32651
sampling820	36136	32519
sampling821	36136	32671
sampling822	36136	32742
sampling823	36136	32719
sampling824	36136	32549
sampling825	36136	32674
sampling826	36136	32577
sampling827	36136	32876
sampling828	36136	32655
sampling829	36136	32699
sampling830	36136	32684
sampling831	36136	32799
sampling832	36136	32531
sampling833	36136	32471
sampling834	36136	32512
sampling835	36136	32664
sampling836	36136	32573
sampling837	36136	32583
sampling838	36136	32419
sampling839	36136	32627
sampling840	36136	32441
sampling841	36136	32564
sampling842	36136	32755
sampling843	36136	32802
sampling844	36136	32498
sampling845	36136	32553
sampling846	36136	32588
sampling847	36136	32540
sampling848	36136	32625
sampling849	36136	32419
sampling850	36136	32485
sampling851	36136	32499
sampling852	36136	32698
sampling853	36136	32599
sampling854	36136	32726
sampling855	36136	32602
sampling856	36136	32638
sampling857	36136	32674
sampling858	36136	32566
sampling859	36136	32596
sampling860	36136	32569
sampling861	36136	32584
sampling862	36136	32500
sampling863	36136	32531
sampling864	36136	32576
sampling865	36136	32692
sampling866	36136	32514
sampling867	36136	32575
sampling868	36136	32400
sampling869	36136	32570
sampling870	36136	32618
sampling871	36136	32699
sampling872	36136	32621
sampling873	36136	32723
sampling874	36136	32774
sampling875	36136	32746
sampling876	36136	32530
sampling877	36136	32488
sampling878	36136	32505
sampling879	36136	32389
sampling880	36136	32578
sampling881	36136	32472
sampling882	36136	32611
sampling883	36136	32570
sampling884	36136	32437
sampling885	36136	32587
sampling886	36136	32566
sampling887	36136	32609
sampling888	36136	32591
sampling889	36136	32438
sampling890	36136	32619
sampling891	36136	32527
sampling892	36136	32692
sampling893	36136	32481
sampling894	36136	32659
sampling895	36136	32561
sampling896	36136	32417
sampling897	36136	32667
sampling898	36136	32515
sampling899	36136	32620
sampling900	36136	32577
sampling901	36136	32666
sampling902	36136	32633
sampling903	36136	32594
sampling904	36136	32620
sampling905	36136	32653
sampling906	36136	32469
sampling907	36136	32632
sampling908	36136	32727
sampling909	36136	32573
sampling910	36136	32422
sampling911	36136	32652
sampling912	36136	32666
sampling913	36136	32540
sampling914	36136	32498
sampling915	36136	32688
sampling916	36136	32768
sampling917	36136	32560
sampling918	36136	32467
sampling919	36136	32685
sampling920	36136	32663
sampling921	36136	32628
sampling922	36136	32657
sampling923	36136	32527
sampling924	36136	32596
sampling925	36136	32661
sampling926	36136	32518
sampling927	36136	32603
sampling928	36136	32715
sampling929	36136	32580
sampling930	36136	32762
sampling931	36136	32587
sampling932	36136	32721
sampling933	36136	32597
sampling934	36136	32714
sampling935	36136	32527
sampling936	36136	32561
sampling937	36136	32435
sampling938	36136	32685
sampling939	36136	32550
sampling940	36136	32524
sampling941	36136	32536
sampling942	36136	32543
sampling943	36136	32745
sampling944	36136	32496
sampling945	36136	32472
sampling946	36136	32589
sampling947	36136	32630
sampling948	36136	32696
sampling949	36136	32708
sampling950	36136	32655
sampling951	36136	32581
sampling952	36136	32668
sampling953	36136	32674
sampling954	36136	32478
sampling955	36136	32480
sampling956	36136	32669
sampling957	36136	32618
sampling958	36136	32434
sampling959	36136	32723
sampling960	36136	32701
sampling961	36136	32442
sampling962	36136	32757
sampling963	36136	32599
sampling964	36136	32731
sampling965	36136	32516
sampling966	36136	32702
sampling967	36136	32619
sampling968	36136	32441
sampling969	36136	32555
sampling970	36136	32654
sampling971	36136	32503
sampling972	36136	32607
sampling973	36136	32577
sampling974	36136	32512
sampling975	36136	32438
sampling976	36136	32579
sampling977	36136	32567
sampling978	36136	32489
sampling979	36136	32372
sampling980	36136	32672
sampling981	36136	32738
sampling982	36136	32605
sampling983	36136	32691
sampling984	36136	32621
sampling985	36136	32505
sampling986	36136	32584
sampling987	36136	32486
sampling988	36136	32585
sampling989	36136	32553
sampling990	36136	32571
sampling991	36136	32679
sampling992	36136	32712
sampling993	36136	32639
sampling994	36136	32591
sampling995	36136	32741
sampling996	36136	32381
sampling997	36136	32630
sampling998	36136	32445
sampling999	36136	32452
sampling1000	36136	32531
