Type	Total_N	Overlap_N
sampling143	632	527
sampling144	632	525
sampling145	632	527
sampling146	632	510
sampling147	632	515
sampling148	632	519
sampling149	632	531
sampling150	632	517
sampling151	632	543
sampling152	632	517
sampling153	632	526
sampling154	632	537
sampling155	632	534
sampling156	632	500
sampling157	632	535
sampling158	632	513
sampling159	632	512
sampling160	632	518
sampling161	632	522
sampling162	632	513
sampling163	632	523
sampling164	632	518
sampling165	632	527
sampling166	632	505
sampling167	632	510
sampling168	632	506
sampling169	632	533
sampling170	632	515
sampling171	632	505
sampling172	632	534
sampling173	632	523
sampling174	632	520
sampling175	632	515
sampling176	632	540
sampling177	632	515
sampling178	632	520
sampling179	632	522
sampling180	632	529
sampling181	632	518
sampling182	632	516
sampling183	632	535
sampling184	632	534
sampling185	632	514
sampling186	632	529
sampling187	632	520
sampling188	632	525
sampling189	632	526
sampling190	632	500
sampling191	632	522
sampling192	632	498
sampling193	632	514
sampling194	632	523
sampling195	632	517
sampling196	632	505
sampling197	632	539
sampling198	632	529
sampling199	632	522
sampling200	632	506
sampling201	632	505
sampling202	632	521
sampling203	632	516
sampling204	632	513
sampling205	632	509
sampling206	632	530
sampling207	632	517
sampling208	632	533
sampling209	632	530
sampling210	632	505
sampling211	632	514
sampling212	632	513
sampling213	632	528
sampling214	632	492
sampling215	632	524
sampling216	632	504
sampling217	632	521
sampling218	632	510
sampling219	632	528
sampling220	632	522
sampling221	632	515
sampling222	632	526
sampling223	632	507
sampling224	632	522
sampling225	632	521
sampling226	632	510
sampling227	632	531
sampling228	632	521
sampling229	632	523
sampling230	632	520
sampling231	632	523
sampling232	632	528
sampling233	632	529
sampling234	632	517
sampling235	632	517
sampling236	632	527
sampling237	632	517
sampling238	632	537
sampling239	632	531
sampling240	632	522
sampling241	632	508
sampling242	632	523
sampling243	632	534
sampling244	632	516
sampling245	632	520
sampling246	632	507
sampling247	632	524
sampling248	632	520
sampling249	632	511
sampling250	632	528
sampling251	632	516
sampling252	632	503
sampling253	632	514
sampling254	632	508
sampling255	632	513
sampling256	632	508
sampling257	632	523
sampling258	632	515
sampling259	632	502
sampling260	632	523
sampling261	632	518
sampling262	632	526
sampling263	632	519
sampling264	632	520
sampling265	632	518
sampling266	632	531
sampling267	632	497
sampling268	632	517
sampling269	632	503
sampling270	632	527
sampling271	632	526
sampling272	632	516
sampling273	632	528
sampling274	632	531
sampling275	632	522
sampling276	632	518
sampling277	632	518
sampling278	632	526
sampling279	632	534
sampling280	632	511
sampling281	632	520
sampling282	632	524
sampling283	632	511
sampling284	632	515
sampling285	632	521
sampling286	632	521
sampling287	632	520
sampling288	632	537
sampling289	632	526
sampling290	632	514
sampling291	632	530
sampling292	632	515
sampling293	632	519
sampling294	632	516
sampling295	632	510
sampling296	632	523
sampling297	632	520
sampling298	632	536
sampling299	632	533
sampling300	632	522
sampling301	632	525
sampling302	632	526
sampling303	632	526
sampling304	632	522
sampling305	632	513
sampling306	632	523
sampling307	632	513
sampling308	632	534
sampling309	632	517
sampling310	632	500
sampling311	632	522
sampling312	632	519
sampling313	632	539
sampling314	632	515
sampling315	632	545
sampling316	632	505
sampling317	632	523
sampling318	632	512
sampling319	632	532
sampling320	632	540
sampling321	632	501
sampling322	632	533
sampling323	632	515
sampling324	632	518
sampling325	632	524
sampling326	632	518
sampling327	632	525
sampling328	632	520
sampling329	632	506
sampling330	632	521
sampling331	632	534
sampling332	632	532
sampling333	632	518
sampling334	632	537
sampling335	632	533
sampling336	632	532
sampling337	632	517
sampling338	632	519
sampling339	632	528
sampling340	632	533
sampling341	632	529
sampling342	632	528
sampling343	632	519
sampling344	632	512
sampling345	632	519
sampling346	632	522
sampling347	632	516
sampling348	632	549
sampling349	632	542
sampling350	632	528
sampling351	632	533
sampling352	632	536
sampling353	632	517
sampling354	632	540
sampling355	632	524
sampling356	632	517
sampling357	632	523
sampling358	632	515
sampling359	632	529
sampling360	632	523
sampling361	632	525
sampling362	632	512
sampling363	632	535
sampling364	632	513
sampling365	632	519
sampling366	632	513
sampling367	632	524
sampling368	632	509
sampling369	632	522
sampling370	632	513
sampling371	632	526
sampling372	632	526
sampling373	632	531
sampling374	632	519
sampling375	632	512
sampling376	632	527
sampling377	632	536
sampling378	632	506
sampling379	632	512
sampling380	632	527
sampling381	632	514
sampling382	632	523
sampling383	632	535
sampling384	632	521
sampling385	632	523
sampling386	632	507
sampling387	632	517
sampling388	632	510
sampling389	632	546
sampling390	632	523
sampling391	632	511
sampling392	632	531
sampling393	632	527
sampling394	632	497
sampling395	632	529
sampling396	632	514
sampling397	632	524
sampling398	632	543
sampling399	632	522
sampling400	632	543
sampling401	632	513
sampling402	632	516
sampling403	632	519
sampling404	632	512
sampling405	632	501
sampling406	632	535
sampling407	632	525
sampling408	632	532
sampling409	632	532
sampling410	632	544
sampling411	632	524
sampling412	632	532
sampling413	632	520
sampling414	632	540
sampling415	632	538
sampling416	632	522
sampling417	632	510
sampling418	632	520
sampling419	632	520
sampling420	632	534
sampling421	632	519
sampling422	632	541
sampling423	632	518
sampling424	632	508
sampling425	632	523
sampling426	632	521
sampling427	632	527
sampling428	632	522
sampling429	632	539
sampling430	632	517
sampling431	632	530
sampling432	632	524
sampling433	632	530
sampling434	632	518
sampling435	632	523
sampling436	632	511
sampling437	632	534
sampling438	632	538
sampling439	632	529
sampling440	632	532
sampling441	632	525
sampling442	632	501
sampling443	632	527
sampling444	632	528
sampling445	632	504
sampling446	632	525
sampling447	632	526
sampling448	632	531
sampling449	632	536
sampling450	632	533
sampling451	632	515
sampling452	632	521
sampling453	632	525
sampling454	632	538
sampling455	632	532
sampling456	632	514
sampling457	632	531
sampling458	632	511
sampling459	632	526
sampling460	632	527
sampling461	632	510
sampling462	632	526
sampling463	632	517
sampling464	632	525
sampling465	632	548
sampling466	632	535
sampling467	632	527
sampling468	632	526
sampling469	632	524
sampling470	632	524
sampling471	632	536
sampling472	632	532
sampling473	632	510
sampling474	632	533
sampling475	632	512
sampling476	632	518
sampling477	632	526
sampling478	632	515
sampling479	632	530
sampling480	632	500
sampling481	632	515
sampling482	632	494
sampling483	632	517
sampling484	632	533
sampling485	632	511
sampling486	632	529
sampling487	632	517
sampling488	632	531
sampling489	632	520
sampling490	632	537
sampling491	632	509
sampling492	632	510
sampling493	632	521
sampling494	632	507
sampling495	632	512
sampling496	632	528
sampling497	632	528
sampling498	632	536
sampling499	632	520
sampling500	632	527
sampling501	632	529
sampling502	632	529
sampling503	632	521
sampling504	632	530
sampling505	632	514
sampling506	632	521
sampling507	632	540
sampling508	632	527
sampling509	632	533
sampling510	632	509
sampling511	632	529
sampling512	632	515
sampling513	632	523
sampling514	632	531
sampling515	632	504
sampling516	632	512
sampling517	632	503
sampling518	632	525
sampling519	632	539
sampling520	632	503
sampling521	632	539
sampling522	632	506
sampling523	632	512
sampling524	632	540
sampling525	632	521
sampling526	632	500
sampling527	632	526
sampling528	632	516
sampling529	632	522
sampling530	632	526
sampling531	632	496
sampling532	632	528
sampling533	632	525
sampling534	632	528
sampling535	632	541
sampling536	632	528
sampling537	632	519
sampling538	632	528
sampling539	632	513
sampling540	632	499
sampling541	632	530
sampling542	632	521
sampling543	632	507
sampling544	632	523
sampling545	632	506
sampling546	632	530
sampling547	632	525
sampling548	632	525
sampling549	632	509
sampling550	632	503
sampling551	632	530
sampling552	632	538
sampling553	632	516
sampling554	632	519
sampling555	632	521
sampling556	632	535
sampling557	632	529
sampling558	632	534
sampling559	632	524
sampling560	632	535
sampling561	632	522
sampling562	632	521
sampling563	632	507
sampling564	632	504
sampling565	632	521
sampling566	632	510
sampling567	632	513
sampling568	632	513
sampling569	632	532
sampling570	632	505
sampling571	632	531
sampling572	632	530
sampling573	632	506
sampling574	632	522
sampling575	632	514
sampling576	632	527
sampling577	632	538
sampling578	632	505
sampling579	632	510
sampling580	632	510
sampling581	632	537
sampling582	632	524
sampling583	632	509
sampling584	632	512
sampling585	632	508
sampling586	632	505
sampling587	632	533
sampling588	632	536
sampling589	632	525
sampling590	632	528
sampling591	632	515
sampling592	632	525
sampling593	632	525
sampling594	632	532
sampling595	632	522
sampling596	632	553
sampling597	632	510
sampling598	632	530
sampling599	632	522
sampling600	632	508
sampling601	632	530
sampling602	632	528
sampling603	632	536
sampling604	632	531
sampling605	632	545
sampling606	632	509
sampling607	632	515
sampling608	632	517
sampling609	632	536
sampling610	632	538
sampling611	632	525
sampling612	632	528
sampling613	632	516
sampling614	632	512
sampling615	632	520
sampling616	632	509
sampling617	632	524
sampling618	632	515
sampling619	632	517
sampling620	632	521
sampling621	632	545
sampling622	632	516
sampling623	632	508
sampling624	632	513
sampling625	632	518
sampling626	632	526
sampling627	632	535
sampling628	632	535
sampling629	632	503
sampling630	632	529
sampling631	632	539
sampling632	632	508
sampling633	632	530
sampling634	632	547
sampling635	632	534
sampling636	632	525
sampling637	632	518
sampling638	632	534
sampling639	632	509
sampling640	632	523
sampling641	632	514
sampling642	632	527
sampling643	632	517
sampling644	632	505
sampling645	632	535
sampling646	632	527
sampling647	632	528
sampling648	632	521
sampling649	632	533
sampling650	632	510
sampling651	632	524
sampling652	632	528
sampling653	632	523
sampling654	632	549
sampling655	632	514
sampling656	632	526
sampling657	632	537
sampling658	632	531
sampling659	632	527
sampling660	632	503
sampling661	632	526
sampling662	632	524
sampling663	632	505
sampling664	632	531
sampling665	632	531
sampling666	632	530
sampling667	632	524
sampling668	632	518
sampling669	632	526
sampling670	632	508
sampling671	632	513
sampling672	632	523
sampling673	632	504
sampling674	632	530
sampling675	632	516
sampling676	632	534
sampling677	632	509
sampling678	632	508
sampling679	632	508
sampling680	632	516
sampling681	632	512
sampling682	632	528
sampling683	632	524
sampling684	632	516
sampling685	632	505
sampling686	632	529
sampling687	632	528
sampling688	632	520
sampling689	632	525
sampling690	632	528
sampling691	632	539
sampling692	632	531
sampling693	632	519
sampling694	632	532
sampling695	632	516
sampling696	632	513
sampling697	632	522
sampling698	632	531
sampling699	632	525
sampling700	632	518
sampling701	632	523
sampling702	632	509
sampling703	632	510
sampling704	632	519
sampling705	632	532
sampling706	632	529
sampling707	632	514
sampling708	632	527
sampling709	632	526
sampling710	632	517
sampling711	632	529
sampling712	632	516
sampling713	632	526
sampling714	632	526
sampling715	632	518
sampling716	632	521
sampling717	632	506
sampling718	632	527
sampling719	632	524
sampling720	632	514
sampling721	632	515
sampling722	632	526
sampling723	632	523
sampling724	632	536
sampling725	632	508
sampling726	632	520
sampling727	632	522
sampling728	632	542
sampling729	632	527
sampling730	632	516
sampling731	632	518
sampling732	632	523
sampling733	632	517
sampling734	632	520
sampling735	632	517
sampling736	632	522
sampling737	632	539
sampling738	632	524
sampling739	632	550
sampling740	632	512
sampling741	632	521
sampling742	632	518
sampling743	632	501
sampling744	632	508
sampling745	632	531
sampling746	632	514
sampling747	632	520
sampling748	632	526
sampling749	632	526
sampling750	632	540
sampling751	632	504
sampling752	632	519
sampling753	632	514
sampling754	632	506
sampling755	632	536
sampling756	632	534
sampling757	632	523
sampling758	632	524
sampling759	632	520
sampling760	632	530
sampling761	632	501
sampling762	632	531
sampling763	632	519
sampling764	632	524
sampling765	632	531
sampling766	632	531
sampling767	632	530
sampling768	632	518
sampling769	632	526
sampling770	632	544
sampling771	632	511
sampling772	632	500
sampling773	632	518
sampling774	632	516
sampling775	632	517
sampling776	632	520
sampling777	632	525
sampling778	632	531
sampling779	632	511
sampling780	632	535
sampling781	632	520
sampling782	632	537
sampling783	632	523
sampling784	632	530
sampling785	632	539
sampling786	632	538
sampling787	632	529
sampling788	632	520
sampling789	632	521
sampling790	632	510
sampling791	632	525
sampling792	632	527
sampling793	632	543
sampling794	632	528
sampling795	632	512
sampling796	632	524
sampling797	632	530
sampling798	632	527
sampling799	632	534
sampling800	632	536
sampling801	632	523
sampling802	632	506
sampling803	632	538
sampling804	632	521
sampling805	632	504
sampling806	632	539
sampling807	632	513
sampling808	632	517
sampling809	632	527
sampling810	632	519
sampling811	632	522
sampling812	632	525
sampling813	632	513
sampling814	632	513
sampling815	632	511
sampling816	632	527
sampling817	632	528
sampling818	632	534
sampling819	632	528
sampling820	632	510
sampling821	632	523
sampling822	632	511
sampling823	632	515
sampling824	632	512
sampling825	632	519
sampling826	632	528
sampling827	632	546
sampling828	632	515
sampling829	632	514
sampling830	632	506
sampling831	632	528
sampling832	632	522
sampling833	632	538
sampling834	632	530
sampling835	632	541
sampling836	632	517
sampling837	632	550
sampling838	632	527
sampling839	632	531
sampling840	632	516
sampling841	632	524
sampling842	632	541
sampling843	632	529
sampling844	632	532
sampling845	632	518
sampling846	632	509
sampling847	632	527
sampling848	632	526
sampling849	632	514
sampling850	632	531
sampling851	632	528
sampling852	632	513
sampling853	632	532
sampling854	632	502
sampling855	632	516
sampling856	632	509
sampling857	632	535
sampling858	632	531
sampling859	632	516
sampling860	632	532
sampling861	632	506
sampling862	632	512
sampling863	632	518
sampling864	632	537
sampling865	632	530
sampling866	632	508
sampling867	632	521
sampling868	632	503
sampling869	632	519
sampling870	632	542
sampling871	632	536
sampling872	632	530
sampling873	632	538
sampling874	632	536
sampling875	632	527
sampling876	632	522
sampling877	632	499
sampling878	632	524
sampling879	632	522
sampling880	632	507
sampling881	632	520
sampling882	632	521
sampling883	632	521
sampling884	632	505
sampling885	632	518
sampling886	632	516
sampling887	632	527
sampling888	632	521
sampling889	632	525
sampling890	632	512
sampling891	632	505
sampling892	632	523
sampling893	632	525
sampling894	632	511
sampling895	632	552
sampling896	632	515
sampling897	632	529
sampling898	632	526
sampling899	632	523
sampling900	632	525
sampling901	632	543
sampling902	632	527
sampling903	632	530
sampling904	632	518
sampling905	632	512
sampling906	632	509
sampling907	632	529
sampling908	632	524
sampling909	632	524
sampling910	632	516
sampling911	632	525
sampling912	632	523
sampling913	632	515
sampling914	632	536
sampling915	632	516
sampling916	632	530
sampling917	632	523
sampling918	632	509
sampling919	632	525
sampling920	632	520
sampling921	632	539
sampling922	632	537
sampling923	632	531
sampling924	632	526
sampling925	632	543
sampling926	632	547
sampling927	632	527
sampling928	632	521
sampling929	632	532
sampling930	632	524
sampling931	632	546
sampling932	632	491
sampling933	632	517
sampling934	632	519
sampling935	632	520
sampling936	632	546
sampling937	632	518
sampling938	632	532
sampling939	632	531
sampling940	632	522
sampling941	632	541
sampling942	632	530
sampling943	632	516
sampling944	632	513
sampling945	632	528
sampling946	632	534
sampling947	632	526
sampling948	632	525
sampling949	632	524
sampling950	632	539
sampling951	632	524
sampling952	632	519
sampling953	632	511
sampling954	632	525
sampling955	632	527
sampling956	632	546
sampling957	632	529
sampling958	632	516
sampling959	632	535
sampling960	632	510
sampling961	632	535
sampling962	632	545
sampling963	632	526
sampling964	632	515
sampling965	632	505
sampling966	632	519
sampling967	632	511
sampling968	632	515
sampling969	632	523
sampling970	632	528
sampling971	632	534
sampling972	632	535
sampling973	632	513
sampling974	632	518
sampling975	632	531
sampling976	632	547
sampling977	632	518
sampling978	632	519
sampling979	632	508
sampling980	632	544
sampling981	632	531
sampling982	632	535
sampling983	632	519
sampling984	632	519
sampling985	632	518
sampling986	632	516
sampling987	632	518
sampling988	632	517
sampling989	632	541
sampling990	632	500
sampling991	632	530
sampling992	632	523
sampling993	632	525
sampling994	632	497
sampling995	632	511
sampling996	632	512
sampling997	632	515
sampling998	632	515
sampling999	632	517
sampling1000	632	530
