Type	Total_N	Overlap_N
sampling98	36136	33509
sampling99	36136	33379
sampling100	36136	33602
sampling101	36136	33481
sampling102	36136	33557
sampling103	36136	33470
sampling104	36136	33640
sampling105	36136	33500
sampling106	36136	33468
sampling107	36136	33587
sampling108	36136	33464
sampling109	36136	33467
sampling110	36136	33440
sampling111	36136	33440
sampling112	36136	33537
sampling113	36136	33584
sampling114	36136	33425
sampling115	36136	33512
sampling116	36136	33555
sampling117	36136	33558
sampling118	36136	33433
sampling119	36136	33580
sampling120	36136	33405
sampling121	36136	33532
sampling122	36136	33526
sampling123	36136	33511
sampling124	36136	33398
sampling125	36136	33622
sampling126	36136	33465
sampling127	36136	33514
sampling128	36136	33485
sampling129	36136	33308
sampling130	36136	33394
sampling131	36136	33422
sampling132	36136	33421
sampling133	36136	33462
sampling134	36136	33463
sampling135	36136	33671
sampling136	36136	33500
sampling137	36136	33528
sampling138	36136	33460
sampling139	36136	33494
sampling140	36136	33622
sampling141	36136	33540
sampling142	36136	33576
sampling143	36136	33387
sampling144	36136	33414
sampling145	36136	33474
sampling146	36136	33468
sampling147	36136	33487
sampling148	36136	33454
sampling149	36136	33518
sampling150	36136	33550
sampling151	36136	33541
sampling152	36136	33576
sampling153	36136	33438
sampling154	36136	33538
sampling155	36136	33463
sampling156	36136	33470
sampling157	36136	33450
sampling158	36136	33464
sampling159	36136	33374
sampling160	36136	33620
sampling161	36136	33364
sampling162	36136	33405
sampling163	36136	33589
sampling164	36136	33508
sampling165	36136	33520
sampling166	36136	33670
sampling167	36136	33522
sampling168	36136	33550
sampling169	36136	33560
sampling170	36136	33550
sampling171	36136	33528
sampling172	36136	33611
sampling173	36136	33514
sampling174	36136	33468
sampling175	36136	33495
sampling176	36136	33427
sampling177	36136	33417
sampling178	36136	33571
sampling179	36136	33685
sampling180	36136	33631
sampling181	36136	33450
sampling182	36136	33483
sampling183	36136	33557
sampling184	36136	33350
sampling185	36136	33536
sampling186	36136	33476
sampling187	36136	33429
sampling188	36136	33465
sampling189	36136	33585
sampling190	36136	33449
sampling191	36136	33502
sampling192	36136	33517
sampling193	36136	33379
sampling194	36136	33497
sampling195	36136	33510
sampling196	36136	33365
sampling197	36136	33430
sampling198	36136	33317
sampling199	36136	33519
sampling200	36136	33602
sampling201	36136	33612
sampling202	36136	33490
sampling203	36136	33473
sampling204	36136	33556
sampling205	36136	33463
sampling206	36136	33429
sampling207	36136	33537
sampling208	36136	33540
sampling209	36136	33540
sampling210	36136	33478
sampling211	36136	33405
sampling212	36136	33526
sampling213	36136	33431
sampling214	36136	33560
sampling215	36136	33463
sampling216	36136	33466
sampling217	36136	33619
sampling218	36136	33592
sampling219	36136	33555
sampling220	36136	33438
sampling221	36136	33337
sampling222	36136	33605
sampling223	36136	33505
sampling224	36136	33408
sampling225	36136	33290
sampling226	36136	33330
sampling227	36136	33552
sampling228	36136	33586
sampling229	36136	33446
sampling230	36136	33505
sampling231	36136	33387
sampling232	36136	33536
sampling233	36136	33486
sampling234	36136	33599
sampling235	36136	33469
sampling236	36136	33585
sampling237	36136	33477
sampling238	36136	33649
sampling239	36136	33628
sampling240	36136	33394
sampling241	36136	33626
sampling242	36136	33428
sampling243	36136	33399
sampling244	36136	33353
sampling245	36136	33536
sampling246	36136	33584
sampling247	36136	33440
sampling248	36136	33544
sampling249	36136	33412
sampling250	36136	33437
sampling251	36136	33566
sampling252	36136	33512
sampling253	36136	33592
sampling254	36136	33331
sampling255	36136	33461
sampling256	36136	33500
sampling257	36136	33343
sampling258	36136	33573
sampling259	36136	33517
sampling260	36136	33506
sampling261	36136	33559
sampling262	36136	33610
sampling263	36136	33389
sampling264	36136	33408
sampling265	36136	33490
sampling266	36136	33447
sampling267	36136	33621
sampling268	36136	33484
sampling269	36136	33665
sampling270	36136	33511
sampling271	36136	33444
sampling272	36136	33500
sampling273	36136	33536
sampling274	36136	33302
sampling275	36136	33497
sampling276	36136	33683
sampling277	36136	33485
sampling278	36136	33498
sampling279	36136	33433
sampling280	36136	33437
sampling281	36136	33529
sampling282	36136	33483
sampling283	36136	33408
sampling284	36136	33666
sampling285	36136	33458
sampling286	36136	33530
sampling287	36136	33485
sampling288	36136	33435
sampling289	36136	33465
sampling290	36136	33458
sampling291	36136	33561
sampling292	36136	33636
sampling293	36136	33525
sampling294	36136	33433
sampling295	36136	33622
sampling296	36136	33412
sampling297	36136	33596
sampling298	36136	33513
sampling299	36136	33507
sampling300	36136	33439
sampling301	36136	33496
sampling302	36136	33479
sampling303	36136	33518
sampling304	36136	33392
sampling305	36136	33440
sampling306	36136	33384
sampling307	36136	33604
sampling308	36136	33549
sampling309	36136	33561
sampling310	36136	33557
sampling311	36136	33512
sampling312	36136	33590
sampling313	36136	33584
sampling314	36136	33574
sampling315	36136	33535
sampling316	36136	33558
sampling317	36136	33561
sampling318	36136	33565
sampling319	36136	33460
sampling320	36136	33576
sampling321	36136	33518
sampling322	36136	33423
sampling323	36136	33499
sampling324	36136	33414
sampling325	36136	33367
sampling326	36136	33459
sampling327	36136	33329
sampling328	36136	33501
sampling329	36136	33402
sampling330	36136	33613
sampling331	36136	33550
sampling332	36136	33515
sampling333	36136	33462
sampling334	36136	33499
sampling335	36136	33557
sampling336	36136	33634
sampling337	36136	33462
sampling338	36136	33466
sampling339	36136	33334
sampling340	36136	33457
sampling341	36136	33469
sampling342	36136	33418
sampling343	36136	33441
sampling344	36136	33548
sampling345	36136	33557
sampling346	36136	33437
sampling347	36136	33516
sampling348	36136	33483
sampling349	36136	33435
sampling350	36136	33409
sampling351	36136	33393
sampling352	36136	33477
sampling353	36136	33549
sampling354	36136	33512
sampling355	36136	33571
sampling356	36136	33480
sampling357	36136	33387
sampling358	36136	33541
sampling359	36136	33449
sampling360	36136	33480
sampling361	36136	33570
sampling362	36136	33450
sampling363	36136	33537
sampling364	36136	33636
sampling365	36136	33530
sampling366	36136	33486
sampling367	36136	33670
sampling368	36136	33614
sampling369	36136	33340
sampling370	36136	33513
sampling371	36136	33458
sampling372	36136	33558
sampling373	36136	33597
sampling374	36136	33345
sampling375	36136	33656
sampling376	36136	33505
sampling377	36136	33543
sampling378	36136	33697
sampling379	36136	33558
sampling380	36136	33539
sampling381	36136	33442
sampling382	36136	33335
sampling383	36136	33388
sampling384	36136	33563
sampling385	36136	33609
sampling386	36136	33471
sampling387	36136	33465
sampling388	36136	33491
sampling389	36136	33481
sampling390	36136	33339
sampling391	36136	33532
sampling392	36136	33520
sampling393	36136	33466
sampling394	36136	33399
sampling395	36136	33408
sampling396	36136	33398
sampling397	36136	33475
sampling398	36136	33393
sampling399	36136	33444
sampling400	36136	33442
sampling401	36136	33617
sampling402	36136	33553
sampling403	36136	33558
sampling404	36136	33290
sampling405	36136	33544
sampling406	36136	33581
sampling407	36136	33428
sampling408	36136	33524
sampling409	36136	33524
sampling410	36136	33532
sampling411	36136	33370
sampling412	36136	33462
sampling413	36136	33450
sampling414	36136	33508
sampling415	36136	33521
sampling416	36136	33532
sampling417	36136	33383
sampling418	36136	33600
sampling419	36136	33453
sampling420	36136	33561
sampling421	36136	33493
sampling422	36136	33561
sampling423	36136	33532
sampling424	36136	33405
sampling425	36136	33440
sampling426	36136	33490
sampling427	36136	33403
sampling428	36136	33388
sampling429	36136	33365
sampling430	36136	33442
sampling431	36136	33515
sampling432	36136	33683
sampling433	36136	33458
sampling434	36136	33568
sampling435	36136	33548
sampling436	36136	33469
sampling437	36136	33473
sampling438	36136	33584
sampling439	36136	33588
sampling440	36136	33418
sampling441	36136	33433
sampling442	36136	33449
sampling443	36136	33436
sampling444	36136	33437
sampling445	36136	33443
sampling446	36136	33531
sampling447	36136	33602
sampling448	36136	33521
sampling449	36136	33346
sampling450	36136	33489
sampling451	36136	33409
sampling452	36136	33421
sampling453	36136	33583
sampling454	36136	33518
sampling455	36136	33607
sampling456	36136	33666
sampling457	36136	33275
sampling458	36136	33480
sampling459	36136	33417
sampling460	36136	33473
sampling461	36136	33341
sampling462	36136	33577
sampling463	36136	33491
sampling464	36136	33599
sampling465	36136	33450
sampling466	36136	33443
sampling467	36136	33502
sampling468	36136	33566
sampling469	36136	33488
sampling470	36136	33595
sampling471	36136	33537
sampling472	36136	33468
sampling473	36136	33488
sampling474	36136	33442
sampling475	36136	33427
sampling476	36136	33480
sampling477	36136	33555
sampling478	36136	33553
sampling479	36136	33630
sampling480	36136	33474
sampling481	36136	33432
sampling482	36136	33338
sampling483	36136	33495
sampling484	36136	33683
sampling485	36136	33421
sampling486	36136	33396
sampling487	36136	33390
sampling488	36136	33617
sampling489	36136	33563
sampling490	36136	33442
sampling491	36136	33536
sampling492	36136	33329
sampling493	36136	33671
sampling494	36136	33494
sampling495	36136	33369
sampling496	36136	33556
sampling497	36136	33435
sampling498	36136	33381
sampling499	36136	33418
sampling500	36136	33624
sampling501	36136	33411
sampling502	36136	33607
sampling503	36136	33347
sampling504	36136	33479
sampling505	36136	33519
sampling506	36136	33406
sampling507	36136	33341
sampling508	36136	33642
sampling509	36136	33537
sampling510	36136	33430
sampling511	36136	33604
sampling512	36136	33481
sampling513	36136	33396
sampling514	36136	33469
sampling515	36136	33446
sampling516	36136	33336
sampling517	36136	33443
sampling518	36136	33483
sampling519	36136	33581
sampling520	36136	33577
sampling521	36136	33499
sampling522	36136	33520
sampling523	36136	33486
sampling524	36136	33401
sampling525	36136	33477
sampling526	36136	33419
sampling527	36136	33396
sampling528	36136	33576
sampling529	36136	33400
sampling530	36136	33464
sampling531	36136	33482
sampling532	36136	33449
sampling533	36136	33577
sampling534	36136	33699
sampling535	36136	33420
sampling536	36136	33463
sampling537	36136	33381
sampling538	36136	33566
sampling539	36136	33574
sampling540	36136	33316
sampling541	36136	33465
sampling542	36136	33524
sampling543	36136	33425
sampling544	36136	33519
sampling545	36136	33429
sampling546	36136	33382
sampling547	36136	33378
sampling548	36136	33568
sampling549	36136	33505
sampling550	36136	33400
sampling551	36136	33635
sampling552	36136	33454
sampling553	36136	33410
sampling554	36136	33484
sampling555	36136	33500
sampling556	36136	33433
sampling557	36136	33394
sampling558	36136	33488
sampling559	36136	33695
sampling560	36136	33501
sampling561	36136	33487
sampling562	36136	33489
sampling563	36136	33658
sampling564	36136	33488
sampling565	36136	33451
sampling566	36136	33389
sampling567	36136	33487
sampling568	36136	33417
sampling569	36136	33395
sampling570	36136	33360
sampling571	36136	33390
sampling572	36136	33465
sampling573	36136	33465
sampling574	36136	33523
sampling575	36136	33372
sampling576	36136	33573
sampling577	36136	33568
sampling578	36136	33508
sampling579	36136	33380
sampling580	36136	33474
sampling581	36136	33529
sampling582	36136	33528
sampling583	36136	33319
sampling584	36136	33568
sampling585	36136	33503
sampling586	36136	33393
sampling587	36136	33556
sampling588	36136	33471
sampling589	36136	33310
sampling590	36136	33519
sampling591	36136	33418
sampling592	36136	33364
sampling593	36136	33621
sampling594	36136	33434
sampling595	36136	33559
sampling596	36136	33345
sampling597	36136	33531
sampling598	36136	33630
sampling599	36136	33458
sampling600	36136	33522
sampling601	36136	33524
sampling602	36136	33379
sampling603	36136	33615
sampling604	36136	33528
sampling605	36136	33513
sampling606	36136	33595
sampling607	36136	33460
sampling608	36136	33562
sampling609	36136	33396
sampling610	36136	33398
sampling611	36136	33659
sampling612	36136	33440
sampling613	36136	33499
sampling614	36136	33514
sampling615	36136	33501
sampling616	36136	33710
sampling617	36136	33421
sampling618	36136	33495
sampling619	36136	33467
sampling620	36136	33379
sampling621	36136	33344
sampling622	36136	33533
sampling623	36136	33498
sampling624	36136	33536
sampling625	36136	33410
sampling626	36136	33595
sampling627	36136	33391
sampling628	36136	33467
sampling629	36136	33652
sampling630	36136	33498
sampling631	36136	33639
sampling632	36136	33458
sampling633	36136	33371
sampling634	36136	33463
sampling635	36136	33427
sampling636	36136	33417
sampling637	36136	33476
sampling638	36136	33414
sampling639	36136	33512
sampling640	36136	33633
sampling641	36136	33455
sampling642	36136	33397
sampling643	36136	33334
sampling644	36136	33514
sampling645	36136	33330
sampling646	36136	33419
sampling647	36136	33440
sampling648	36136	33376
sampling649	36136	33557
sampling650	36136	33356
sampling651	36136	33636
sampling652	36136	33439
sampling653	36136	33455
sampling654	36136	33540
sampling655	36136	33533
sampling656	36136	33443
sampling657	36136	33586
sampling658	36136	33457
sampling659	36136	33530
sampling660	36136	33502
sampling661	36136	33558
sampling662	36136	33523
sampling663	36136	33574
sampling664	36136	33582
sampling665	36136	33393
sampling666	36136	33503
sampling667	36136	33692
sampling668	36136	33596
sampling669	36136	33735
sampling670	36136	33515
sampling671	36136	33705
sampling672	36136	33477
sampling673	36136	33395
sampling674	36136	33511
sampling675	36136	33635
sampling676	36136	33512
sampling677	36136	33525
sampling678	36136	33523
sampling679	36136	33438
sampling680	36136	33484
sampling681	36136	33553
sampling682	36136	33427
sampling683	36136	33469
sampling684	36136	33426
sampling685	36136	33392
sampling686	36136	33498
sampling687	36136	33484
sampling688	36136	33640
sampling689	36136	33550
sampling690	36136	33528
sampling691	36136	33562
sampling692	36136	33493
sampling693	36136	33495
sampling694	36136	33512
sampling695	36136	33520
sampling696	36136	33513
sampling697	36136	33573
sampling698	36136	33519
sampling699	36136	33397
sampling700	36136	33412
sampling701	36136	33445
sampling702	36136	33443
sampling703	36136	33483
sampling704	36136	33393
sampling705	36136	33523
sampling706	36136	33489
sampling707	36136	33486
sampling708	36136	33560
sampling709	36136	33571
sampling710	36136	33356
sampling711	36136	33396
sampling712	36136	33429
sampling713	36136	33417
sampling714	36136	33368
sampling715	36136	33528
sampling716	36136	33468
sampling717	36136	33631
sampling718	36136	33476
sampling719	36136	33483
sampling720	36136	33527
sampling721	36136	33411
sampling722	36136	33412
sampling723	36136	33545
sampling724	36136	33337
sampling725	36136	33574
sampling726	36136	33539
sampling727	36136	33370
sampling728	36136	33638
sampling729	36136	33459
sampling730	36136	33432
sampling731	36136	33490
sampling732	36136	33493
sampling733	36136	33427
sampling734	36136	33381
sampling735	36136	33511
sampling736	36136	33436
sampling737	36136	33469
sampling738	36136	33351
sampling739	36136	33583
sampling740	36136	33494
sampling741	36136	33600
sampling742	36136	33587
sampling743	36136	33591
sampling744	36136	33385
sampling745	36136	33671
sampling746	36136	33500
sampling747	36136	33515
sampling748	36136	33525
sampling749	36136	33434
sampling750	36136	33519
sampling751	36136	33325
sampling752	36136	33542
sampling753	36136	33447
sampling754	36136	33599
sampling755	36136	33461
sampling756	36136	33324
sampling757	36136	33409
sampling758	36136	33555
sampling759	36136	33367
sampling760	36136	33333
sampling761	36136	33504
sampling762	36136	33556
sampling763	36136	33402
sampling764	36136	33315
sampling765	36136	33487
sampling766	36136	33640
sampling767	36136	33491
sampling768	36136	33327
sampling769	36136	33454
sampling770	36136	33489
sampling771	36136	33506
sampling772	36136	33449
sampling773	36136	33452
sampling774	36136	33457
sampling775	36136	33329
sampling776	36136	33545
sampling777	36136	33326
sampling778	36136	33476
sampling779	36136	33425
sampling780	36136	33457
sampling781	36136	33542
sampling782	36136	33652
sampling783	36136	33549
sampling784	36136	33393
sampling785	36136	33520
sampling786	36136	33519
sampling787	36136	33474
sampling788	36136	33588
sampling789	36136	33480
sampling790	36136	33544
sampling791	36136	33624
sampling792	36136	33580
sampling793	36136	33616
sampling794	36136	33448
sampling795	36136	33613
sampling796	36136	33496
sampling797	36136	33465
sampling798	36136	33396
sampling799	36136	33593
sampling800	36136	33437
sampling801	36136	33474
sampling802	36136	33604
sampling803	36136	33574
sampling804	36136	33550
sampling805	36136	33440
sampling806	36136	33486
sampling807	36136	33435
sampling808	36136	33474
sampling809	36136	33353
sampling810	36136	33492
sampling811	36136	33440
sampling812	36136	33498
sampling813	36136	33395
sampling814	36136	33312
sampling815	36136	33502
sampling816	36136	33543
sampling817	36136	33498
sampling818	36136	33450
sampling819	36136	33471
sampling820	36136	33504
sampling821	36136	33440
sampling822	36136	33631
sampling823	36136	33401
sampling824	36136	33481
sampling825	36136	33468
sampling826	36136	33421
sampling827	36136	33548
sampling828	36136	33622
sampling829	36136	33517
sampling830	36136	33587
sampling831	36136	33627
sampling832	36136	33381
sampling833	36136	33596
sampling834	36136	33346
sampling835	36136	33518
sampling836	36136	33476
sampling837	36136	33466
sampling838	36136	33480
sampling839	36136	33444
sampling840	36136	33560
sampling841	36136	33536
sampling842	36136	33333
sampling843	36136	33328
sampling844	36136	33578
sampling845	36136	33515
sampling846	36136	33409
sampling847	36136	33328
sampling848	36136	33424
sampling849	36136	33498
sampling850	36136	33337
sampling851	36136	33408
sampling852	36136	33365
sampling853	36136	33468
sampling854	36136	33417
sampling855	36136	33557
sampling856	36136	33566
sampling857	36136	33559
sampling858	36136	33298
sampling859	36136	33576
sampling860	36136	33538
sampling861	36136	33584
sampling862	36136	33498
sampling863	36136	33460
sampling864	36136	33466
sampling865	36136	33377
sampling866	36136	33560
sampling867	36136	33539
sampling868	36136	33451
sampling869	36136	33478
sampling870	36136	33381
sampling871	36136	33518
sampling872	36136	33652
sampling873	36136	33601
sampling874	36136	33352
sampling875	36136	33558
sampling876	36136	33472
sampling877	36136	33281
sampling878	36136	33508
sampling879	36136	33686
sampling880	36136	33308
sampling881	36136	33633
sampling882	36136	33511
sampling883	36136	33491
sampling884	36136	33418
sampling885	36136	33510
sampling886	36136	33466
sampling887	36136	33520
sampling888	36136	33361
sampling889	36136	33345
sampling890	36136	33697
sampling891	36136	33531
sampling892	36136	33697
sampling893	36136	33436
sampling894	36136	33481
sampling895	36136	33530
sampling896	36136	33581
sampling897	36136	33391
sampling898	36136	33435
sampling899	36136	33535
sampling900	36136	33534
sampling901	36136	33433
sampling902	36136	33528
sampling903	36136	33434
sampling904	36136	33431
sampling905	36136	33499
sampling906	36136	33485
sampling907	36136	33458
sampling908	36136	33541
sampling909	36136	33638
sampling910	36136	33453
sampling911	36136	33396
sampling912	36136	33562
sampling913	36136	33547
sampling914	36136	33401
sampling915	36136	33516
sampling916	36136	33494
sampling917	36136	33553
sampling918	36136	33440
sampling919	36136	33493
sampling920	36136	33602
sampling921	36136	33390
sampling922	36136	33517
sampling923	36136	33491
sampling924	36136	33568
sampling925	36136	33482
sampling926	36136	33340
sampling927	36136	33484
sampling928	36136	33524
sampling929	36136	33526
sampling930	36136	33521
sampling931	36136	33475
sampling932	36136	33413
sampling933	36136	33354
sampling934	36136	33460
sampling935	36136	33503
sampling936	36136	33546
sampling937	36136	33547
sampling938	36136	33520
sampling939	36136	33449
sampling940	36136	33468
sampling941	36136	33393
sampling942	36136	33403
sampling943	36136	33561
sampling944	36136	33558
sampling945	36136	33397
sampling946	36136	33473
sampling947	36136	33417
sampling948	36136	33524
sampling949	36136	33467
sampling950	36136	33373
sampling951	36136	33618
sampling952	36136	33314
sampling953	36136	33450
sampling954	36136	33429
sampling955	36136	33309
sampling956	36136	33450
sampling957	36136	33524
sampling958	36136	33344
sampling959	36136	33484
sampling960	36136	33437
sampling961	36136	33524
sampling962	36136	33505
sampling963	36136	33506
sampling964	36136	33489
sampling965	36136	33559
sampling966	36136	33458
sampling967	36136	33527
sampling968	36136	33417
sampling969	36136	33483
sampling970	36136	33509
sampling971	36136	33451
sampling972	36136	33468
sampling973	36136	33516
sampling974	36136	33380
sampling975	36136	33502
sampling976	36136	33495
sampling977	36136	33446
sampling978	36136	33522
sampling979	36136	33384
sampling980	36136	33375
sampling981	36136	33511
sampling982	36136	33306
sampling983	36136	33657
sampling984	36136	33402
sampling985	36136	33559
sampling986	36136	33336
sampling987	36136	33468
sampling988	36136	33446
sampling989	36136	33444
sampling990	36136	33483
sampling991	36136	33688
sampling992	36136	33542
sampling993	36136	33521
sampling994	36136	33307
sampling995	36136	33439
sampling996	36136	33612
sampling997	36136	33529
sampling998	36136	33463
sampling999	36136	33596
sampling1000	36136	33526
