Type	Total_N	Overlap_N
sampling209	114013	102300
sampling210	114013	102554
sampling211	114013	101957
sampling212	114013	102566
sampling213	114013	102623
sampling214	114013	102523
sampling215	114013	102379
sampling216	114013	102366
sampling217	114013	102922
sampling218	114013	102674
sampling219	114013	102467
sampling220	114013	102335
sampling221	114013	102175
sampling222	114013	102819
sampling223	114013	102545
sampling224	114013	102186
sampling225	114013	101998
sampling226	114013	102591
sampling227	114013	102790
sampling228	114013	102850
sampling229	114013	102393
sampling230	114013	102669
sampling231	114013	102246
sampling232	114013	102661
sampling233	114013	102224
sampling234	114013	102512
sampling235	114013	102567
sampling236	114013	102386
sampling237	114013	102312
sampling238	114013	102501
sampling239	114013	103093
sampling240	114013	102670
sampling241	114013	103067
sampling242	114013	102290
sampling243	114013	102409
sampling244	114013	102148
sampling245	114013	102437
sampling246	114013	102446
sampling247	114013	102583
sampling248	114013	102543
sampling249	114013	102276
sampling250	114013	102285
sampling251	114013	102456
sampling252	114013	102433
sampling253	114013	102933
sampling254	114013	102399
sampling255	114013	102609
sampling256	114013	102494
sampling257	114013	102037
sampling258	114013	102500
sampling259	114013	102280
sampling260	114013	102630
sampling261	114013	102316
sampling262	114013	102793
sampling263	114013	102149
sampling264	114013	102287
sampling265	114013	102477
sampling266	114013	102395
sampling267	114013	102809
sampling268	114013	102243
sampling269	114013	102669
sampling270	114013	102496
sampling271	114013	102439
sampling272	114013	102477
sampling273	114013	102944
sampling274	114013	101937
sampling275	114013	102190
sampling276	114013	102613
sampling277	114013	102430
sampling278	114013	102587
sampling279	114013	102615
sampling280	114013	102509
sampling281	114013	102635
sampling282	114013	102391
sampling283	114013	102146
sampling284	114013	102646
sampling285	114013	102517
sampling286	114013	102577
sampling287	114013	102596
sampling288	114013	102290
sampling289	114013	102203
sampling290	114013	102748
sampling291	114013	102624
sampling292	114013	102630
sampling293	114013	102637
sampling294	114013	102500
sampling295	114013	102678
sampling296	114013	102530
sampling297	114013	102556
sampling298	114013	102633
sampling299	114013	102373
sampling300	114013	102394
sampling301	114013	102516
sampling302	114013	102711
sampling303	114013	102510
sampling304	114013	102545
sampling305	114013	102339
sampling306	114013	102313
sampling307	114013	102435
sampling308	114013	102410
sampling309	114013	102506
sampling310	114013	102323
sampling311	114013	102475
sampling312	114013	102690
sampling313	114013	102417
sampling314	114013	102567
sampling315	114013	102503
sampling316	114013	102965
sampling317	114013	102592
sampling318	114013	102681
sampling319	114013	102661
sampling320	114013	102736
sampling321	114013	102672
sampling322	114013	102435
sampling323	114013	102440
sampling324	114013	102520
sampling325	114013	102248
sampling326	114013	102345
sampling327	114013	102093
sampling328	114013	102551
sampling329	114013	102569
sampling330	114013	102593
sampling331	114013	102443
sampling332	114013	102817
sampling333	114013	102375
sampling334	114013	102492
sampling335	114013	102748
sampling336	114013	102680
sampling337	114013	102446
sampling338	114013	101941
sampling339	114013	102145
sampling340	114013	102259
sampling341	114013	102409
sampling342	114013	102252
sampling343	114013	102193
sampling344	114013	102260
sampling345	114013	102965
sampling346	114013	102367
sampling347	114013	102870
sampling348	114013	102771
sampling349	114013	102471
sampling350	114013	102376
sampling351	114013	102268
sampling352	114013	102392
sampling353	114013	102439
sampling354	114013	102447
sampling355	114013	102548
sampling356	114013	102273
sampling357	114013	102518
sampling358	114013	102696
sampling359	114013	102540
sampling360	114013	102415
sampling361	114013	102380
sampling362	114013	102467
sampling363	114013	102709
sampling364	114013	103026
sampling365	114013	102751
sampling366	114013	102310
sampling367	114013	102726
sampling368	114013	102673
sampling369	114013	101981
sampling370	114013	102638
sampling371	114013	102333
sampling372	114013	102644
sampling373	114013	102783
sampling374	114013	102202
sampling375	114013	102603
sampling376	114013	102680
sampling377	114013	102270
sampling378	114013	102974
sampling379	114013	102732
sampling380	114013	102425
sampling381	114013	102312
sampling382	114013	102185
sampling383	114013	102447
sampling384	114013	102458
sampling385	114013	103080
sampling386	114013	102231
sampling387	114013	102840
sampling388	114013	102517
sampling389	114013	102108
sampling390	114013	102017
sampling391	114013	102748
sampling392	114013	102447
sampling393	114013	102204
sampling394	114013	102071
sampling395	114013	102586
sampling396	114013	102062
sampling397	114013	102234
sampling398	114013	102107
sampling399	114013	102565
sampling400	114013	102633
sampling401	114013	102963
sampling402	114013	102333
sampling403	114013	102670
sampling404	114013	101975
sampling405	114013	102600
sampling406	114013	102978
sampling407	114013	102488
sampling408	114013	102514
sampling409	114013	102444
sampling410	114013	102260
sampling411	114013	102141
sampling412	114013	102376
sampling413	114013	102505
sampling414	114013	102387
sampling415	114013	102687
sampling416	114013	102477
sampling417	114013	102209
sampling418	114013	102839
sampling419	114013	102459
sampling420	114013	102587
sampling421	114013	102554
sampling422	114013	102761
sampling423	114013	102644
sampling424	114013	102447
sampling425	114013	102401
sampling426	114013	102489
sampling427	114013	102165
sampling428	114013	101921
sampling429	114013	101986
sampling430	114013	102672
sampling431	114013	102153
sampling432	114013	102741
sampling433	114013	102458
sampling434	114013	102622
sampling435	114013	102452
sampling436	114013	102640
sampling437	114013	102352
sampling438	114013	102362
sampling439	114013	102940
sampling440	114013	102490
sampling441	114013	102145
sampling442	114013	102686
sampling443	114013	102420
sampling444	114013	102490
sampling445	114013	102404
sampling446	114013	102544
sampling447	114013	103060
sampling448	114013	102566
sampling449	114013	102276
sampling450	114013	102961
sampling451	114013	102286
sampling452	114013	102554
sampling453	114013	102523
sampling454	114013	102896
sampling455	114013	102684
sampling456	114013	102898
sampling457	114013	102191
sampling458	114013	102748
sampling459	114013	101905
sampling460	114013	102594
sampling461	114013	102214
sampling462	114013	102479
sampling463	114013	102347
sampling464	114013	102597
sampling465	114013	102388
sampling466	114013	102079
sampling467	114013	102704
sampling468	114013	102389
sampling469	114013	102799
sampling470	114013	102518
sampling471	114013	102496
sampling472	114013	102244
sampling473	114013	102541
sampling474	114013	102473
sampling475	114013	102247
sampling476	114013	102146
sampling477	114013	102663
sampling478	114013	102568
sampling479	114013	102863
sampling480	114013	102477
sampling481	114013	102259
sampling482	114013	102386
sampling483	114013	102360
sampling484	114013	102907
sampling485	114013	102415
sampling486	114013	102540
sampling487	114013	102233
sampling488	114013	102675
sampling489	114013	102943
sampling490	114013	102234
sampling491	114013	102710
sampling492	114013	102108
sampling493	114013	102939
sampling494	114013	102505
sampling495	114013	102519
sampling496	114013	102483
sampling497	114013	102520
sampling498	114013	102416
sampling499	114013	102673
sampling500	114013	102597
sampling501	114013	102272
sampling502	114013	102798
sampling503	114013	101896
sampling504	114013	102550
sampling505	114013	102399
sampling506	114013	102434
sampling507	114013	102553
sampling508	114013	102589
sampling509	114013	102495
sampling510	114013	102294
sampling511	114013	102642
sampling512	114013	102696
sampling513	114013	102535
sampling514	114013	102546
sampling515	114013	102302
sampling516	114013	102275
sampling517	114013	101916
sampling518	114013	102521
sampling519	114013	102625
sampling520	114013	102446
sampling521	114013	102812
sampling522	114013	102525
sampling523	114013	102034
sampling524	114013	102542
sampling525	114013	102065
sampling526	114013	102236
sampling527	114013	102442
sampling528	114013	102647
sampling529	114013	102536
sampling530	114013	102649
sampling531	114013	102204
sampling532	114013	102393
sampling533	114013	102823
sampling534	114013	102836
sampling535	114013	102661
sampling536	114013	102484
sampling537	114013	102637
sampling538	114013	102633
sampling539	114013	102746
sampling540	114013	102204
sampling541	114013	102441
sampling542	114013	102787
sampling543	114013	102337
sampling544	114013	102401
sampling545	114013	102319
sampling546	114013	102194
sampling547	114013	102040
sampling548	114013	102619
sampling549	114013	102421
sampling550	114013	102199
sampling551	114013	102594
sampling552	114013	102137
sampling553	114013	102171
sampling554	114013	102748
sampling555	114013	102399
sampling556	114013	102359
sampling557	114013	102314
sampling558	114013	102488
sampling559	114013	103037
sampling560	114013	102978
sampling561	114013	102616
sampling562	114013	102624
sampling563	114013	102569
sampling564	114013	102531
sampling565	114013	102571
sampling566	114013	102289
sampling567	114013	102214
sampling568	114013	102372
sampling569	114013	102313
sampling570	114013	102302
sampling571	114013	102130
sampling572	114013	102329
sampling573	114013	102142
sampling574	114013	102313
sampling575	114013	102192
sampling576	114013	102308
sampling577	114013	102632
sampling578	114013	102445
sampling579	114013	102495
sampling580	114013	102602
sampling581	114013	102789
sampling582	114013	102642
sampling583	114013	101825
sampling584	114013	102600
sampling585	114013	102412
sampling586	114013	102283
sampling587	114013	102499
sampling588	114013	102372
sampling589	114013	102188
sampling590	114013	102494
sampling591	114013	102384
sampling592	114013	102280
sampling593	114013	102442
sampling594	114013	102535
sampling595	114013	102381
sampling596	114013	101887
sampling597	114013	102776
sampling598	114013	102710
sampling599	114013	102541
sampling600	114013	102579
sampling601	114013	102306
sampling602	114013	102450
sampling603	114013	102999
sampling604	114013	102479
sampling605	114013	102430
sampling606	114013	102543
sampling607	114013	102468
sampling608	114013	102330
sampling609	114013	101922
sampling610	114013	102211
sampling611	114013	102672
sampling612	114013	102127
sampling613	114013	102347
sampling614	114013	102561
sampling615	114013	102726
sampling616	114013	102986
sampling617	114013	102309
sampling618	114013	102409
sampling619	114013	102311
sampling620	114013	102332
sampling621	114013	102232
sampling622	114013	102587
sampling623	114013	102882
sampling624	114013	102690
sampling625	114013	102247
sampling626	114013	102457
sampling627	114013	102351
sampling628	114013	102099
sampling629	114013	103143
sampling630	114013	102283
sampling631	114013	102582
sampling632	114013	102534
sampling633	114013	102296
sampling634	114013	102490
sampling635	114013	102373
sampling636	114013	102193
sampling637	114013	102308
sampling638	114013	102205
sampling639	114013	102732
sampling640	114013	102696
sampling641	114013	102352
sampling642	114013	102375
sampling643	114013	102049
sampling644	114013	102882
sampling645	114013	102322
sampling646	114013	102346
sampling647	114013	102256
sampling648	114013	102407
sampling649	114013	103032
sampling650	114013	102541
sampling651	114013	103013
sampling652	114013	102311
sampling653	114013	102609
sampling654	114013	102827
sampling655	114013	102839
sampling656	114013	102126
sampling657	114013	102851
sampling658	114013	102405
sampling659	114013	102845
sampling660	114013	102477
sampling661	114013	102569
sampling662	114013	102386
sampling663	114013	102832
sampling664	114013	102790
sampling665	114013	102101
sampling666	114013	102579
sampling667	114013	102724
sampling668	114013	102636
sampling669	114013	103348
sampling670	114013	102772
sampling671	114013	102952
sampling672	114013	102768
sampling673	114013	102392
sampling674	114013	102711
sampling675	114013	102840
sampling676	114013	102370
sampling677	114013	102664
sampling678	114013	102731
sampling679	114013	102287
sampling680	114013	102650
sampling681	114013	102781
sampling682	114013	102657
sampling683	114013	102236
sampling684	114013	102456
sampling685	114013	101994
sampling686	114013	102466
sampling687	114013	102329
sampling688	114013	102710
sampling689	114013	102647
sampling690	114013	102653
sampling691	114013	102471
sampling692	114013	102688
sampling693	114013	102401
sampling694	114013	102570
sampling695	114013	102815
sampling696	114013	102797
sampling697	114013	102802
sampling698	114013	102706
sampling699	114013	102262
sampling700	114013	102044
sampling701	114013	102430
sampling702	114013	102313
sampling703	114013	102686
sampling704	114013	102364
sampling705	114013	102836
sampling706	114013	102087
sampling707	114013	102396
sampling708	114013	102762
sampling709	114013	102751
sampling710	114013	102164
sampling711	114013	102150
sampling712	114013	102009
sampling713	114013	102249
sampling714	114013	102463
sampling715	114013	102376
sampling716	114013	102362
sampling717	114013	102772
sampling718	114013	102585
sampling719	114013	102596
sampling720	114013	102542
sampling721	114013	102034
sampling722	114013	102343
sampling723	114013	102830
sampling724	114013	102641
sampling725	114013	102680
sampling726	114013	102698
sampling727	114013	102462
sampling728	114013	102863
sampling729	114013	102646
sampling730	114013	102518
sampling731	114013	102423
sampling732	114013	102543
sampling733	114013	102332
sampling734	114013	102245
sampling735	114013	102720
sampling736	114013	102252
sampling737	114013	102937
sampling738	114013	102294
sampling739	114013	102494
sampling740	114013	102204
sampling741	114013	102875
sampling742	114013	102883
sampling743	114013	102601
sampling744	114013	102425
sampling745	114013	102780
sampling746	114013	102136
sampling747	114013	102361
sampling748	114013	102762
sampling749	114013	102310
sampling750	114013	102781
sampling751	114013	102243
sampling752	114013	102438
sampling753	114013	102294
sampling754	114013	102746
sampling755	114013	102490
sampling756	114013	101961
sampling757	114013	102309
sampling758	114013	102529
sampling759	114013	102115
sampling760	114013	102297
sampling761	114013	102536
sampling762	114013	102587
sampling763	114013	102237
sampling764	114013	102068
sampling765	114013	102255
sampling766	114013	103225
sampling767	114013	102339
sampling768	114013	102289
sampling769	114013	102495
sampling770	114013	102326
sampling771	114013	102812
sampling772	114013	102689
sampling773	114013	102476
sampling774	114013	102526
sampling775	114013	102169
sampling776	114013	102586
sampling777	114013	102425
sampling778	114013	102288
sampling779	114013	102367
sampling780	114013	102465
sampling781	114013	102485
sampling782	114013	102557
sampling783	114013	102737
sampling784	114013	102363
sampling785	114013	102490
sampling786	114013	102680
sampling787	114013	102835
sampling788	114013	102625
sampling789	114013	102422
sampling790	114013	102552
sampling791	114013	102618
sampling792	114013	102708
sampling793	114013	102732
sampling794	114013	102369
sampling795	114013	102654
sampling796	114013	102737
sampling797	114013	102781
sampling798	114013	102258
sampling799	114013	102314
sampling800	114013	102318
sampling801	114013	102417
sampling802	114013	102700
sampling803	114013	102592
sampling804	114013	102384
sampling805	114013	102330
sampling806	114013	102534
sampling807	114013	102515
sampling808	114013	102642
sampling809	114013	102202
sampling810	114013	102592
sampling811	114013	102317
sampling812	114013	102550
sampling813	114013	102463
sampling814	114013	101989
sampling815	114013	102534
sampling816	114013	103032
sampling817	114013	102151
sampling818	114013	102363
sampling819	114013	102342
sampling820	114013	102279
sampling821	114013	102505
sampling822	114013	102763
sampling823	114013	102425
sampling824	114013	102565
sampling825	114013	102449
sampling826	114013	102257
sampling827	114013	102258
sampling828	114013	102717
sampling829	114013	102353
sampling830	114013	102818
sampling831	114013	102671
sampling832	114013	102114
sampling833	114013	102702
sampling834	114013	102189
sampling835	114013	102908
sampling836	114013	102392
sampling837	114013	102229
sampling838	114013	102530
sampling839	114013	102580
sampling840	114013	102766
sampling841	114013	102548
sampling842	114013	102477
sampling843	114013	102011
sampling844	114013	102663
sampling845	114013	102323
sampling846	114013	102586
sampling847	114013	102270
sampling848	114013	102422
sampling849	114013	102440
sampling850	114013	102385
sampling851	114013	102446
sampling852	114013	102502
sampling853	114013	102665
sampling854	114013	102633
sampling855	114013	102594
sampling856	114013	102461
sampling857	114013	102207
sampling858	114013	102428
sampling859	114013	102859
sampling860	114013	102495
sampling861	114013	102678
sampling862	114013	103006
sampling863	114013	102162
sampling864	114013	102454
sampling865	114013	102330
sampling866	114013	102750
sampling867	114013	102818
sampling868	114013	102532
sampling869	114013	102171
sampling870	114013	102133
sampling871	114013	102632
sampling872	114013	102582
sampling873	114013	102712
sampling874	114013	102244
sampling875	114013	102558
sampling876	114013	102587
sampling877	114013	101967
sampling878	114013	102387
sampling879	114013	102805
sampling880	114013	102025
sampling881	114013	102957
sampling882	114013	102757
sampling883	114013	102460
sampling884	114013	102177
sampling885	114013	102169
sampling886	114013	102341
sampling887	114013	102584
sampling888	114013	102163
sampling889	114013	101873
sampling890	114013	102676
sampling891	114013	102524
sampling892	114013	102629
sampling893	114013	102234
sampling894	114013	102580
sampling895	114013	102267
sampling896	114013	102804
sampling897	114013	102338
sampling898	114013	102526
sampling899	114013	102652
sampling900	114013	102373
sampling901	114013	102686
sampling902	114013	102416
sampling903	114013	102269
sampling904	114013	102533
sampling905	114013	102430
sampling906	114013	102738
sampling907	114013	102343
sampling908	114013	102364
sampling909	114013	103012
sampling910	114013	102891
sampling911	114013	102140
sampling912	114013	102679
sampling913	114013	102526
sampling914	114013	102485
sampling915	114013	102256
sampling916	114013	102660
sampling917	114013	102497
sampling918	114013	102465
sampling919	114013	102384
sampling920	114013	102812
sampling921	114013	102395
sampling922	114013	102538
sampling923	114013	102562
sampling924	114013	102621
sampling925	114013	102415
sampling926	114013	102248
sampling927	114013	102694
sampling928	114013	102636
sampling929	114013	102652
sampling930	114013	102175
sampling931	114013	102491
sampling932	114013	102197
sampling933	114013	102207
sampling934	114013	102420
sampling935	114013	102570
sampling936	114013	102452
sampling937	114013	102715
sampling938	114013	102532
sampling939	114013	102274
sampling940	114013	102315
sampling941	114013	102527
sampling942	114013	102285
sampling943	114013	102684
sampling944	114013	102593
sampling945	114013	102475
sampling946	114013	102655
sampling947	114013	102449
sampling948	114013	102580
sampling949	114013	102505
sampling950	114013	102362
sampling951	114013	103014
sampling952	114013	101913
sampling953	114013	102401
sampling954	114013	102365
sampling955	114013	102046
sampling956	114013	102691
sampling957	114013	102695
sampling958	114013	101993
sampling959	114013	102464
sampling960	114013	102415
sampling961	114013	102452
sampling962	114013	102451
sampling963	114013	102413
sampling964	114013	102609
sampling965	114013	102974
sampling966	114013	102051
sampling967	114013	102554
sampling968	114013	102655
sampling969	114013	102475
sampling970	114013	102468
sampling971	114013	102579
sampling972	114013	102351
sampling973	114013	102483
sampling974	114013	102295
sampling975	114013	102576
sampling976	114013	102269
sampling977	114013	102216
sampling978	114013	102740
sampling979	114013	102382
sampling980	114013	102127
sampling981	114013	102444
sampling982	114013	101992
sampling983	114013	103448
sampling984	114013	102434
sampling985	114013	102606
sampling986	114013	102097
sampling987	114013	102427
sampling988	114013	102339
sampling989	114013	102518
sampling990	114013	102453
sampling991	114013	102709
sampling992	114013	102525
sampling993	114013	102190
sampling994	114013	102468
sampling995	114013	102184
sampling996	114013	103020
sampling997	114013	102922
sampling998	114013	102414
sampling999	114013	102596
sampling1000	114013	102359
