Type	Total_N	Overlap_N
sampling339	36136	35407
sampling340	36136	35372
sampling341	36136	35452
sampling342	36136	35309
sampling343	36136	35389
sampling344	36136	35409
sampling345	36136	35324
sampling346	36136	35327
sampling347	36136	35419
sampling348	36136	35333
sampling349	36136	35323
sampling350	36136	35367
sampling351	36136	35402
sampling352	36136	35434
sampling353	36136	35421
sampling354	36136	35352
sampling355	36136	35378
sampling356	36136	35435
sampling357	36136	35345
sampling358	36136	35327
sampling359	36136	35468
sampling360	36136	35316
sampling361	36136	35313
sampling362	36136	35354
sampling363	36136	35313
sampling364	36136	35393
sampling365	36136	35362
sampling366	36136	35418
sampling367	36136	35339
sampling368	36136	35298
sampling369	36136	35429
sampling370	36136	35281
sampling371	36136	35421
sampling372	36136	35295
sampling373	36136	35405
sampling374	36136	35383
sampling375	36136	35441
sampling376	36136	35285
sampling377	36136	35393
sampling378	36136	35345
sampling379	36136	35332
sampling380	36136	35373
sampling381	36136	35426
sampling382	36136	35315
sampling383	36136	35435
sampling384	36136	35353
sampling385	36136	35386
sampling386	36136	35368
sampling387	36136	35413
sampling388	36136	35375
sampling389	36136	35309
sampling390	36136	35355
sampling391	36136	35334
sampling392	36136	35382
sampling393	36136	35295
sampling394	36136	35390
sampling395	36136	35356
sampling396	36136	35353
sampling397	36136	35287
sampling398	36136	35339
sampling399	36136	35441
sampling400	36136	35434
sampling401	36136	35382
sampling402	36136	35367
sampling403	36136	35367
sampling404	36136	35315
sampling405	36136	35293
sampling406	36136	35358
sampling407	36136	35430
sampling408	36136	35316
sampling409	36136	35418
sampling410	36136	35379
sampling411	36136	35372
sampling412	36136	35264
sampling413	36136	35397
sampling414	36136	35407
sampling415	36136	35387
sampling416	36136	35340
sampling417	36136	35384
sampling418	36136	35474
sampling419	36136	35304
sampling420	36136	35360
sampling421	36136	35409
sampling422	36136	35368
sampling423	36136	35405
sampling424	36136	35335
sampling425	36136	35328
sampling426	36136	35383
sampling427	36136	35379
sampling428	36136	35380
sampling429	36136	35338
sampling430	36136	35426
sampling431	36136	35389
sampling432	36136	35342
sampling433	36136	35324
sampling434	36136	35368
sampling435	36136	35312
sampling436	36136	35363
sampling437	36136	35409
sampling438	36136	35365
sampling439	36136	35264
sampling440	36136	35248
sampling441	36136	35320
sampling442	36136	35367
sampling443	36136	35393
sampling444	36136	35344
sampling445	36136	35375
sampling446	36136	35440
sampling447	36136	35485
sampling448	36136	35354
sampling449	36136	35353
sampling450	36136	35360
sampling451	36136	35314
sampling452	36136	35388
sampling453	36136	35358
sampling454	36136	35377
sampling455	36136	35342
sampling456	36136	35378
sampling457	36136	35398
sampling458	36136	35320
sampling459	36136	35404
sampling460	36136	35382
sampling461	36136	35347
sampling462	36136	35321
sampling463	36136	35365
sampling464	36136	35392
sampling465	36136	35361
sampling466	36136	35386
sampling467	36136	35412
sampling468	36136	35361
sampling469	36136	35375
sampling470	36136	35391
sampling471	36136	35380
sampling472	36136	35330
sampling473	36136	35440
sampling474	36136	35413
sampling475	36136	35348
sampling476	36136	35338
sampling477	36136	35326
sampling478	36136	35311
sampling479	36136	35383
sampling480	36136	35360
sampling481	36136	35374
sampling482	36136	35318
sampling483	36136	35429
sampling484	36136	35435
sampling485	36136	35331
sampling486	36136	35377
sampling487	36136	35365
sampling488	36136	35385
sampling489	36136	35375
sampling490	36136	35429
sampling491	36136	35376
sampling492	36136	35392
sampling493	36136	35376
sampling494	36136	35273
sampling495	36136	35375
sampling496	36136	35350
sampling497	36136	35329
sampling498	36136	35358
sampling499	36136	35366
sampling500	36136	35393
sampling501	36136	35398
sampling502	36136	35447
sampling503	36136	35340
sampling504	36136	35356
sampling505	36136	35259
sampling506	36136	35316
sampling507	36136	35333
sampling508	36136	35411
sampling509	36136	35373
sampling510	36136	35449
sampling511	36136	35382
sampling512	36136	35386
sampling513	36136	35382
sampling514	36136	35311
sampling515	36136	35381
sampling516	36136	35413
sampling517	36136	35323
sampling518	36136	35384
sampling519	36136	35475
sampling520	36136	35372
sampling521	36136	35379
sampling522	36136	35382
sampling523	36136	35399
sampling524	36136	35317
sampling525	36136	35394
sampling526	36136	35326
sampling527	36136	35434
sampling528	36136	35385
sampling529	36136	35369
sampling530	36136	35313
sampling531	36136	35275
sampling532	36136	35384
sampling533	36136	35378
sampling534	36136	35483
sampling535	36136	35395
sampling536	36136	35296
sampling537	36136	35451
sampling538	36136	35379
sampling539	36136	35427
sampling540	36136	35406
sampling541	36136	35348
sampling542	36136	35335
sampling543	36136	35317
sampling544	36136	35414
sampling545	36136	35385
sampling546	36136	35313
sampling547	36136	35403
sampling548	36136	35339
sampling549	36136	35424
sampling550	36136	35349
sampling551	36136	35397
sampling552	36136	35381
sampling553	36136	35361
sampling554	36136	35369
sampling555	36136	35346
sampling556	36136	35350
sampling557	36136	35435
sampling558	36136	35396
sampling559	36136	35416
sampling560	36136	35419
sampling561	36136	35462
sampling562	36136	35364
sampling563	36136	35322
sampling564	36136	35393
sampling565	36136	35433
sampling566	36136	35420
sampling567	36136	35363
sampling568	36136	35461
sampling569	36136	35362
sampling570	36136	35354
sampling571	36136	35292
sampling572	36136	35311
sampling573	36136	35336
sampling574	36136	35359
sampling575	36136	35341
sampling576	36136	35403
sampling577	36136	35356
sampling578	36136	35454
sampling579	36136	35378
sampling580	36136	35325
sampling581	36136	35310
sampling582	36136	35301
sampling583	36136	35387
sampling584	36136	35368
sampling585	36136	35370
sampling586	36136	35413
sampling587	36136	35396
sampling588	36136	35372
sampling589	36136	35341
sampling590	36136	35438
sampling591	36136	35304
sampling592	36136	35376
sampling593	36136	35350
sampling594	36136	35372
sampling595	36136	35413
sampling596	36136	35393
sampling597	36136	35270
sampling598	36136	35455
sampling599	36136	35343
sampling600	36136	35354
sampling601	36136	35307
sampling602	36136	35388
sampling603	36136	35363
sampling604	36136	35355
sampling605	36136	35328
sampling606	36136	35306
sampling607	36136	35349
sampling608	36136	35385
sampling609	36136	35357
sampling610	36136	35454
sampling611	36136	35364
sampling612	36136	35397
sampling613	36136	35321
sampling614	36136	35302
sampling615	36136	35351
sampling616	36136	35324
sampling617	36136	35353
sampling618	36136	35356
sampling619	36136	35372
sampling620	36136	35405
sampling621	36136	35377
sampling622	36136	35384
sampling623	36136	35390
sampling624	36136	35422
sampling625	36136	35255
sampling626	36136	35403
sampling627	36136	35415
sampling628	36136	35384
sampling629	36136	35404
sampling630	36136	35348
sampling631	36136	35323
sampling632	36136	35336
sampling633	36136	35352
sampling634	36136	35367
sampling635	36136	35356
sampling636	36136	35409
sampling637	36136	35360
sampling638	36136	35359
sampling639	36136	35389
sampling640	36136	35474
sampling641	36136	35385
sampling642	36136	35398
sampling643	36136	35416
sampling644	36136	35416
sampling645	36136	35441
sampling646	36136	35357
sampling647	36136	35383
sampling648	36136	35300
sampling649	36136	35423
sampling650	36136	35433
sampling651	36136	35340
sampling652	36136	35309
sampling653	36136	35334
sampling654	36136	35364
sampling655	36136	35356
sampling656	36136	35459
sampling657	36136	35374
sampling658	36136	35299
sampling659	36136	35317
sampling660	36136	35413
sampling661	36136	35381
sampling662	36136	35317
sampling663	36136	35290
sampling664	36136	35340
sampling665	36136	35350
sampling666	36136	35381
sampling667	36136	35460
sampling668	36136	35393
sampling669	36136	35447
sampling670	36136	35336
sampling671	36136	35333
sampling672	36136	35408
sampling673	36136	35256
sampling674	36136	35383
sampling675	36136	35404
sampling676	36136	35332
sampling677	36136	35233
sampling678	36136	35353
sampling679	36136	35379
sampling680	36136	35389
sampling681	36136	35420
sampling682	36136	35288
sampling683	36136	35360
sampling684	36136	35373
sampling685	36136	35399
sampling686	36136	35357
sampling687	36136	35360
sampling688	36136	35398
sampling689	36136	35407
sampling690	36136	35364
sampling691	36136	35329
sampling692	36136	35339
sampling693	36136	35331
sampling694	36136	35367
sampling695	36136	35350
sampling696	36136	35354
sampling697	36136	35329
sampling698	36136	35438
sampling699	36136	35330
sampling700	36136	35253
sampling701	36136	35353
sampling702	36136	35342
sampling703	36136	35408
sampling704	36136	35310
sampling705	36136	35446
sampling706	36136	35305
sampling707	36136	35408
sampling708	36136	35330
sampling709	36136	35422
sampling710	36136	35233
sampling711	36136	35314
sampling712	36136	35439
sampling713	36136	35312
sampling714	36136	35408
sampling715	36136	35325
sampling716	36136	35381
sampling717	36136	35367
sampling718	36136	35468
sampling719	36136	35466
sampling720	36136	35351
sampling721	36136	35382
sampling722	36136	35309
sampling723	36136	35320
sampling724	36136	35326
sampling725	36136	35300
sampling726	36136	35393
sampling727	36136	35336
sampling728	36136	35351
sampling729	36136	35402
sampling730	36136	35411
sampling731	36136	35352
sampling732	36136	35307
sampling733	36136	35440
sampling734	36136	35387
sampling735	36136	35331
sampling736	36136	35391
sampling737	36136	35384
sampling738	36136	35468
sampling739	36136	35440
sampling740	36136	35395
sampling741	36136	35481
sampling742	36136	35380
sampling743	36136	35443
sampling744	36136	35452
sampling745	36136	35375
sampling746	36136	35380
sampling747	36136	35338
sampling748	36136	35408
sampling749	36136	35366
sampling750	36136	35308
sampling751	36136	35357
sampling752	36136	35419
sampling753	36136	35426
sampling754	36136	35376
sampling755	36136	35327
sampling756	36136	35302
sampling757	36136	35351
sampling758	36136	35397
sampling759	36136	35359
sampling760	36136	35409
sampling761	36136	35403
sampling762	36136	35378
sampling763	36136	35383
sampling764	36136	35397
sampling765	36136	35402
sampling766	36136	35402
sampling767	36136	35348
sampling768	36136	35436
sampling769	36136	35428
sampling770	36136	35313
sampling771	36136	35363
sampling772	36136	35353
sampling773	36136	35340
sampling774	36136	35364
sampling775	36136	35425
sampling776	36136	35421
sampling777	36136	35297
sampling778	36136	35387
sampling779	36136	35373
sampling780	36136	35369
sampling781	36136	35415
sampling782	36136	35457
sampling783	36136	35391
sampling784	36136	35339
sampling785	36136	35330
sampling786	36136	35354
sampling787	36136	35320
sampling788	36136	35275
sampling789	36136	35435
sampling790	36136	35346
sampling791	36136	35354
sampling792	36136	35311
sampling793	36136	35366
sampling794	36136	35314
sampling795	36136	35437
sampling796	36136	35406
sampling797	36136	35421
sampling798	36136	35375
sampling799	36136	35361
sampling800	36136	35349
sampling801	36136	35420
sampling802	36136	35272
sampling803	36136	35393
sampling804	36136	35369
sampling805	36136	35404
sampling806	36136	35362
sampling807	36136	35378
sampling808	36136	35281
sampling809	36136	35377
sampling810	36136	35462
sampling811	36136	35392
sampling812	36136	35336
sampling813	36136	35358
sampling814	36136	35350
sampling815	36136	35431
sampling816	36136	35348
sampling817	36136	35484
sampling818	36136	35390
sampling819	36136	35320
sampling820	36136	35404
sampling821	36136	35321
sampling822	36136	35387
sampling823	36136	35373
sampling824	36136	35432
sampling825	36136	35344
sampling826	36136	35361
sampling827	36136	35397
sampling828	36136	35383
sampling829	36136	35350
sampling830	36136	35450
sampling831	36136	35415
sampling832	36136	35384
sampling833	36136	35265
sampling834	36136	35311
sampling835	36136	35248
sampling836	36136	35367
sampling837	36136	35375
sampling838	36136	35320
sampling839	36136	35365
sampling840	36136	35350
sampling841	36136	35387
sampling842	36136	35393
sampling843	36136	35356
sampling844	36136	35356
sampling845	36136	35435
sampling846	36136	35280
sampling847	36136	35300
sampling848	36136	35360
sampling849	36136	35394
sampling850	36136	35345
sampling851	36136	35385
sampling852	36136	35343
sampling853	36136	35394
sampling854	36136	35321
sampling855	36136	35330
sampling856	36136	35399
sampling857	36136	35339
sampling858	36136	35225
sampling859	36136	35337
sampling860	36136	35453
sampling861	36136	35380
sampling862	36136	35389
sampling863	36136	35433
sampling864	36136	35381
sampling865	36136	35393
sampling866	36136	35368
sampling867	36136	35417
sampling868	36136	35372
sampling869	36136	35408
sampling870	36136	35368
sampling871	36136	35370
sampling872	36136	35450
sampling873	36136	35335
sampling874	36136	35409
sampling875	36136	35384
sampling876	36136	35375
sampling877	36136	35367
sampling878	36136	35358
sampling879	36136	35375
sampling880	36136	35353
sampling881	36136	35454
sampling882	36136	35362
sampling883	36136	35325
sampling884	36136	35429
sampling885	36136	35388
sampling886	36136	35395
sampling887	36136	35443
sampling888	36136	35338
sampling889	36136	35341
sampling890	36136	35382
sampling891	36136	35320
sampling892	36136	35313
sampling893	36136	35383
sampling894	36136	35363
sampling895	36136	35357
sampling896	36136	35392
sampling897	36136	35327
sampling898	36136	35356
sampling899	36136	35415
sampling900	36136	35375
sampling901	36136	35359
sampling902	36136	35429
sampling903	36136	35436
sampling904	36136	35373
sampling905	36136	35330
sampling906	36136	35333
sampling907	36136	35326
sampling908	36136	35396
sampling909	36136	35402
sampling910	36136	35471
sampling911	36136	35428
sampling912	36136	35348
sampling913	36136	35367
sampling914	36136	35333
sampling915	36136	35419
sampling916	36136	35262
sampling917	36136	35351
sampling918	36136	35369
sampling919	36136	35333
sampling920	36136	35295
sampling921	36136	35359
sampling922	36136	35421
sampling923	36136	35399
sampling924	36136	35384
sampling925	36136	35332
sampling926	36136	35389
sampling927	36136	35384
sampling928	36136	35354
sampling929	36136	35360
sampling930	36136	35302
sampling931	36136	35356
sampling932	36136	35405
sampling933	36136	35419
sampling934	36136	35403
sampling935	36136	35324
sampling936	36136	35373
sampling937	36136	35308
sampling938	36136	35375
sampling939	36136	35441
sampling940	36136	35323
sampling941	36136	35340
sampling942	36136	35311
sampling943	36136	35350
sampling944	36136	35442
sampling945	36136	35374
sampling946	36136	35311
sampling947	36136	35301
sampling948	36136	35324
sampling949	36136	35302
sampling950	36136	35351
sampling951	36136	35396
sampling952	36136	35414
sampling953	36136	35422
sampling954	36136	35407
sampling955	36136	35388
sampling956	36136	35331
sampling957	36136	35319
sampling958	36136	35443
sampling959	36136	35310
sampling960	36136	35289
sampling961	36136	35360
sampling962	36136	35401
sampling963	36136	35304
sampling964	36136	35438
sampling965	36136	35364
sampling966	36136	35359
sampling967	36136	35436
sampling968	36136	35334
sampling969	36136	35357
sampling970	36136	35383
sampling971	36136	35352
sampling972	36136	35381
sampling973	36136	35323
sampling974	36136	35365
sampling975	36136	35322
sampling976	36136	35343
sampling977	36136	35348
sampling978	36136	35312
sampling979	36136	35461
sampling980	36136	35358
sampling981	36136	35389
sampling982	36136	35364
sampling983	36136	35384
sampling984	36136	35370
sampling985	36136	35368
sampling986	36136	35279
sampling987	36136	35360
sampling988	36136	35340
sampling989	36136	35347
sampling990	36136	35384
sampling991	36136	35443
sampling992	36136	35362
sampling993	36136	35369
sampling994	36136	35374
sampling995	36136	35371
sampling996	36136	35333
sampling997	36136	35460
sampling998	36136	35288
sampling999	36136	35429
sampling1000	36136	35390
