Type	Total_N	Overlap_N
sampling103	27326	24759
sampling104	27326	24753
sampling105	27326	24727
sampling106	27326	24610
sampling107	27326	24626
sampling108	27326	24623
sampling109	27326	24891
sampling110	27326	24777
sampling111	27326	24627
sampling112	27326	24695
sampling113	27326	24587
sampling114	27326	24652
sampling115	27326	24713
sampling116	27326	24640
sampling117	27326	24595
sampling118	27326	24801
sampling119	27326	24830
sampling120	27326	24658
sampling121	27326	24581
sampling122	27326	24593
sampling123	27326	24571
sampling124	27326	24820
sampling125	27326	24639
sampling126	27326	24808
sampling127	27326	24641
sampling128	27326	24784
sampling129	27326	24703
sampling130	27326	24558
sampling131	27326	24876
sampling132	27326	24724
sampling133	27326	24799
sampling134	27326	24494
sampling135	27326	24764
sampling136	27326	24731
sampling137	27326	24673
sampling138	27326	24787
sampling139	27326	24682
sampling140	27326	24699
sampling141	27326	24686
sampling142	27326	24832
sampling143	27326	24763
sampling144	27326	24714
sampling145	27326	24695
sampling146	27326	24557
sampling147	27326	24687
sampling148	27326	24679
sampling149	27326	24633
sampling150	27326	24780
sampling151	27326	24675
sampling152	27326	24771
sampling153	27326	24582
sampling154	27326	24686
sampling155	27326	24694
sampling156	27326	24685
sampling157	27326	24783
sampling158	27326	24770
sampling159	27326	24757
sampling160	27326	24576
sampling161	27326	24658
sampling162	27326	24510
sampling163	27326	24510
sampling164	27326	24606
sampling165	27326	24752
sampling166	27326	24659
sampling167	27326	24576
sampling168	27326	24686
sampling169	27326	24715
sampling170	27326	24842
sampling171	27326	24782
sampling172	27326	24632
sampling173	27326	24679
sampling174	27326	24717
sampling175	27326	24772
sampling176	27326	24715
sampling177	27326	24714
sampling178	27326	24670
sampling179	27326	24855
sampling180	27326	24689
sampling181	27326	24827
sampling182	27326	24769
sampling183	27326	24739
sampling184	27326	24658
sampling185	27326	24709
sampling186	27326	24593
sampling187	27326	24715
sampling188	27326	24646
sampling189	27326	24743
sampling190	27326	24802
sampling191	27326	24681
sampling192	27326	24608
sampling193	27326	24630
sampling194	27326	24643
sampling195	27326	24689
sampling196	27326	24719
sampling197	27326	24611
sampling198	27326	24676
sampling199	27326	24708
sampling200	27326	24672
sampling201	27326	24726
sampling202	27326	24698
sampling203	27326	24698
sampling204	27326	24581
sampling205	27326	24603
sampling206	27326	24721
sampling207	27326	24644
sampling208	27326	24649
sampling209	27326	24814
sampling210	27326	24534
sampling211	27326	24643
sampling212	27326	24588
sampling213	27326	24642
sampling214	27326	24712
sampling215	27326	24924
sampling216	27326	24665
sampling217	27326	24591
sampling218	27326	24796
sampling219	27326	24573
sampling220	27326	24747
sampling221	27326	24688
sampling222	27326	24770
sampling223	27326	24741
sampling224	27326	24752
sampling225	27326	24697
sampling226	27326	24689
sampling227	27326	24870
sampling228	27326	24569
sampling229	27326	24639
sampling230	27326	24686
sampling231	27326	24732
sampling232	27326	24728
sampling233	27326	24713
sampling234	27326	24685
sampling235	27326	24745
sampling236	27326	24602
sampling237	27326	24788
sampling238	27326	24630
sampling239	27326	24634
sampling240	27326	24620
sampling241	27326	24655
sampling242	27326	24662
sampling243	27326	24763
sampling244	27326	24696
sampling245	27326	24698
sampling246	27326	24646
sampling247	27326	24634
sampling248	27326	24669
sampling249	27326	24709
sampling250	27326	24697
sampling251	27326	24655
sampling252	27326	24632
sampling253	27326	24757
sampling254	27326	24594
sampling255	27326	24725
sampling256	27326	24733
sampling257	27326	24664
sampling258	27326	24806
sampling259	27326	24631
sampling260	27326	24734
sampling261	27326	24796
sampling262	27326	24746
sampling263	27326	24549
sampling264	27326	24745
sampling265	27326	24751
sampling266	27326	24839
sampling267	27326	24541
sampling268	27326	24675
sampling269	27326	24685
sampling270	27326	24664
sampling271	27326	24607
sampling272	27326	24678
sampling273	27326	24669
sampling274	27326	24635
sampling275	27326	24608
sampling276	27326	24780
sampling277	27326	24651
sampling278	27326	24700
sampling279	27326	24711
sampling280	27326	24652
sampling281	27326	24650
sampling282	27326	24733
sampling283	27326	24645
sampling284	27326	24699
sampling285	27326	24653
sampling286	27326	24860
sampling287	27326	24770
sampling288	27326	24914
sampling289	27326	24790
sampling290	27326	24619
sampling291	27326	24703
sampling292	27326	24764
sampling293	27326	24684
sampling294	27326	24500
sampling295	27326	24674
sampling296	27326	24680
sampling297	27326	24740
sampling298	27326	24736
sampling299	27326	24711
sampling300	27326	24603
sampling301	27326	24691
sampling302	27326	24646
sampling303	27326	24808
sampling304	27326	24678
sampling305	27326	24609
sampling306	27326	24580
sampling307	27326	24693
sampling308	27326	24735
sampling309	27326	24680
sampling310	27326	24592
sampling311	27326	24739
sampling312	27326	24695
sampling313	27326	24681
sampling314	27326	24782
sampling315	27326	24581
sampling316	27326	24686
sampling317	27326	24740
sampling318	27326	24667
sampling319	27326	24783
sampling320	27326	24502
sampling321	27326	24669
sampling322	27326	24803
sampling323	27326	24636
sampling324	27326	24570
sampling325	27326	24776
sampling326	27326	24594
sampling327	27326	24801
sampling328	27326	24651
sampling329	27326	24486
sampling330	27326	24725
sampling331	27326	24735
sampling332	27326	24674
sampling333	27326	24706
sampling334	27326	24641
sampling335	27326	24701
sampling336	27326	24916
sampling337	27326	24805
sampling338	27326	24757
sampling339	27326	24675
sampling340	27326	24636
sampling341	27326	24682
sampling342	27326	24655
sampling343	27326	24736
sampling344	27326	24638
sampling345	27326	24693
sampling346	27326	24754
sampling347	27326	24617
sampling348	27326	24756
sampling349	27326	24683
sampling350	27326	24781
sampling351	27326	24684
sampling352	27326	24589
sampling353	27326	24707
sampling354	27326	24652
sampling355	27326	24624
sampling356	27326	24767
sampling357	27326	24518
sampling358	27326	24722
sampling359	27326	24769
sampling360	27326	24769
sampling361	27326	24724
sampling362	27326	24611
sampling363	27326	24770
sampling364	27326	24496
sampling365	27326	24699
sampling366	27326	24679
sampling367	27326	24687
sampling368	27326	24623
sampling369	27326	24844
sampling370	27326	24748
sampling371	27326	24615
sampling372	27326	24738
sampling373	27326	24737
sampling374	27326	24688
sampling375	27326	24734
sampling376	27326	24660
sampling377	27326	24652
sampling378	27326	24772
sampling379	27326	24723
sampling380	27326	24618
sampling381	27326	24622
sampling382	27326	24526
sampling383	27326	24725
sampling384	27326	24688
sampling385	27326	24533
sampling386	27326	24723
sampling387	27326	24749
sampling388	27326	24626
sampling389	27326	24730
sampling390	27326	24715
sampling391	27326	24802
sampling392	27326	24738
sampling393	27326	24675
sampling394	27326	24723
sampling395	27326	24569
sampling396	27326	24652
sampling397	27326	24760
sampling398	27326	24571
sampling399	27326	24808
sampling400	27326	24865
sampling401	27326	24768
sampling402	27326	24633
sampling403	27326	24670
sampling404	27326	24764
sampling405	27326	24605
sampling406	27326	24850
sampling407	27326	24838
sampling408	27326	24718
sampling409	27326	24712
sampling410	27326	24621
sampling411	27326	24698
sampling412	27326	24779
sampling413	27326	24609
sampling414	27326	24767
sampling415	27326	24740
sampling416	27326	24637
sampling417	27326	24639
sampling418	27326	24685
sampling419	27326	24796
sampling420	27326	24619
sampling421	27326	24800
sampling422	27326	24774
sampling423	27326	24628
sampling424	27326	24835
sampling425	27326	24715
sampling426	27326	24638
sampling427	27326	24682
sampling428	27326	24683
sampling429	27326	24670
sampling430	27326	24835
sampling431	27326	24693
sampling432	27326	24734
sampling433	27326	24620
sampling434	27326	24764
sampling435	27326	24772
sampling436	27326	24670
sampling437	27326	24841
sampling438	27326	24806
sampling439	27326	24720
sampling440	27326	24762
sampling441	27326	24635
sampling442	27326	24648
sampling443	27326	24689
sampling444	27326	24705
sampling445	27326	24738
sampling446	27326	24629
sampling447	27326	24630
sampling448	27326	24602
sampling449	27326	24836
sampling450	27326	24821
sampling451	27326	24856
sampling452	27326	24738
sampling453	27326	24656
sampling454	27326	24622
sampling455	27326	24840
sampling456	27326	24577
sampling457	27326	24650
sampling458	27326	24600
sampling459	27326	24575
sampling460	27326	24730
sampling461	27326	24715
sampling462	27326	24739
sampling463	27326	24676
sampling464	27326	24664
sampling465	27326	24747
sampling466	27326	24776
sampling467	27326	24719
sampling468	27326	24645
sampling469	27326	24841
sampling470	27326	24703
sampling471	27326	24670
sampling472	27326	24791
sampling473	27326	24671
sampling474	27326	24763
sampling475	27326	24481
sampling476	27326	24760
sampling477	27326	24698
sampling478	27326	24729
sampling479	27326	24719
sampling480	27326	24751
sampling481	27326	24659
sampling482	27326	24534
sampling483	27326	24735
sampling484	27326	24885
sampling485	27326	24625
sampling486	27326	24726
sampling487	27326	24779
sampling488	27326	24741
sampling489	27326	24752
sampling490	27326	24735
sampling491	27326	24828
sampling492	27326	24698
sampling493	27326	24778
sampling494	27326	24779
sampling495	27326	24669
sampling496	27326	24667
sampling497	27326	24684
sampling498	27326	24811
sampling499	27326	24857
sampling500	27326	24580
sampling501	27326	24666
sampling502	27326	24600
sampling503	27326	24663
sampling504	27326	24746
sampling505	27326	24834
sampling506	27326	24576
sampling507	27326	24695
sampling508	27326	24628
sampling509	27326	24763
sampling510	27326	24664
sampling511	27326	24664
sampling512	27326	24734
sampling513	27326	24609
sampling514	27326	24680
sampling515	27326	24598
sampling516	27326	24696
sampling517	27326	24688
sampling518	27326	24605
sampling519	27326	24797
sampling520	27326	24509
sampling521	27326	24680
sampling522	27326	24629
sampling523	27326	24890
sampling524	27326	24691
sampling525	27326	24669
sampling526	27326	24645
sampling527	27326	24703
sampling528	27326	24672
sampling529	27326	24490
sampling530	27326	24642
sampling531	27326	24773
sampling532	27326	24656
sampling533	27326	24708
sampling534	27326	24667
sampling535	27326	24709
sampling536	27326	24737
sampling537	27326	24639
sampling538	27326	24601
sampling539	27326	24577
sampling540	27326	24579
sampling541	27326	24747
sampling542	27326	24708
sampling543	27326	24718
sampling544	27326	24752
sampling545	27326	24564
sampling546	27326	24653
sampling547	27326	24571
sampling548	27326	24630
sampling549	27326	24646
sampling550	27326	24807
sampling551	27326	24696
sampling552	27326	24666
sampling553	27326	24578
sampling554	27326	24639
sampling555	27326	24742
sampling556	27326	24651
sampling557	27326	24687
sampling558	27326	24753
sampling559	27326	24666
sampling560	27326	24668
sampling561	27326	24766
sampling562	27326	24722
sampling563	27326	24541
sampling564	27326	24737
sampling565	27326	24784
sampling566	27326	24763
sampling567	27326	24739
sampling568	27326	24736
sampling569	27326	24798
sampling570	27326	24562
sampling571	27326	24693
sampling572	27326	24731
sampling573	27326	24688
sampling574	27326	24618
sampling575	27326	24673
sampling576	27326	24806
sampling577	27326	24714
sampling578	27326	24716
sampling579	27326	24701
sampling580	27326	24855
sampling581	27326	24602
sampling582	27326	24743
sampling583	27326	24768
sampling584	27326	24624
sampling585	27326	24596
sampling586	27326	24677
sampling587	27326	24696
sampling588	27326	24743
sampling589	27326	24563
sampling590	27326	24556
sampling591	27326	24576
sampling592	27326	24863
sampling593	27326	24680
sampling594	27326	24668
sampling595	27326	24811
sampling596	27326	24615
sampling597	27326	24764
sampling598	27326	24690
sampling599	27326	24788
sampling600	27326	24621
sampling601	27326	24751
sampling602	27326	24826
sampling603	27326	24739
sampling604	27326	24703
sampling605	27326	24739
sampling606	27326	24533
sampling607	27326	24657
sampling608	27326	24755
sampling609	27326	24673
sampling610	27326	24821
sampling611	27326	24736
sampling612	27326	24644
sampling613	27326	24700
sampling614	27326	24597
sampling615	27326	24691
sampling616	27326	24715
sampling617	27326	24672
sampling618	27326	24692
sampling619	27326	24774
sampling620	27326	24656
sampling621	27326	24684
sampling622	27326	24694
sampling623	27326	24647
sampling624	27326	24683
sampling625	27326	24609
sampling626	27326	24824
sampling627	27326	24770
sampling628	27326	24572
sampling629	27326	24543
sampling630	27326	24661
sampling631	27326	24749
sampling632	27326	24747
sampling633	27326	24623
sampling634	27326	24560
sampling635	27326	24726
sampling636	27326	24705
sampling637	27326	24597
sampling638	27326	24670
sampling639	27326	24637
sampling640	27326	24739
sampling641	27326	24680
sampling642	27326	24657
sampling643	27326	24625
sampling644	27326	24797
sampling645	27326	24743
sampling646	27326	24682
sampling647	27326	24693
sampling648	27326	24678
sampling649	27326	24688
sampling650	27326	24643
sampling651	27326	24705
sampling652	27326	24731
sampling653	27326	24557
sampling654	27326	24706
sampling655	27326	24570
sampling656	27326	24651
sampling657	27326	24574
sampling658	27326	24785
sampling659	27326	24603
sampling660	27326	24698
sampling661	27326	24638
sampling662	27326	24832
sampling663	27326	24688
sampling664	27326	24800
sampling665	27326	24670
sampling666	27326	24666
sampling667	27326	24759
sampling668	27326	24734
sampling669	27326	24653
sampling670	27326	24650
sampling671	27326	24702
sampling672	27326	24860
sampling673	27326	24639
sampling674	27326	24687
sampling675	27326	24646
sampling676	27326	24663
sampling677	27326	24815
sampling678	27326	24488
sampling679	27326	24792
sampling680	27326	24695
sampling681	27326	24659
sampling682	27326	24641
sampling683	27326	24766
sampling684	27326	24839
sampling685	27326	24573
sampling686	27326	24843
sampling687	27326	24559
sampling688	27326	24676
sampling689	27326	24756
sampling690	27326	24574
sampling691	27326	24787
sampling692	27326	24599
sampling693	27326	24716
sampling694	27326	24743
sampling695	27326	24721
sampling696	27326	24642
sampling697	27326	24759
sampling698	27326	24624
sampling699	27326	24648
sampling700	27326	24765
sampling701	27326	24818
sampling702	27326	24807
sampling703	27326	24687
sampling704	27326	24693
sampling705	27326	24738
sampling706	27326	24717
sampling707	27326	24702
sampling708	27326	24667
sampling709	27326	24656
sampling710	27326	24729
sampling711	27326	24595
sampling712	27326	24583
sampling713	27326	24792
sampling714	27326	24720
sampling715	27326	24689
sampling716	27326	24569
sampling717	27326	24601
sampling718	27326	24644
sampling719	27326	24684
sampling720	27326	24862
sampling721	27326	24663
sampling722	27326	24594
sampling723	27326	24784
sampling724	27326	24621
sampling725	27326	24506
sampling726	27326	24574
sampling727	27326	24722
sampling728	27326	24799
sampling729	27326	24678
sampling730	27326	24717
sampling731	27326	24658
sampling732	27326	24725
sampling733	27326	24719
sampling734	27326	24609
sampling735	27326	24728
sampling736	27326	24799
sampling737	27326	24816
sampling738	27326	24629
sampling739	27326	24756
sampling740	27326	24738
sampling741	27326	24752
sampling742	27326	24756
sampling743	27326	24687
sampling744	27326	24742
sampling745	27326	24679
sampling746	27326	24589
sampling747	27326	24563
sampling748	27326	24823
sampling749	27326	24604
sampling750	27326	24689
sampling751	27326	24691
sampling752	27326	24809
sampling753	27326	24781
sampling754	27326	24728
sampling755	27326	24814
sampling756	27326	24623
sampling757	27326	24715
sampling758	27326	24717
sampling759	27326	24622
sampling760	27326	24609
sampling761	27326	24733
sampling762	27326	24600
sampling763	27326	24745
sampling764	27326	24738
sampling765	27326	24688
sampling766	27326	24636
sampling767	27326	24720
sampling768	27326	24723
sampling769	27326	24763
sampling770	27326	24836
sampling771	27326	24615
sampling772	27326	24682
sampling773	27326	24630
sampling774	27326	24713
sampling775	27326	24710
sampling776	27326	24843
sampling777	27326	24735
sampling778	27326	24726
sampling779	27326	24653
sampling780	27326	24712
sampling781	27326	24716
sampling782	27326	24748
sampling783	27326	24679
sampling784	27326	24719
sampling785	27326	24761
sampling786	27326	24738
sampling787	27326	24675
sampling788	27326	24749
sampling789	27326	24630
sampling790	27326	24638
sampling791	27326	24568
sampling792	27326	24793
sampling793	27326	24661
sampling794	27326	24603
sampling795	27326	24702
sampling796	27326	24778
sampling797	27326	24720
sampling798	27326	24751
sampling799	27326	24684
sampling800	27326	24632
sampling801	27326	24496
sampling802	27326	24737
sampling803	27326	24751
sampling804	27326	24703
sampling805	27326	24612
sampling806	27326	24714
sampling807	27326	24779
sampling808	27326	24717
sampling809	27326	24699
sampling810	27326	24709
sampling811	27326	24537
sampling812	27326	24710
sampling813	27326	24578
sampling814	27326	24667
sampling815	27326	24672
sampling816	27326	24558
sampling817	27326	24674
sampling818	27326	24728
sampling819	27326	24712
sampling820	27326	24598
sampling821	27326	24704
sampling822	27326	24754
sampling823	27326	24825
sampling824	27326	24757
sampling825	27326	24680
sampling826	27326	24663
sampling827	27326	24917
sampling828	27326	24692
sampling829	27326	24703
sampling830	27326	24714
sampling831	27326	24763
sampling832	27326	24661
sampling833	27326	24587
sampling834	27326	24645
sampling835	27326	24781
sampling836	27326	24709
sampling837	27326	24751
sampling838	27326	24728
sampling839	27326	24666
sampling840	27326	24589
sampling841	27326	24624
sampling842	27326	24832
sampling843	27326	24928
sampling844	27326	24624
sampling845	27326	24706
sampling846	27326	24792
sampling847	27326	24749
sampling848	27326	24666
sampling849	27326	24530
sampling850	27326	24570
sampling851	27326	24562
sampling852	27326	24826
sampling853	27326	24712
sampling854	27326	24751
sampling855	27326	24711
sampling856	27326	24715
sampling857	27326	24779
sampling858	27326	24712
sampling859	27326	24728
sampling860	27326	24643
sampling861	27326	24713
sampling862	27326	24582
sampling863	27326	24671
sampling864	27326	24657
sampling865	27326	24699
sampling866	27326	24640
sampling867	27326	24682
sampling868	27326	24565
sampling869	27326	24614
sampling870	27326	24783
sampling871	27326	24687
sampling872	27326	24708
sampling873	27326	24793
sampling874	27326	24792
sampling875	27326	24780
sampling876	27326	24645
sampling877	27326	24635
sampling878	27326	24543
sampling879	27326	24513
sampling880	27326	24716
sampling881	27326	24690
sampling882	27326	24757
sampling883	27326	24711
sampling884	27326	24674
sampling885	27326	24724
sampling886	27326	24650
sampling887	27326	24624
sampling888	27326	24720
sampling889	27326	24516
sampling890	27326	24704
sampling891	27326	24707
sampling892	27326	24827
sampling893	27326	24480
sampling894	27326	24788
sampling895	27326	24673
sampling896	27326	24581
sampling897	27326	24852
sampling898	27326	24589
sampling899	27326	24605
sampling900	27326	24744
sampling901	27326	24846
sampling902	27326	24650
sampling903	27326	24737
sampling904	27326	24756
sampling905	27326	24752
sampling906	27326	24686
sampling907	27326	24780
sampling908	27326	24803
sampling909	27326	24632
sampling910	27326	24674
sampling911	27326	24741
sampling912	27326	24637
sampling913	27326	24675
sampling914	27326	24671
sampling915	27326	24732
sampling916	27326	24790
sampling917	27326	24711
sampling918	27326	24503
sampling919	27326	24913
sampling920	27326	24697
sampling921	27326	24756
sampling922	27326	24780
sampling923	27326	24700
sampling924	27326	24687
sampling925	27326	24763
sampling926	27326	24533
sampling927	27326	24659
sampling928	27326	24763
sampling929	27326	24723
sampling930	27326	24753
sampling931	27326	24674
sampling932	27326	24760
sampling933	27326	24654
sampling934	27326	24817
sampling935	27326	24690
sampling936	27326	24682
sampling937	27326	24669
sampling938	27326	24754
sampling939	27326	24719
sampling940	27326	24658
sampling941	27326	24702
sampling942	27326	24628
sampling943	27326	24804
sampling944	27326	24628
sampling945	27326	24673
sampling946	27326	24756
sampling947	27326	24705
sampling948	27326	24842
sampling949	27326	24896
sampling950	27326	24652
sampling951	27326	24736
sampling952	27326	24798
sampling953	27326	24675
sampling954	27326	24595
sampling955	27326	24578
sampling956	27326	24766
sampling957	27326	24698
sampling958	27326	24589
sampling959	27326	24816
sampling960	27326	24822
sampling961	27326	24670
sampling962	27326	24679
sampling963	27326	24718
sampling964	27326	24685
sampling965	27326	24640
sampling966	27326	24731
sampling967	27326	24702
sampling968	27326	24622
sampling969	27326	24616
sampling970	27326	24707
sampling971	27326	24566
sampling972	27326	24729
sampling973	27326	24682
sampling974	27326	24588
sampling975	27326	24542
sampling976	27326	24706
sampling977	27326	24673
sampling978	27326	24508
sampling979	27326	24486
sampling980	27326	24675
sampling981	27326	24787
sampling982	27326	24713
sampling983	27326	24775
sampling984	27326	24710
sampling985	27326	24655
sampling986	27326	24743
sampling987	27326	24558
sampling988	27326	24765
sampling989	27326	24655
sampling990	27326	24711
sampling991	27326	24769
sampling992	27326	24773
sampling993	27326	24728
sampling994	27326	24636
sampling995	27326	24793
sampling996	27326	24660
sampling997	27326	24719
sampling998	27326	24545
sampling999	27326	24516
sampling1000	27326	24668
