Type	Total_N	Overlap_N
sampling265	181049	174991
sampling266	181049	175495
sampling267	181049	175199
sampling268	181049	175199
sampling269	181049	175463
sampling270	181049	175443
sampling271	181049	175406
sampling272	181049	175426
sampling273	181049	175409
sampling274	181049	175295
sampling275	181049	175216
sampling276	181049	175153
sampling277	181049	175265
sampling278	181049	175388
sampling279	181049	175064
sampling280	181049	175246
sampling281	181049	175617
sampling282	181049	175099
sampling283	181049	175319
sampling284	181049	175265
sampling285	181049	175453
sampling286	181049	174982
sampling287	181049	175308
sampling288	181049	175166
sampling289	181049	175559
sampling290	181049	175339
sampling291	181049	175225
sampling292	181049	174904
sampling293	181049	175420
sampling294	181049	175321
sampling295	181049	174938
sampling296	181049	175132
sampling297	181049	175195
sampling298	181049	175307
sampling299	181049	175527
sampling300	181049	175210
sampling301	181049	175342
sampling302	181049	175022
sampling303	181049	175154
sampling304	181049	174881
sampling305	181049	175174
sampling306	181049	175387
sampling307	181049	175469
sampling308	181049	175117
sampling309	181049	175009
sampling310	181049	175246
sampling311	181049	175207
sampling312	181049	175103
sampling313	181049	175135
sampling314	181049	175324
sampling315	181049	175590
sampling316	181049	175426
sampling317	181049	175530
sampling318	181049	175389
sampling319	181049	175186
sampling320	181049	175454
sampling321	181049	175233
sampling322	181049	175111
sampling323	181049	175153
sampling324	181049	175193
sampling325	181049	175022
sampling326	181049	174906
sampling327	181049	175223
sampling328	181049	175023
sampling329	181049	175600
sampling330	181049	174980
sampling331	181049	175374
sampling332	181049	175397
sampling333	181049	174961
sampling334	181049	175363
sampling335	181049	175307
sampling336	181049	175109
sampling337	181049	175179
sampling338	181049	174690
sampling339	181049	175241
sampling340	181049	175239
sampling341	181049	175223
sampling342	181049	175240
sampling343	181049	175298
sampling344	181049	175439
sampling345	181049	174966
sampling346	181049	175134
sampling347	181049	175514
sampling348	181049	175274
sampling349	181049	175163
sampling350	181049	175282
sampling351	181049	175176
sampling352	181049	175406
sampling353	181049	175468
sampling354	181049	175367
sampling355	181049	175588
sampling356	181049	175699
sampling357	181049	175119
sampling358	181049	175029
sampling359	181049	175617
sampling360	181049	175334
sampling361	181049	175251
sampling362	181049	175258
sampling363	181049	174870
sampling364	181049	175194
sampling365	181049	175469
sampling366	181049	175539
sampling367	181049	175013
sampling368	181049	175024
sampling369	181049	175504
sampling370	181049	174937
sampling371	181049	175424
sampling372	181049	175003
sampling373	181049	175411
sampling374	181049	175348
sampling375	181049	175758
sampling376	181049	175002
sampling377	181049	175495
sampling378	181049	175066
sampling379	181049	175497
sampling380	181049	175298
sampling381	181049	175662
sampling382	181049	175158
sampling383	181049	175483
sampling384	181049	175068
sampling385	181049	175228
sampling386	181049	175161
sampling387	181049	175351
sampling388	181049	175166
sampling389	181049	175002
sampling390	181049	174811
sampling391	181049	175414
sampling392	181049	175434
sampling393	181049	175012
sampling394	181049	175367
sampling395	181049	175410
sampling396	181049	175150
sampling397	181049	175030
sampling398	181049	175344
sampling399	181049	175569
sampling400	181049	175560
sampling401	181049	175534
sampling402	181049	175284
sampling403	181049	175167
sampling404	181049	175182
sampling405	181049	175266
sampling406	181049	175574
sampling407	181049	175006
sampling408	181049	175036
sampling409	181049	175384
sampling410	181049	175259
sampling411	181049	175094
sampling412	181049	174477
sampling413	181049	175504
sampling414	181049	175628
sampling415	181049	175221
sampling416	181049	175213
sampling417	181049	175452
sampling418	181049	175685
sampling419	181049	174854
sampling420	181049	175178
sampling421	181049	175220
sampling422	181049	175456
sampling423	181049	175274
sampling424	181049	175280
sampling425	181049	175053
sampling426	181049	175230
sampling427	181049	175230
sampling428	181049	175199
sampling429	181049	175092
sampling430	181049	175297
sampling431	181049	175551
sampling432	181049	175093
sampling433	181049	175159
sampling434	181049	175451
sampling435	181049	175320
sampling436	181049	174995
sampling437	181049	175256
sampling438	181049	175475
sampling439	181049	174936
sampling440	181049	175022
sampling441	181049	174954
sampling442	181049	175264
sampling443	181049	175157
sampling444	181049	175417
sampling445	181049	175510
sampling446	181049	175554
sampling447	181049	175223
sampling448	181049	175326
sampling449	181049	175236
sampling450	181049	174970
sampling451	181049	175316
sampling452	181049	175303
sampling453	181049	175544
sampling454	181049	175283
sampling455	181049	175066
sampling456	181049	175270
sampling457	181049	175508
sampling458	181049	175348
sampling459	181049	175557
sampling460	181049	175361
sampling461	181049	175271
sampling462	181049	174797
sampling463	181049	175099
sampling464	181049	174944
sampling465	181049	174878
sampling466	181049	175125
sampling467	181049	175548
sampling468	181049	175121
sampling469	181049	175389
sampling470	181049	175437
sampling471	181049	175404
sampling472	181049	174967
sampling473	181049	175295
sampling474	181049	175251
sampling475	181049	175138
sampling476	181049	175023
sampling477	181049	175136
sampling478	181049	175160
sampling479	181049	175179
sampling480	181049	174918
sampling481	181049	175171
sampling482	181049	175106
sampling483	181049	175462
sampling484	181049	175693
sampling485	181049	175308
sampling486	181049	175052
sampling487	181049	175383
sampling488	181049	175428
sampling489	181049	175275
sampling490	181049	175438
sampling491	181049	175242
sampling492	181049	175521
sampling493	181049	175432
sampling494	181049	174954
sampling495	181049	175155
sampling496	181049	175347
sampling497	181049	175370
sampling498	181049	175240
sampling499	181049	175377
sampling500	181049	175338
sampling501	181049	175210
sampling502	181049	175300
sampling503	181049	175090
sampling504	181049	174955
sampling505	181049	174990
sampling506	181049	175117
sampling507	181049	175165
sampling508	181049	175642
sampling509	181049	175242
sampling510	181049	175547
sampling511	181049	175257
sampling512	181049	175497
sampling513	181049	175169
sampling514	181049	175395
sampling515	181049	175442
sampling516	181049	175222
sampling517	181049	175221
sampling518	181049	175097
sampling519	181049	175492
sampling520	181049	175328
sampling521	181049	175079
sampling522	181049	175285
sampling523	181049	175153
sampling524	181049	175191
sampling525	181049	175273
sampling526	181049	175215
sampling527	181049	175575
sampling528	181049	175274
sampling529	181049	175082
sampling530	181049	175162
sampling531	181049	174666
sampling532	181049	175646
sampling533	181049	175286
sampling534	181049	175797
sampling535	181049	175344
sampling536	181049	175029
sampling537	181049	175623
sampling538	181049	175245
sampling539	181049	175381
sampling540	181049	175404
sampling541	181049	175514
sampling542	181049	175230
sampling543	181049	174894
sampling544	181049	175528
sampling545	181049	175283
sampling546	181049	175143
sampling547	181049	175496
sampling548	181049	175183
sampling549	181049	175561
sampling550	181049	175486
sampling551	181049	175727
sampling552	181049	175310
sampling553	181049	175286
sampling554	181049	175088
sampling555	181049	175098
sampling556	181049	175097
sampling557	181049	175482
sampling558	181049	175493
sampling559	181049	175481
sampling560	181049	175256
sampling561	181049	175823
sampling562	181049	175414
sampling563	181049	175115
sampling564	181049	175209
sampling565	181049	175239
sampling566	181049	175485
sampling567	181049	175039
sampling568	181049	175431
sampling569	181049	175115
sampling570	181049	175348
sampling571	181049	174923
sampling572	181049	175011
sampling573	181049	175244
sampling574	181049	175131
sampling575	181049	175095
sampling576	181049	175419
sampling577	181049	175141
sampling578	181049	175675
sampling579	181049	175452
sampling580	181049	175216
sampling581	181049	175075
sampling582	181049	175119
sampling583	181049	175279
sampling584	181049	175111
sampling585	181049	175260
sampling586	181049	175279
sampling587	181049	175426
sampling588	181049	175364
sampling589	181049	175426
sampling590	181049	175679
sampling591	181049	175145
sampling592	181049	175049
sampling593	181049	175387
sampling594	181049	175375
sampling595	181049	175255
sampling596	181049	175276
sampling597	181049	174913
sampling598	181049	175485
sampling599	181049	175634
sampling600	181049	175128
sampling601	181049	175085
sampling602	181049	175284
sampling603	181049	175320
sampling604	181049	175281
sampling605	181049	175080
sampling606	181049	175001
sampling607	181049	175442
sampling608	181049	175259
sampling609	181049	175055
sampling610	181049	175403
sampling611	181049	175340
sampling612	181049	175316
sampling613	181049	175128
sampling614	181049	175320
sampling615	181049	175214
sampling616	181049	175232
sampling617	181049	175202
sampling618	181049	175146
sampling619	181049	175257
sampling620	181049	175302
sampling621	181049	175269
sampling622	181049	175271
sampling623	181049	175495
sampling624	181049	175460
sampling625	181049	174921
sampling626	181049	175582
sampling627	181049	175186
sampling628	181049	175259
sampling629	181049	175387
sampling630	181049	175176
sampling631	181049	175103
sampling632	181049	174898
sampling633	181049	175107
sampling634	181049	175109
sampling635	181049	175246
sampling636	181049	175633
sampling637	181049	175527
sampling638	181049	175229
sampling639	181049	175377
sampling640	181049	175576
sampling641	181049	175388
sampling642	181049	175455
sampling643	181049	175216
sampling644	181049	175673
sampling645	181049	175412
sampling646	181049	175087
sampling647	181049	175303
sampling648	181049	175013
sampling649	181049	175492
sampling650	181049	175478
sampling651	181049	175099
sampling652	181049	174951
sampling653	181049	175430
sampling654	181049	175306
sampling655	181049	175473
sampling656	181049	175564
sampling657	181049	175327
sampling658	181049	174734
sampling659	181049	175330
sampling660	181049	175206
sampling661	181049	175194
sampling662	181049	175134
sampling663	181049	175017
sampling664	181049	175405
sampling665	181049	175342
sampling666	181049	175573
sampling667	181049	175667
sampling668	181049	175009
sampling669	181049	175599
sampling670	181049	175155
sampling671	181049	175261
sampling672	181049	175538
sampling673	181049	174962
sampling674	181049	175551
sampling675	181049	175275
sampling676	181049	175154
sampling677	181049	174716
sampling678	181049	175392
sampling679	181049	175433
sampling680	181049	175237
sampling681	181049	175239
sampling682	181049	175151
sampling683	181049	175361
sampling684	181049	175551
sampling685	181049	175396
sampling686	181049	175366
sampling687	181049	175029
sampling688	181049	175592
sampling689	181049	175393
sampling690	181049	175358
sampling691	181049	175113
sampling692	181049	175188
sampling693	181049	175030
sampling694	181049	175413
sampling695	181049	174983
sampling696	181049	175170
sampling697	181049	175153
sampling698	181049	174954
sampling699	181049	174933
sampling700	181049	174833
sampling701	181049	175410
sampling702	181049	175163
sampling703	181049	175387
sampling704	181049	175075
sampling705	181049	175372
sampling706	181049	175052
sampling707	181049	175392
sampling708	181049	175037
sampling709	181049	175318
sampling710	181049	174904
sampling711	181049	175052
sampling712	181049	175489
sampling713	181049	175120
sampling714	181049	175650
sampling715	181049	175402
sampling716	181049	175339
sampling717	181049	174997
sampling718	181049	175541
sampling719	181049	175722
sampling720	181049	175069
sampling721	181049	175278
sampling722	181049	175113
sampling723	181049	175243
sampling724	181049	175275
sampling725	181049	175133
sampling726	181049	175288
sampling727	181049	174936
sampling728	181049	175091
sampling729	181049	175383
sampling730	181049	175317
sampling731	181049	175417
sampling732	181049	175388
sampling733	181049	175799
sampling734	181049	175409
sampling735	181049	175181
sampling736	181049	175378
sampling737	181049	175399
sampling738	181049	175584
sampling739	181049	175212
sampling740	181049	175681
sampling741	181049	175528
sampling742	181049	175554
sampling743	181049	175077
sampling744	181049	175609
sampling745	181049	175188
sampling746	181049	175369
sampling747	181049	175609
sampling748	181049	175483
sampling749	181049	175494
sampling750	181049	175198
sampling751	181049	174952
sampling752	181049	175251
sampling753	181049	175552
sampling754	181049	175373
sampling755	181049	175129
sampling756	181049	174976
sampling757	181049	175353
sampling758	181049	175273
sampling759	181049	174966
sampling760	181049	175476
sampling761	181049	175386
sampling762	181049	175062
sampling763	181049	174976
sampling764	181049	175633
sampling765	181049	175522
sampling766	181049	175222
sampling767	181049	174934
sampling768	181049	175270
sampling769	181049	175257
sampling770	181049	175283
sampling771	181049	175148
sampling772	181049	174906
sampling773	181049	175187
sampling774	181049	174774
sampling775	181049	175756
sampling776	181049	175502
sampling777	181049	175229
sampling778	181049	175455
sampling779	181049	175157
sampling780	181049	175112
sampling781	181049	175212
sampling782	181049	175435
sampling783	181049	175344
sampling784	181049	175202
sampling785	181049	174905
sampling786	181049	175191
sampling787	181049	175101
sampling788	181049	175122
sampling789	181049	175248
sampling790	181049	175413
sampling791	181049	175679
sampling792	181049	174944
sampling793	181049	175308
sampling794	181049	175313
sampling795	181049	175775
sampling796	181049	175207
sampling797	181049	175187
sampling798	181049	175149
sampling799	181049	175389
sampling800	181049	175425
sampling801	181049	175458
sampling802	181049	174828
sampling803	181049	175420
sampling804	181049	175394
sampling805	181049	175160
sampling806	181049	175282
sampling807	181049	175227
sampling808	181049	174964
sampling809	181049	175128
sampling810	181049	175329
sampling811	181049	175303
sampling812	181049	175089
sampling813	181049	175265
sampling814	181049	175082
sampling815	181049	175224
sampling816	181049	174966
sampling817	181049	175346
sampling818	181049	175289
sampling819	181049	175293
sampling820	181049	175459
sampling821	181049	174862
sampling822	181049	175498
sampling823	181049	174840
sampling824	181049	175419
sampling825	181049	175463
sampling826	181049	175313
sampling827	181049	175552
sampling828	181049	175284
sampling829	181049	174966
sampling830	181049	175623
sampling831	181049	175221
sampling832	181049	175261
sampling833	181049	174926
sampling834	181049	174874
sampling835	181049	174823
sampling836	181049	174976
sampling837	181049	175497
sampling838	181049	175157
sampling839	181049	175492
sampling840	181049	174944
sampling841	181049	175147
sampling842	181049	175287
sampling843	181049	175284
sampling844	181049	175272
sampling845	181049	175813
sampling846	181049	175099
sampling847	181049	174985
sampling848	181049	175477
sampling849	181049	175393
sampling850	181049	175267
sampling851	181049	175437
sampling852	181049	175195
sampling853	181049	175563
sampling854	181049	175206
sampling855	181049	175270
sampling856	181049	175556
sampling857	181049	175466
sampling858	181049	174689
sampling859	181049	175335
sampling860	181049	175487
sampling861	181049	175433
sampling862	181049	175242
sampling863	181049	175188
sampling864	181049	175307
sampling865	181049	175273
sampling866	181049	175419
sampling867	181049	175445
sampling868	181049	175248
sampling869	181049	175627
sampling870	181049	175114
sampling871	181049	175261
sampling872	181049	175551
sampling873	181049	175365
sampling874	181049	175343
sampling875	181049	175340
sampling876	181049	175027
sampling877	181049	175341
sampling878	181049	175106
sampling879	181049	175091
sampling880	181049	175008
sampling881	181049	175381
sampling882	181049	175101
sampling883	181049	175254
sampling884	181049	175333
sampling885	181049	175289
sampling886	181049	175309
sampling887	181049	175623
sampling888	181049	175142
sampling889	181049	174998
sampling890	181049	175857
sampling891	181049	175365
sampling892	181049	175262
sampling893	181049	175356
sampling894	181049	175542
sampling895	181049	175034
sampling896	181049	175188
sampling897	181049	175371
sampling898	181049	175109
sampling899	181049	175519
sampling900	181049	175070
sampling901	181049	175206
sampling902	181049	175579
sampling903	181049	175377
sampling904	181049	175199
sampling905	181049	175256
sampling906	181049	175138
sampling907	181049	175228
sampling908	181049	175549
sampling909	181049	175040
sampling910	181049	175582
sampling911	181049	175583
sampling912	181049	175190
sampling913	181049	175339
sampling914	181049	175151
sampling915	181049	175427
sampling916	181049	174872
sampling917	181049	174891
sampling918	181049	175454
sampling919	181049	175062
sampling920	181049	175067
sampling921	181049	174969
sampling922	181049	175607
sampling923	181049	175634
sampling924	181049	175732
sampling925	181049	175014
sampling926	181049	175225
sampling927	181049	175177
sampling928	181049	175258
sampling929	181049	175429
sampling930	181049	175053
sampling931	181049	175104
sampling932	181049	175242
sampling933	181049	175580
sampling934	181049	175450
sampling935	181049	175110
sampling936	181049	175296
sampling937	181049	174971
sampling938	181049	175335
sampling939	181049	175411
sampling940	181049	175060
sampling941	181049	175080
sampling942	181049	174902
sampling943	181049	175182
sampling944	181049	175460
sampling945	181049	175426
sampling946	181049	175225
sampling947	181049	175183
sampling948	181049	175138
sampling949	181049	175108
sampling950	181049	175418
sampling951	181049	175373
sampling952	181049	175183
sampling953	181049	175618
sampling954	181049	175578
sampling955	181049	175322
sampling956	181049	175149
sampling957	181049	174941
sampling958	181049	175751
sampling959	181049	175204
sampling960	181049	174992
sampling961	181049	174844
sampling962	181049	175389
sampling963	181049	175149
sampling964	181049	175688
sampling965	181049	175407
sampling966	181049	175156
sampling967	181049	175553
sampling968	181049	175133
sampling969	181049	175050
sampling970	181049	175228
sampling971	181049	175071
sampling972	181049	175248
sampling973	181049	174930
sampling974	181049	175307
sampling975	181049	175075
sampling976	181049	175250
sampling977	181049	175020
sampling978	181049	174920
sampling979	181049	175685
sampling980	181049	175707
sampling981	181049	175290
sampling982	181049	175183
sampling983	181049	175592
sampling984	181049	175274
sampling985	181049	175387
sampling986	181049	175083
sampling987	181049	175138
sampling988	181049	175064
sampling989	181049	175182
sampling990	181049	175448
sampling991	181049	175821
sampling992	181049	175261
sampling993	181049	175244
sampling994	181049	175225
sampling995	181049	175383
sampling996	181049	175155
sampling997	181049	175611
sampling998	181049	175093
sampling999	181049	175537
sampling1000	181049	175310
