Type	Total_N	Overlap_N
sampling237	143656	121534
sampling238	143656	121394
sampling239	143656	120731
sampling240	143656	120827
sampling241	143656	121182
sampling242	143656	121775
sampling243	143656	121425
sampling244	143656	120703
sampling245	143656	119468
sampling246	143656	120406
sampling247	143656	119969
sampling248	143656	120630
sampling249	143656	120859
sampling250	143656	120488
sampling251	143656	120545
sampling252	143656	119898
sampling253	143656	121075
sampling254	143656	120789
sampling255	143656	120883
sampling256	143656	121967
sampling257	143656	120851
sampling258	143656	122452
sampling259	143656	120489
sampling260	143656	121682
sampling261	143656	121323
sampling262	143656	121304
sampling263	143656	120627
sampling264	143656	121232
sampling265	143656	121686
sampling266	143656	121739
sampling267	143656	120955
sampling268	143656	120813
sampling269	143656	120259
sampling270	143656	121829
sampling271	143656	121437
sampling272	143656	119760
sampling273	143656	120723
sampling274	143656	120021
sampling275	143656	119420
sampling276	143656	120935
sampling277	143656	121132
sampling278	143656	120293
sampling279	143656	120812
sampling280	143656	121325
sampling281	143656	121330
sampling282	143656	120717
sampling283	143656	118760
sampling284	143656	120191
sampling285	143656	121179
sampling286	143656	120673
sampling287	143656	120433
sampling288	143656	122230
sampling289	143656	121395
sampling290	143656	121490
sampling291	143656	121621
sampling292	143656	120630
sampling293	143656	120282
sampling294	143656	120392
sampling295	143656	120742
sampling296	143656	120040
sampling297	143656	121172
sampling298	143656	120704
sampling299	143656	121810
sampling300	143656	120183
sampling301	143656	121498
sampling302	143656	119937
sampling303	143656	120812
sampling304	143656	120660
sampling305	143656	118814
sampling306	143656	120064
sampling307	143656	121816
sampling308	143656	121344
sampling309	143656	121424
sampling310	143656	120238
sampling311	143656	121886
sampling312	143656	119885
sampling313	143656	120676
sampling314	143656	119680
sampling315	143656	121226
sampling316	143656	119987
sampling317	143656	121905
sampling318	143656	119197
sampling319	143656	121156
sampling320	143656	119617
sampling321	143656	120253
sampling322	143656	122204
sampling323	143656	120565
sampling324	143656	122090
sampling325	143656	120774
sampling326	143656	121179
sampling327	143656	121652
sampling328	143656	120849
sampling329	143656	120976
sampling330	143656	121758
sampling331	143656	121145
sampling332	143656	120878
sampling333	143656	120835
sampling334	143656	121348
sampling335	143656	121508
sampling336	143656	123211
sampling337	143656	119861
sampling338	143656	121558
sampling339	143656	122030
sampling340	143656	120698
sampling341	143656	120302
sampling342	143656	121138
sampling343	143656	120587
sampling344	143656	120611
sampling345	143656	119355
sampling346	143656	120790
sampling347	143656	120722
sampling348	143656	121667
sampling349	143656	121422
sampling350	143656	121179
sampling351	143656	120606
sampling352	143656	120216
sampling353	143656	119581
sampling354	143656	121641
sampling355	143656	120254
sampling356	143656	121168
sampling357	143656	120704
sampling358	143656	119884
sampling359	143656	121117
sampling360	143656	121972
sampling361	143656	120303
sampling362	143656	119741
sampling363	143656	120723
sampling364	143656	120480
sampling365	143656	120384
sampling366	143656	120731
sampling367	143656	121365
sampling368	143656	121641
sampling369	143656	120525
sampling370	143656	119702
sampling371	143656	119630
sampling372	143656	121825
sampling373	143656	122396
sampling374	143656	121445
sampling375	143656	119810
sampling376	143656	121527
sampling377	143656	120266
sampling378	143656	119961
sampling379	143656	120166
sampling380	143656	119766
sampling381	143656	121891
sampling382	143656	119831
sampling383	143656	121582
sampling384	143656	119977
sampling385	143656	120704
sampling386	143656	120180
sampling387	143656	121043
sampling388	143656	117855
sampling389	143656	121149
sampling390	143656	119754
sampling391	143656	120628
sampling392	143656	120376
sampling393	143656	121852
sampling394	143656	119669
sampling395	143656	121107
sampling396	143656	119826
sampling397	143656	121472
sampling398	143656	121085
sampling399	143656	121638
sampling400	143656	122253
sampling401	143656	120100
sampling402	143656	120481
sampling403	143656	120631
sampling404	143656	118972
sampling405	143656	121004
sampling406	143656	121069
sampling407	143656	122781
sampling408	143656	121019
sampling409	143656	121102
sampling410	143656	121886
sampling411	143656	122225
sampling412	143656	121180
sampling413	143656	121544
sampling414	143656	121474
sampling415	143656	122132
sampling416	143656	120562
sampling417	143656	121927
sampling418	143656	120500
sampling419	143656	121046
sampling420	143656	119365
sampling421	143656	121195
sampling422	143656	120644
sampling423	143656	119585
sampling424	143656	119732
sampling425	143656	120361
sampling426	143656	120762
sampling427	143656	120400
sampling428	143656	119587
sampling429	143656	122005
sampling430	143656	121273
sampling431	143656	120506
sampling432	143656	121609
sampling433	143656	121683
sampling434	143656	120809
sampling435	143656	120025
sampling436	143656	119575
sampling437	143656	121037
sampling438	143656	121672
sampling439	143656	120648
sampling440	143656	121677
sampling441	143656	122039
sampling442	143656	120780
sampling443	143656	120324
sampling444	143656	120431
sampling445	143656	120198
sampling446	143656	120291
sampling447	143656	120132
sampling448	143656	120710
sampling449	143656	120648
sampling450	143656	121238
sampling451	143656	119405
sampling452	143656	121271
sampling453	143656	121483
sampling454	143656	121632
sampling455	143656	121971
sampling456	143656	120065
sampling457	143656	121509
sampling458	143656	120780
sampling459	143656	120364
sampling460	143656	121180
sampling461	143656	120674
sampling462	143656	119653
sampling463	143656	119731
sampling464	143656	120624
sampling465	143656	119862
sampling466	143656	120918
sampling467	143656	122179
sampling468	143656	120577
sampling469	143656	121020
sampling470	143656	120040
sampling471	143656	119924
sampling472	143656	121530
sampling473	143656	120127
sampling474	143656	122280
sampling475	143656	120258
sampling476	143656	119943
sampling477	143656	122929
sampling478	143656	120165
sampling479	143656	120171
sampling480	143656	120418
sampling481	143656	120862
sampling482	143656	119442
sampling483	143656	120708
sampling484	143656	120110
sampling485	143656	120602
sampling486	143656	120715
sampling487	143656	121100
sampling488	143656	121116
sampling489	143656	120478
sampling490	143656	122190
sampling491	143656	121316
sampling492	143656	120790
sampling493	143656	121428
sampling494	143656	121982
sampling495	143656	120723
sampling496	143656	120139
sampling497	143656	121149
sampling498	143656	120841
sampling499	143656	121032
sampling500	143656	120709
sampling501	143656	120880
sampling502	143656	120941
sampling503	143656	120998
sampling504	143656	121313
sampling505	143656	120563
sampling506	143656	119490
sampling507	143656	121816
sampling508	143656	120842
sampling509	143656	121842
sampling510	143656	120224
sampling511	143656	122574
sampling512	143656	120907
sampling513	143656	119520
sampling514	143656	119857
sampling515	143656	119004
sampling516	143656	121836
sampling517	143656	119694
sampling518	143656	119330
sampling519	143656	121300
sampling520	143656	118211
sampling521	143656	121487
sampling522	143656	120557
sampling523	143656	121513
sampling524	143656	121929
sampling525	143656	121151
sampling526	143656	119498
sampling527	143656	120647
sampling528	143656	120611
sampling529	143656	120545
sampling530	143656	120777
sampling531	143656	121249
sampling532	143656	119700
sampling533	143656	121083
sampling534	143656	121532
sampling535	143656	122511
sampling536	143656	119817
sampling537	143656	121265
sampling538	143656	120577
sampling539	143656	119078
sampling540	143656	119353
sampling541	143656	120957
sampling542	143656	120590
sampling543	143656	119910
sampling544	143656	121254
sampling545	143656	120465
sampling546	143656	120415
sampling547	143656	120437
sampling548	143656	120647
sampling549	143656	120606
sampling550	143656	120956
sampling551	143656	120592
sampling552	143656	122426
sampling553	143656	119822
sampling554	143656	121363
sampling555	143656	121429
sampling556	143656	121400
sampling557	143656	120703
sampling558	143656	120537
sampling559	143656	120838
sampling560	143656	121237
sampling561	143656	121634
sampling562	143656	120379
sampling563	143656	120307
sampling564	143656	120892
sampling565	143656	121880
sampling566	143656	120982
sampling567	143656	120148
sampling568	143656	119955
sampling569	143656	120407
sampling570	143656	120977
sampling571	143656	121135
sampling572	143656	120619
sampling573	143656	120054
sampling574	143656	120621
sampling575	143656	121138
sampling576	143656	119784
sampling577	143656	121309
sampling578	143656	120494
sampling579	143656	120975
sampling580	143656	121043
sampling581	143656	122313
sampling582	143656	121082
sampling583	143656	121409
sampling584	143656	121486
sampling585	143656	120577
sampling586	143656	120760
sampling587	143656	120418
sampling588	143656	121784
sampling589	143656	120392
sampling590	143656	120385
sampling591	143656	120081
sampling592	143656	121293
sampling593	143656	120844
sampling594	143656	121221
sampling595	143656	119238
sampling596	143656	121898
sampling597	143656	120341
sampling598	143656	120401
sampling599	143656	121620
sampling600	143656	121042
sampling601	143656	121166
sampling602	143656	121276
sampling603	143656	119908
sampling604	143656	121070
sampling605	143656	121097
sampling606	143656	120601
sampling607	143656	120683
sampling608	143656	120647
sampling609	143656	121675
sampling610	143656	121935
sampling611	143656	121696
sampling612	143656	120282
sampling613	143656	121671
sampling614	143656	121329
sampling615	143656	120456
sampling616	143656	120969
sampling617	143656	122143
sampling618	143656	120112
sampling619	143656	122624
sampling620	143656	120871
sampling621	143656	120947
sampling622	143656	119856
sampling623	143656	119518
sampling624	143656	120461
sampling625	143656	118899
sampling626	143656	120721
sampling627	143656	119692
sampling628	143656	121870
sampling629	143656	121082
sampling630	143656	120859
sampling631	143656	121582
sampling632	143656	120815
sampling633	143656	121204
sampling634	143656	121399
sampling635	143656	121218
sampling636	143656	121376
sampling637	143656	121680
sampling638	143656	121331
sampling639	143656	120283
sampling640	143656	121426
sampling641	143656	120096
sampling642	143656	120792
sampling643	143656	120675
sampling644	143656	121197
sampling645	143656	121369
sampling646	143656	120721
sampling647	143656	121019
sampling648	143656	120467
sampling649	143656	121688
sampling650	143656	120849
sampling651	143656	121607
sampling652	143656	120968
sampling653	143656	120069
sampling654	143656	122095
sampling655	143656	120873
sampling656	143656	120376
sampling657	143656	121109
sampling658	143656	121960
sampling659	143656	120939
sampling660	143656	120297
sampling661	143656	120304
sampling662	143656	120126
sampling663	143656	120664
sampling664	143656	120572
sampling665	143656	121174
sampling666	143656	120559
sampling667	143656	120133
sampling668	143656	121571
sampling669	143656	119994
sampling670	143656	119171
sampling671	143656	120480
sampling672	143656	122145
sampling673	143656	120451
sampling674	143656	121199
sampling675	143656	119999
sampling676	143656	119988
sampling677	143656	120693
sampling678	143656	120150
sampling679	143656	120990
sampling680	143656	120643
sampling681	143656	120593
sampling682	143656	120926
sampling683	143656	121872
sampling684	143656	119479
sampling685	143656	120405
sampling686	143656	120432
sampling687	143656	121055
sampling688	143656	120356
sampling689	143656	120055
sampling690	143656	120442
sampling691	143656	121756
sampling692	143656	120239
sampling693	143656	120422
sampling694	143656	120608
sampling695	143656	120891
sampling696	143656	119333
sampling697	143656	120864
sampling698	143656	120884
sampling699	143656	120567
sampling700	143656	120650
sampling701	143656	119983
sampling702	143656	122115
sampling703	143656	121010
sampling704	143656	121005
sampling705	143656	121943
sampling706	143656	120728
sampling707	143656	120905
sampling708	143656	119443
sampling709	143656	121688
sampling710	143656	121134
sampling711	143656	120488
sampling712	143656	120768
sampling713	143656	121692
sampling714	143656	119821
sampling715	143656	119164
sampling716	143656	119656
sampling717	143656	120617
sampling718	143656	119853
sampling719	143656	120313
sampling720	143656	121054
sampling721	143656	120159
sampling722	143656	119039
sampling723	143656	121485
sampling724	143656	121216
sampling725	143656	120213
sampling726	143656	120659
sampling727	143656	120912
sampling728	143656	121006
sampling729	143656	121649
sampling730	143656	120422
sampling731	143656	120837
sampling732	143656	121048
sampling733	143656	118634
sampling734	143656	120780
sampling735	143656	121164
sampling736	143656	120728
sampling737	143656	122587
sampling738	143656	120618
sampling739	143656	120279
sampling740	143656	120889
sampling741	143656	120715
sampling742	143656	120938
sampling743	143656	121530
sampling744	143656	120535
sampling745	143656	121291
sampling746	143656	121146
sampling747	143656	120287
sampling748	143656	120928
sampling749	143656	122640
sampling750	143656	120945
sampling751	143656	120989
sampling752	143656	120069
sampling753	143656	120963
sampling754	143656	121471
sampling755	143656	121903
sampling756	143656	120384
sampling757	143656	120929
sampling758	143656	122018
sampling759	143656	121384
sampling760	143656	119907
sampling761	143656	119089
sampling762	143656	121278
sampling763	143656	121374
sampling764	143656	121789
sampling765	143656	120586
sampling766	143656	121474
sampling767	143656	121584
sampling768	143656	120523
sampling769	143656	120512
sampling770	143656	122930
sampling771	143656	121212
sampling772	143656	120185
sampling773	143656	121389
sampling774	143656	120080
sampling775	143656	120040
sampling776	143656	122106
sampling777	143656	120158
sampling778	143656	121521
sampling779	143656	119301
sampling780	143656	120988
sampling781	143656	119872
sampling782	143656	121907
sampling783	143656	120716
sampling784	143656	119941
sampling785	143656	121700
sampling786	143656	121744
sampling787	143656	120936
sampling788	143656	119973
sampling789	143656	121505
sampling790	143656	120713
sampling791	143656	120013
sampling792	143656	120992
sampling793	143656	119210
sampling794	143656	119902
sampling795	143656	120269
sampling796	143656	119570
sampling797	143656	120391
sampling798	143656	121100
sampling799	143656	122010
sampling800	143656	120882
sampling801	143656	119316
sampling802	143656	120016
sampling803	143656	120935
sampling804	143656	119899
sampling805	143656	120600
sampling806	143656	121273
sampling807	143656	120103
sampling808	143656	121847
sampling809	143656	119985
sampling810	143656	120358
sampling811	143656	119879
sampling812	143656	121508
sampling813	143656	120634
sampling814	143656	119602
sampling815	143656	119470
sampling816	143656	122194
sampling817	143656	119833
sampling818	143656	120320
sampling819	143656	121357
sampling820	143656	121095
sampling821	143656	121712
sampling822	143656	121063
sampling823	143656	121854
sampling824	143656	119891
sampling825	143656	120946
sampling826	143656	120898
sampling827	143656	122060
sampling828	143656	120696
sampling829	143656	120194
sampling830	143656	120746
sampling831	143656	121097
sampling832	143656	120160
sampling833	143656	121291
sampling834	143656	120696
sampling835	143656	121697
sampling836	143656	121966
sampling837	143656	121960
sampling838	143656	122015
sampling839	143656	121071
sampling840	143656	120184
sampling841	143656	120520
sampling842	143656	122373
sampling843	143656	121417
sampling844	143656	119719
sampling845	143656	119973
sampling846	143656	121983
sampling847	143656	120327
sampling848	143656	121764
sampling849	143656	119460
sampling850	143656	121093
sampling851	143656	121233
sampling852	143656	119718
sampling853	143656	122301
sampling854	143656	121130
sampling855	143656	120424
sampling856	143656	121608
sampling857	143656	120977
sampling858	143656	119905
sampling859	143656	121100
sampling860	143656	120591
sampling861	143656	121447
sampling862	143656	119927
sampling863	143656	119034
sampling864	143656	119854
sampling865	143656	119788
sampling866	143656	120158
sampling867	143656	119715
sampling868	143656	118727
sampling869	143656	120099
sampling870	143656	121411
sampling871	143656	121017
sampling872	143656	121236
sampling873	143656	121020
sampling874	143656	121103
sampling875	143656	121649
sampling876	143656	119710
sampling877	143656	120684
sampling878	143656	120514
sampling879	143656	120064
sampling880	143656	119103
sampling881	143656	121616
sampling882	143656	121119
sampling883	143656	121439
sampling884	143656	119679
sampling885	143656	120869
sampling886	143656	121305
sampling887	143656	120213
sampling888	143656	120726
sampling889	143656	122280
sampling890	143656	121900
sampling891	143656	121045
sampling892	143656	120847
sampling893	143656	120310
sampling894	143656	121594
sampling895	143656	121177
sampling896	143656	119888
sampling897	143656	122035
sampling898	143656	120216
sampling899	143656	120372
sampling900	143656	122049
sampling901	143656	121630
sampling902	143656	121749
sampling903	143656	121335
sampling904	143656	119466
sampling905	143656	121683
sampling906	143656	120368
sampling907	143656	121117
sampling908	143656	121046
sampling909	143656	119328
sampling910	143656	120001
sampling911	143656	120297
sampling912	143656	120691
sampling913	143656	120829
sampling914	143656	121312
sampling915	143656	119970
sampling916	143656	121170
sampling917	143656	119863
sampling918	143656	120263
sampling919	143656	120197
sampling920	143656	121670
sampling921	143656	119724
sampling922	143656	121087
sampling923	143656	119275
sampling924	143656	119709
sampling925	143656	121746
sampling926	143656	120428
sampling927	143656	120244
sampling928	143656	121876
sampling929	143656	121467
sampling930	143656	121631
sampling931	143656	121412
sampling932	143656	119501
sampling933	143656	121554
sampling934	143656	121363
sampling935	143656	119679
sampling936	143656	122031
sampling937	143656	120211
sampling938	143656	121064
sampling939	143656	121254
sampling940	143656	119448
sampling941	143656	121637
sampling942	143656	120531
sampling943	143656	119419
sampling944	143656	121332
sampling945	143656	120778
sampling946	143656	122433
sampling947	143656	120848
sampling948	143656	121501
sampling949	143656	121209
sampling950	143656	121320
sampling951	143656	121235
sampling952	143656	120914
sampling953	143656	119750
sampling954	143656	119666
sampling955	143656	119911
sampling956	143656	122218
sampling957	143656	121062
sampling958	143656	119503
sampling959	143656	120671
sampling960	143656	120607
sampling961	143656	121649
sampling962	143656	122473
sampling963	143656	120143
sampling964	143656	120307
sampling965	143656	119803
sampling966	143656	120804
sampling967	143656	120956
sampling968	143656	120862
sampling969	143656	121057
sampling970	143656	120449
sampling971	143656	121394
sampling972	143656	120528
sampling973	143656	120071
sampling974	143656	121953
sampling975	143656	120711
sampling976	143656	120847
sampling977	143656	119899
sampling978	143656	119930
sampling979	143656	120116
sampling980	143656	120932
sampling981	143656	122160
sampling982	143656	122560
sampling983	143656	121204
sampling984	143656	121800
sampling985	143656	119851
sampling986	143656	120501
sampling987	143656	119643
sampling988	143656	119509
sampling989	143656	119475
sampling990	143656	120906
sampling991	143656	122112
sampling992	143656	120909
sampling993	143656	120528
sampling994	143656	119857
sampling995	143656	120653
sampling996	143656	120338
sampling997	143656	119569
sampling998	143656	120390
sampling999	143656	120321
sampling1000	143656	121398
