Type	Total_N	Overlap_N
sampling261	181049	156089
sampling262	181049	155640
sampling263	181049	155220
sampling264	181049	154788
sampling265	181049	155559
sampling266	181049	155612
sampling267	181049	154940
sampling268	181049	155796
sampling269	181049	155121
sampling270	181049	155399
sampling271	181049	155208
sampling272	181049	155955
sampling273	181049	155344
sampling274	181049	155101
sampling275	181049	154879
sampling276	181049	155852
sampling277	181049	155675
sampling278	181049	155217
sampling279	181049	155499
sampling280	181049	155150
sampling281	181049	154814
sampling282	181049	155602
sampling283	181049	155387
sampling284	181049	154990
sampling285	181049	155027
sampling286	181049	155508
sampling287	181049	155485
sampling288	181049	156236
sampling289	181049	155565
sampling290	181049	154807
sampling291	181049	155418
sampling292	181049	155864
sampling293	181049	154832
sampling294	181049	154451
sampling295	181049	154984
sampling296	181049	155260
sampling297	181049	155463
sampling298	181049	155652
sampling299	181049	156066
sampling300	181049	154881
sampling301	181049	155769
sampling302	181049	155263
sampling303	181049	155573
sampling304	181049	155404
sampling305	181049	154838
sampling306	181049	154900
sampling307	181049	155776
sampling308	181049	155524
sampling309	181049	155057
sampling310	181049	155170
sampling311	181049	155092
sampling312	181049	154768
sampling313	181049	155471
sampling314	181049	155484
sampling315	181049	155161
sampling316	181049	155482
sampling317	181049	155251
sampling318	181049	155242
sampling319	181049	155648
sampling320	181049	154667
sampling321	181049	154808
sampling322	181049	155565
sampling323	181049	154959
sampling324	181049	155611
sampling325	181049	155694
sampling326	181049	155329
sampling327	181049	155767
sampling328	181049	155093
sampling329	181049	155620
sampling330	181049	155356
sampling331	181049	155558
sampling332	181049	155093
sampling333	181049	155152
sampling334	181049	155794
sampling335	181049	155405
sampling336	181049	156211
sampling337	181049	155783
sampling338	181049	155501
sampling339	181049	155705
sampling340	181049	155338
sampling341	181049	155604
sampling342	181049	155015
sampling343	181049	154815
sampling344	181049	155113
sampling345	181049	156110
sampling346	181049	155884
sampling347	181049	155341
sampling348	181049	155708
sampling349	181049	155095
sampling350	181049	155751
sampling351	181049	155274
sampling352	181049	155142
sampling353	181049	155015
sampling354	181049	155279
sampling355	181049	154934
sampling356	181049	155634
sampling357	181049	154511
sampling358	181049	155785
sampling359	181049	155400
sampling360	181049	156253
sampling361	181049	155856
sampling362	181049	154242
sampling363	181049	155683
sampling364	181049	155218
sampling365	181049	155665
sampling366	181049	155194
sampling367	181049	156069
sampling368	181049	155671
sampling369	181049	155898
sampling370	181049	155365
sampling371	181049	155046
sampling372	181049	155892
sampling373	181049	155541
sampling374	181049	155638
sampling375	181049	155234
sampling376	181049	155295
sampling377	181049	155102
sampling378	181049	155385
sampling379	181049	155082
sampling380	181049	155027
sampling381	181049	155199
sampling382	181049	154078
sampling383	181049	156140
sampling384	181049	155030
sampling385	181049	154529
sampling386	181049	155050
sampling387	181049	155904
sampling388	181049	154710
sampling389	181049	155528
sampling390	181049	155452
sampling391	181049	156084
sampling392	181049	155299
sampling393	181049	155024
sampling394	181049	155762
sampling395	181049	155100
sampling396	181049	155188
sampling397	181049	154914
sampling398	181049	155351
sampling399	181049	155509
sampling400	181049	156120
sampling401	181049	155723
sampling402	181049	155538
sampling403	181049	154821
sampling404	181049	155443
sampling405	181049	154978
sampling406	181049	156073
sampling407	181049	155857
sampling408	181049	156057
sampling409	181049	155387
sampling410	181049	154732
sampling411	181049	155235
sampling412	181049	156025
sampling413	181049	155672
sampling414	181049	155754
sampling415	181049	155921
sampling416	181049	155597
sampling417	181049	155333
sampling418	181049	155024
sampling419	181049	156053
sampling420	181049	155903
sampling421	181049	155744
sampling422	181049	155346
sampling423	181049	154681
sampling424	181049	155562
sampling425	181049	155434
sampling426	181049	155200
sampling427	181049	154869
sampling428	181049	155378
sampling429	181049	155160
sampling430	181049	155596
sampling431	181049	155746
sampling432	181049	156245
sampling433	181049	155625
sampling434	181049	155655
sampling435	181049	155235
sampling436	181049	155093
sampling437	181049	155984
sampling438	181049	155216
sampling439	181049	155326
sampling440	181049	155387
sampling441	181049	155979
sampling442	181049	155307
sampling443	181049	155683
sampling444	181049	155410
sampling445	181049	155091
sampling446	181049	155194
sampling447	181049	155348
sampling448	181049	155701
sampling449	181049	155840
sampling450	181049	156057
sampling451	181049	155577
sampling452	181049	155986
sampling453	181049	155246
sampling454	181049	155895
sampling455	181049	156187
sampling456	181049	155625
sampling457	181049	155275
sampling458	181049	154986
sampling459	181049	154819
sampling460	181049	155482
sampling461	181049	155362
sampling462	181049	155206
sampling463	181049	155703
sampling464	181049	155389
sampling465	181049	155556
sampling466	181049	155440
sampling467	181049	156059
sampling468	181049	154965
sampling469	181049	156254
sampling470	181049	155354
sampling471	181049	155312
sampling472	181049	155277
sampling473	181049	155641
sampling474	181049	155685
sampling475	181049	154242
sampling476	181049	156050
sampling477	181049	155770
sampling478	181049	155591
sampling479	181049	155329
sampling480	181049	155415
sampling481	181049	155329
sampling482	181049	154924
sampling483	181049	155459
sampling484	181049	155204
sampling485	181049	155051
sampling486	181049	155287
sampling487	181049	155311
sampling488	181049	155754
sampling489	181049	155931
sampling490	181049	155625
sampling491	181049	155804
sampling492	181049	156129
sampling493	181049	156480
sampling494	181049	155796
sampling495	181049	154957
sampling496	181049	154737
sampling497	181049	155538
sampling498	181049	155670
sampling499	181049	155638
sampling500	181049	155131
sampling501	181049	155693
sampling502	181049	155249
sampling503	181049	155801
sampling504	181049	155353
sampling505	181049	155572
sampling506	181049	154792
sampling507	181049	155294
sampling508	181049	155421
sampling509	181049	155657
sampling510	181049	155064
sampling511	181049	156198
sampling512	181049	155846
sampling513	181049	155351
sampling514	181049	155010
sampling515	181049	154317
sampling516	181049	155621
sampling517	181049	155578
sampling518	181049	155227
sampling519	181049	155569
sampling520	181049	154556
sampling521	181049	155270
sampling522	181049	155190
sampling523	181049	155996
sampling524	181049	155754
sampling525	181049	155439
sampling526	181049	155307
sampling527	181049	155417
sampling528	181049	155328
sampling529	181049	154441
sampling530	181049	155845
sampling531	181049	155697
sampling532	181049	155316
sampling533	181049	155550
sampling534	181049	155686
sampling535	181049	155512
sampling536	181049	155922
sampling537	181049	154982
sampling538	181049	155072
sampling539	181049	154490
sampling540	181049	155013
sampling541	181049	155340
sampling542	181049	155515
sampling543	181049	154693
sampling544	181049	155930
sampling545	181049	155332
sampling546	181049	155671
sampling547	181049	155014
sampling548	181049	155162
sampling549	181049	155152
sampling550	181049	155585
sampling551	181049	155069
sampling552	181049	155449
sampling553	181049	155210
sampling554	181049	154868
sampling555	181049	155748
sampling556	181049	154892
sampling557	181049	155436
sampling558	181049	155986
sampling559	181049	155171
sampling560	181049	155509
sampling561	181049	156031
sampling562	181049	155238
sampling563	181049	155261
sampling564	181049	155651
sampling565	181049	156126
sampling566	181049	156104
sampling567	181049	155493
sampling568	181049	155697
sampling569	181049	155879
sampling570	181049	155586
sampling571	181049	155689
sampling572	181049	155633
sampling573	181049	155525
sampling574	181049	155136
sampling575	181049	154932
sampling576	181049	155093
sampling577	181049	155954
sampling578	181049	155495
sampling579	181049	155008
sampling580	181049	155689
sampling581	181049	155582
sampling582	181049	155341
sampling583	181049	155089
sampling584	181049	155441
sampling585	181049	154375
sampling586	181049	155006
sampling587	181049	155283
sampling588	181049	155437
sampling589	181049	154753
sampling590	181049	155216
sampling591	181049	154862
sampling592	181049	156426
sampling593	181049	155269
sampling594	181049	155939
sampling595	181049	155913
sampling596	181049	155706
sampling597	181049	155661
sampling598	181049	155664
sampling599	181049	155358
sampling600	181049	154952
sampling601	181049	155463
sampling602	181049	156534
sampling603	181049	155427
sampling604	181049	154831
sampling605	181049	155806
sampling606	181049	154813
sampling607	181049	155404
sampling608	181049	155584
sampling609	181049	155382
sampling610	181049	156085
sampling611	181049	155105
sampling612	181049	154930
sampling613	181049	155634
sampling614	181049	155405
sampling615	181049	155626
sampling616	181049	155610
sampling617	181049	155681
sampling618	181049	155073
sampling619	181049	155797
sampling620	181049	155240
sampling621	181049	155342
sampling622	181049	155547
sampling623	181049	154876
sampling624	181049	154854
sampling625	181049	154860
sampling626	181049	155543
sampling627	181049	155532
sampling628	181049	154878
sampling629	181049	155272
sampling630	181049	155318
sampling631	181049	156232
sampling632	181049	155270
sampling633	181049	155397
sampling634	181049	154726
sampling635	181049	155440
sampling636	181049	154851
sampling637	181049	155878
sampling638	181049	155716
sampling639	181049	154765
sampling640	181049	155802
sampling641	181049	155212
sampling642	181049	155215
sampling643	181049	154968
sampling644	181049	155846
sampling645	181049	156053
sampling646	181049	155153
sampling647	181049	154931
sampling648	181049	155128
sampling649	181049	155134
sampling650	181049	155360
sampling651	181049	155574
sampling652	181049	155823
sampling653	181049	155306
sampling654	181049	155465
sampling655	181049	155227
sampling656	181049	154938
sampling657	181049	154883
sampling658	181049	155592
sampling659	181049	155056
sampling660	181049	155189
sampling661	181049	155448
sampling662	181049	156041
sampling663	181049	154883
sampling664	181049	155778
sampling665	181049	156246
sampling666	181049	154923
sampling667	181049	155561
sampling668	181049	155564
sampling669	181049	155057
sampling670	181049	154995
sampling671	181049	155298
sampling672	181049	156486
sampling673	181049	154985
sampling674	181049	155481
sampling675	181049	155093
sampling676	181049	155498
sampling677	181049	155980
sampling678	181049	154474
sampling679	181049	155944
sampling680	181049	155296
sampling681	181049	155919
sampling682	181049	154785
sampling683	181049	155976
sampling684	181049	156127
sampling685	181049	155168
sampling686	181049	155885
sampling687	181049	155792
sampling688	181049	154829
sampling689	181049	155743
sampling690	181049	155544
sampling691	181049	155495
sampling692	181049	155051
sampling693	181049	155162
sampling694	181049	155284
sampling695	181049	155690
sampling696	181049	154580
sampling697	181049	156036
sampling698	181049	154943
sampling699	181049	155773
sampling700	181049	155918
sampling701	181049	155705
sampling702	181049	155667
sampling703	181049	155393
sampling704	181049	155761
sampling705	181049	155632
sampling706	181049	155826
sampling707	181049	155034
sampling708	181049	155064
sampling709	181049	155840
sampling710	181049	155594
sampling711	181049	155747
sampling712	181049	154959
sampling713	181049	156084
sampling714	181049	155203
sampling715	181049	155123
sampling716	181049	154574
sampling717	181049	155845
sampling718	181049	154910
sampling719	181049	155059
sampling720	181049	155730
sampling721	181049	154400
sampling722	181049	155225
sampling723	181049	155655
sampling724	181049	155650
sampling725	181049	154840
sampling726	181049	155787
sampling727	181049	155386
sampling728	181049	155963
sampling729	181049	154785
sampling730	181049	155302
sampling731	181049	155309
sampling732	181049	156006
sampling733	181049	155500
sampling734	181049	154464
sampling735	181049	155187
sampling736	181049	155415
sampling737	181049	156525
sampling738	181049	155536
sampling739	181049	155326
sampling740	181049	156029
sampling741	181049	155462
sampling742	181049	155316
sampling743	181049	155478
sampling744	181049	155327
sampling745	181049	155730
sampling746	181049	155791
sampling747	181049	155677
sampling748	181049	155716
sampling749	181049	154824
sampling750	181049	155467
sampling751	181049	155628
sampling752	181049	155815
sampling753	181049	155292
sampling754	181049	155573
sampling755	181049	156734
sampling756	181049	155231
sampling757	181049	155677
sampling758	181049	155297
sampling759	181049	155266
sampling760	181049	155006
sampling761	181049	155384
sampling762	181049	155510
sampling763	181049	155193
sampling764	181049	155726
sampling765	181049	154949
sampling766	181049	155187
sampling767	181049	155952
sampling768	181049	155737
sampling769	181049	155578
sampling770	181049	156341
sampling771	181049	155493
sampling772	181049	155538
sampling773	181049	155708
sampling774	181049	155223
sampling775	181049	155078
sampling776	181049	155888
sampling777	181049	156035
sampling778	181049	156135
sampling779	181049	154641
sampling780	181049	155549
sampling781	181049	154884
sampling782	181049	155598
sampling783	181049	154911
sampling784	181049	155184
sampling785	181049	156181
sampling786	181049	155833
sampling787	181049	155114
sampling788	181049	155659
sampling789	181049	155277
sampling790	181049	154985
sampling791	181049	155010
sampling792	181049	156228
sampling793	181049	155437
sampling794	181049	154936
sampling795	181049	155687
sampling796	181049	155548
sampling797	181049	155779
sampling798	181049	155757
sampling799	181049	156172
sampling800	181049	155313
sampling801	181049	154536
sampling802	181049	155750
sampling803	181049	155461
sampling804	181049	155380
sampling805	181049	155786
sampling806	181049	155711
sampling807	181049	154888
sampling808	181049	155833
sampling809	181049	155873
sampling810	181049	155631
sampling811	181049	155143
sampling812	181049	155093
sampling813	181049	154820
sampling814	181049	155639
sampling815	181049	155826
sampling816	181049	155367
sampling817	181049	155259
sampling818	181049	155913
sampling819	181049	155421
sampling820	181049	155344
sampling821	181049	155508
sampling822	181049	155829
sampling823	181049	156339
sampling824	181049	155190
sampling825	181049	155873
sampling826	181049	155002
sampling827	181049	156487
sampling828	181049	154983
sampling829	181049	155162
sampling830	181049	155120
sampling831	181049	156099
sampling832	181049	155494
sampling833	181049	154950
sampling834	181049	155191
sampling835	181049	155570
sampling836	181049	155495
sampling837	181049	156145
sampling838	181049	154866
sampling839	181049	155447
sampling840	181049	154806
sampling841	181049	155323
sampling842	181049	156187
sampling843	181049	156251
sampling844	181049	154244
sampling845	181049	154879
sampling846	181049	156300
sampling847	181049	154616
sampling848	181049	155316
sampling849	181049	154419
sampling850	181049	155317
sampling851	181049	155333
sampling852	181049	155556
sampling853	181049	155255
sampling854	181049	155996
sampling855	181049	155502
sampling856	181049	155371
sampling857	181049	155126
sampling858	181049	155367
sampling859	181049	155507
sampling860	181049	155290
sampling861	181049	155574
sampling862	181049	154964
sampling863	181049	155554
sampling864	181049	154872
sampling865	181049	155520
sampling866	181049	154969
sampling867	181049	154928
sampling868	181049	154307
sampling869	181049	155112
sampling870	181049	155646
sampling871	181049	155320
sampling872	181049	155568
sampling873	181049	155796
sampling874	181049	155796
sampling875	181049	155420
sampling876	181049	155184
sampling877	181049	155274
sampling878	181049	155103
sampling879	181049	154573
sampling880	181049	155862
sampling881	181049	155414
sampling882	181049	155370
sampling883	181049	155358
sampling884	181049	154871
sampling885	181049	155655
sampling886	181049	155905
sampling887	181049	154978
sampling888	181049	156115
sampling889	181049	155144
sampling890	181049	155745
sampling891	181049	155289
sampling892	181049	155749
sampling893	181049	154613
sampling894	181049	155800
sampling895	181049	155257
sampling896	181049	155057
sampling897	181049	155952
sampling898	181049	154923
sampling899	181049	155251
sampling900	181049	155868
sampling901	181049	155729
sampling902	181049	155623
sampling903	181049	155848
sampling904	181049	155621
sampling905	181049	155435
sampling906	181049	155392
sampling907	181049	155751
sampling908	181049	155703
sampling909	181049	155002
sampling910	181049	154665
sampling911	181049	155684
sampling912	181049	155332
sampling913	181049	155137
sampling914	181049	154807
sampling915	181049	155074
sampling916	181049	156022
sampling917	181049	155287
sampling918	181049	154985
sampling919	181049	155782
sampling920	181049	154878
sampling921	181049	155233
sampling922	181049	156162
sampling923	181049	155187
sampling924	181049	155529
sampling925	181049	155389
sampling926	181049	154861
sampling927	181049	154516
sampling928	181049	156084
sampling929	181049	155845
sampling930	181049	155992
sampling931	181049	156018
sampling932	181049	155854
sampling933	181049	155541
sampling934	181049	156463
sampling935	181049	155318
sampling936	181049	155998
sampling937	181049	155133
sampling938	181049	156100
sampling939	181049	155572
sampling940	181049	155166
sampling941	181049	155201
sampling942	181049	155576
sampling943	181049	155577
sampling944	181049	155265
sampling945	181049	155457
sampling946	181049	155374
sampling947	181049	155227
sampling948	181049	156007
sampling949	181049	156004
sampling950	181049	155784
sampling951	181049	155448
sampling952	181049	155432
sampling953	181049	155987
sampling954	181049	155195
sampling955	181049	155310
sampling956	181049	155816
sampling957	181049	155093
sampling958	181049	155180
sampling959	181049	155646
sampling960	181049	155374
sampling961	181049	155046
sampling962	181049	155987
sampling963	181049	155056
sampling964	181049	155495
sampling965	181049	155292
sampling966	181049	155834
sampling967	181049	156062
sampling968	181049	154850
sampling969	181049	155056
sampling970	181049	155827
sampling971	181049	154915
sampling972	181049	155227
sampling973	181049	155127
sampling974	181049	154633
sampling975	181049	155236
sampling976	181049	155366
sampling977	181049	155042
sampling978	181049	154745
sampling979	181049	154220
sampling980	181049	154937
sampling981	181049	156178
sampling982	181049	155813
sampling983	181049	155590
sampling984	181049	155345
sampling985	181049	155058
sampling986	181049	155584
sampling987	181049	154571
sampling988	181049	155176
sampling989	181049	155027
sampling990	181049	155215
sampling991	181049	155725
sampling992	181049	155826
sampling993	181049	155884
sampling994	181049	155374
sampling995	181049	155759
sampling996	181049	155220
sampling997	181049	154728
sampling998	181049	154516
sampling999	181049	155224
sampling1000	181049	155608
